DataboxPlot_Note	'Note'
self.combo_binary	0
self.combo_autoscript	1
self.button_enabled	True
self.button_multi	True
self.button_link_x	True
self.button_script	False
self.number_file	0
self.script	"x = ( d[0] )\ny = ( d[1], d[2] )\n\nxlabels = 'Time (s)'\nylabels = ( 'Temperature (C)', 'Power (%)' )\n"
self.number_history	0
self.text_log_note	'Note'

Time (s)	Temperature (C)	Power (%)
134.387	25.7656	12.800204803276852
134.489	25.8828	12.800204803276852
134.59	25.7891	12.800204803276852
134.691	25.8359	12.800204803276852
134.792	25.8516	12.800204803276852
134.893	25.8359	12.800204803276852
134.994	25.8281	12.800204803276852
135.096	25.8594	12.800204803276852
135.196	25.7891	12.800204803276852
135.298	25.7891	12.800204803276852
135.399	25.9453	12.800204803276852
135.5	25.8594	12.800204803276852
135.602	25.8359	12.800204803276852
135.702	25.9688	12.800204803276852
135.803	25.8594	12.800204803276852
135.905	25.8516	12.800204803276852
136.006	25.8828	12.800204803276852
136.108	25.9375	12.800204803276852
136.208	25.8125	12.800204803276852
136.309	25.9063	12.800204803276852
136.411	25.9375	12.800204803276852
136.512	25.9063	12.800204803276852
136.612	25.8984	12.800204803276852
136.714	25.9453	12.800204803276852
136.815	25.9375	12.800204803276852
136.917	25.9844	12.800204803276852
137.018	25.9688	12.800204803276852
137.118	25.9688	12.800204803276852
137.22	25.9375	12.800204803276852
137.321	25.9844	12.800204803276852
137.422	25.9688	12.800204803276852
137.524	25.9219	12.800204803276852
137.624	25.9375	12.800204803276852
137.726	26.0703	12.800204803276852
137.827	25.9688	12.800204803276852
137.928	26.0156	12.800204803276852
138.03	25.9609	12.800204803276852
138.13	26.0547	12.800204803276852
138.231	26.0469	12.800204803276852
138.333	26.0313	12.800204803276852
138.434	26.0313	12.800204803276852
138.534	26.0938	12.800204803276852
138.636	26.0156	12.800204803276852
138.737	26.0547	12.800204803276852
138.839	26.0469	12.800204803276852
138.94	26.0547	12.800204803276852
139.04	26.1875	12.800204803276852
139.142	26.0781	12.800204803276852
139.243	26.1641	12.800204803276852
139.344	26.1563	12.800204803276852
139.446	26.1406	12.800204803276852
139.546	26.0938	12.800204803276852
139.648	26.1016	12.800204803276852
139.749	26.1641	12.800204803276852
139.85	26.2109	12.800204803276852
139.951	26.125	12.800204803276852
140.052	26.1641	12.800204803276852
140.153	26.1406	12.800204803276852
140.255	26.1875	12.800204803276852
140.356	26.2031	12.800204803276852
140.457	26.2109	12.800204803276852
140.558	26.1875	12.800204803276852
140.659	26.1875	12.800204803276852
140.761	26.1563	12.800204803276852
140.861	26.1875	12.800204803276852
140.962	26.1641	12.800204803276852
141.064	26.1875	12.800204803276852
141.165	26.125	12.800204803276852
141.266	26.1641	12.800204803276852
141.367	26.2031	12.800204803276852
141.468	26.2031	12.800204803276852
141.57	26.2031	12.800204803276852
141.671	26.2891	12.800204803276852
141.772	26.2266	12.800204803276852
141.873	26.2031	12.800204803276852
141.974	26.25	12.800204803276852
142.075	26.2656	12.800204803276852
142.177	26.2969	12.800204803276852
142.277	26.25	12.800204803276852
142.379	26.3125	12.800204803276852
142.48	26.3125	12.800204803276852
142.581	26.3203	12.800204803276852
142.683	26.3516	12.800204803276852
142.783	26.3438	12.800204803276852
142.884	26.4063	12.800204803276852
142.986	26.3672	12.800204803276852
143.087	26.3672	12.800204803276852
143.188	26.3125	12.800204803276852
143.289	26.4141	12.800204803276852
143.39	26.375	12.800204803276852
143.492	26.3203	12.800204803276852
143.593	26.3203	12.800204803276852
143.693	26.375	12.800204803276852
143.795	26.4297	12.800204803276852
143.896	26.4063	12.800204803276852
143.998	26.375	12.800204803276852
144.099	26.3359	12.800204803276852
144.199	26.4375	12.800204803276852
144.301	26.3438	12.800204803276852
144.402	26.4141	12.800204803276852
144.503	26.4063	12.800204803276852
144.604	26.4609	12.800204803276852
144.705	26.4297	12.800204803276852
144.806	26.4531	12.800204803276852
144.908	26.4063	12.800204803276852
145.009	26.3516	12.800204803276852
145.11	26.4531	12.800204803276852
145.211	26.4609	12.800204803276852
145.312	26.4844	12.800204803276852
145.414	26.4609	12.800204803276852
145.515	26.4766	12.800204803276852
145.615	26.4531	12.800204803276852
145.717	26.4375	12.800204803276852
145.818	26.5	12.800204803276852
145.92	26.5	12.800204803276852
146.02	26.5234	12.800204803276852
146.121	26.5	12.800204803276852
146.223	26.4766	12.800204803276852
146.324	26.5156	12.800204803276852
146.425	26.5156	12.800204803276852
146.526	26.5469	12.800204803276852
146.627	26.5	12.800204803276852
146.729	26.5859	12.800204803276852
146.83	26.5234	12.800204803276852
146.931	26.5703	12.800204803276852
147.032	26.5938	12.800204803276852
147.133	26.5938	12.800204803276852
147.234	26.5938	12.800204803276852
147.336	26.7031	12.800204803276852
147.436	26.5938	12.800204803276852
147.537	26.5469	12.800204803276852
147.639	26.5938	12.800204803276852
147.74	26.6328	12.800204803276852
147.842	26.5938	12.800204803276852
147.942	26.6484	12.800204803276852
148.043	26.6094	12.800204803276852
148.145	26.625	12.800204803276852
148.246	26.6719	12.800204803276852
148.347	26.6797	12.800204803276852
148.448	26.7422	12.800204803276852
148.549	26.6328	12.800204803276852
148.651	26.6094	12.800204803276852
148.752	26.6563	12.800204803276852
148.852	26.6563	12.800204803276852
148.954	26.7031	12.800204803276852
149.055	26.6484	12.800204803276852
149.156	26.6563	12.800204803276852
149.258	26.7813	12.800204803276852
149.358	26.7031	12.800204803276852
149.46	26.7031	12.800204803276852
149.561	26.7344	12.800204803276852
149.662	26.6953	12.800204803276852
149.764	26.7656	12.800204803276852
149.864	26.7578	12.800204803276852
149.965	26.7891	12.800204803276852
150.067	26.7578	12.800204803276852
150.168	26.8047	12.800204803276852
150.27	26.7578	12.800204803276852
150.37	26.7422	12.800204803276852
150.471	26.7578	12.800204803276852
150.573	26.7188	12.800204803276852
150.674	26.8047	12.800204803276852
150.774	26.8047	12.800204803276852
150.876	26.7656	12.800204803276852
150.977	26.7891	12.800204803276852
151.078	26.8516	12.800204803276852
151.18	26.8047	12.800204803276852
151.28	26.7891	12.800204803276852
151.382	26.7891	12.800204803276852
151.483	26.8516	12.800204803276852
151.584	26.8516	12.800204803276852
151.686	26.8281	12.800204803276852
151.786	26.8047	12.800204803276852
151.887	26.8438	12.800204803276852
151.989	26.8438	12.800204803276852
152.09	26.8672	12.800204803276852
152.192	26.9297	12.800204803276852
152.292	26.8984	12.800204803276852
152.393	26.9141	12.800204803276852
152.495	26.9766	12.800204803276852
152.596	26.9141	12.800204803276852
152.696	26.8984	12.800204803276852
152.798	26.9297	12.800204803276852
152.899	26.9141	12.800204803276852
153.001	26.8984	12.800204803276852
153.102	26.8984	12.800204803276852
153.202	26.9766	12.800204803276852
153.304	27.0	12.800204803276852
153.405	26.9609	12.800204803276852
153.506	26.8906	12.800204803276852
153.608	26.9297	12.800204803276852
153.708	26.9531	12.800204803276852
153.809	26.9766	12.800204803276852
153.911	26.9844	12.800204803276852
154.012	26.9297	12.800204803276852
154.114	26.9766	12.800204803276852
154.214	26.9844	12.800204803276852
154.315	26.9844	12.800204803276852
154.417	27.0	12.800204803276852
154.518	26.9531	12.800204803276852
154.618	27.125	12.800204803276852
154.72	27.0547	12.800204803276852
154.821	27.0313	12.800204803276852
154.923	27.0547	12.800204803276852
155.024	26.9609	12.800204803276852
155.124	26.8984	12.800204803276852
155.226	27.0781	12.800204803276852
155.327	27.0938	12.800204803276852
155.428	27.0625	12.800204803276852
155.53	27.1016	12.800204803276852
155.63	27.1406	12.800204803276852
155.732	27.0547	12.800204803276852
155.833	27.0625	12.800204803276852
155.934	27.1016	12.800204803276852
156.035	27.0547	12.800204803276852
156.136	27.0781	12.800204803276852
156.237	27.1016	12.800204803276852
156.339	27.1719	12.800204803276852
156.44	27.1406	12.800204803276852
156.54	27.1484	12.800204803276852
156.642	27.0625	12.800204803276852
156.743	27.0156	12.800204803276852
156.845	27.1016	12.800204803276852
156.945	27.2031	12.800204803276852
157.046	27.1641	12.800204803276852
157.148	27.2031	12.800204803276852
157.249	27.1406	12.800204803276852
157.35	27.1406	12.800204803276852
157.451	27.2109	12.800204803276852
157.552	27.25	12.800204803276852
157.654	27.1875	12.800204803276852
157.755	27.1406	12.800204803276852
157.856	27.2109	12.800204803276852
157.957	27.2031	12.800204803276852
158.058	27.1875	12.800204803276852
158.159	27.1719	12.800204803276852
158.261	27.2813	12.800204803276852
158.361	27.3203	12.800204803276852
158.463	27.2031	12.800204803276852
158.564	27.2031	12.800204803276852
158.665	27.1875	12.800204803276852
158.767	27.25	12.800204803276852
158.867	27.2969	12.800204803276852
158.968	27.3672	12.800204803276852
159.07	27.3203	12.800204803276852
159.171	27.2734	12.800204803276852
159.273	27.2813	12.800204803276852
159.373	27.3203	12.800204803276852
159.474	27.3359	12.800204803276852
159.576	27.2578	12.800204803276852
159.677	27.2969	12.800204803276852
159.777	27.3438	12.800204803276852
159.879	27.3203	12.800204803276852
159.98	27.3203	12.800204803276852
160.081	27.3203	12.800204803276852
160.183	27.3359	12.800204803276852
160.283	27.3672	12.800204803276852
160.385	27.3672	12.800204803276852
160.486	27.3438	12.800204803276852
160.587	27.3594	12.800204803276852
160.689	27.3828	12.800204803276852
160.789	27.3359	12.800204803276852
160.89	27.3906	12.800204803276852
160.992	27.4297	12.800204803276852
161.093	27.4688	12.800204803276852
161.194	27.3906	12.800204803276852
161.295	27.3594	12.800204803276852
161.396	27.3438	12.800204803276852
161.498	27.3906	12.800204803276852
161.599	27.4453	12.800204803276852
161.699	27.4531	12.800204803276852
161.801	27.4922	12.800204803276852
161.902	27.4453	12.800204803276852
162.004	27.4688	12.800204803276852
162.105	27.4531	12.800204803276852
162.205	27.4219	12.800204803276852
162.307	27.3828	12.800204803276852
162.408	27.4063	12.800204803276852
162.509	27.4297	12.800204803276852
162.61	27.4297	12.800204803276852
162.711	27.4297	12.800204803276852
162.812	27.4688	12.800204803276852
162.914	27.4922	12.800204803276852
163.015	27.4688	12.800204803276852
163.116	27.4297	12.800204803276852
163.217	27.4922	12.800204803276852
163.318	27.5859	12.800204803276852
163.42	27.5625	12.800204803276852
163.521	27.5391	12.800204803276852
163.621	27.5547	12.800204803276852
163.723	27.6016	12.800204803276852
163.824	27.4922	12.800204803276852
163.926	27.5313	12.800204803276852
164.026	27.5313	12.800204803276852
164.127	27.5625	12.800204803276852
164.229	27.5156	12.800204803276852
164.33	27.5156	12.800204803276852
164.431	27.5547	12.800204803276852
164.532	27.5625	12.800204803276852
164.633	27.6406	12.800204803276852
164.735	27.5859	12.800204803276852
164.836	27.6016	12.800204803276852
164.937	27.6016	12.800204803276852
165.038	27.6016	12.800204803276852
165.139	27.6953	12.800204803276852
165.24	27.6641	12.800204803276852
165.342	27.6484	12.800204803276852
165.442	27.6641	12.800204803276852
165.543	27.6484	12.800204803276852
165.645	27.6484	12.800204803276852
165.746	27.6953	12.800204803276852
165.848	27.6484	12.800204803276852
165.948	27.7813	12.800204803276852
166.049	27.6953	12.800204803276852
166.151	27.7031	12.800204803276852
166.252	27.7188	12.800204803276852
166.353	27.6953	12.800204803276852
166.454	27.7656	12.800204803276852
166.555	27.6484	12.800204803276852
166.657	27.7031	12.800204803276852
166.758	27.6797	12.800204803276852
166.859	27.6953	12.800204803276852
166.96	27.8047	12.800204803276852
167.061	27.7188	12.800204803276852
167.162	27.75	12.800204803276852
167.264	27.7813	12.800204803276852
167.364	27.6953	12.800204803276852
167.466	27.7656	12.800204803276852
167.567	27.7813	12.800204803276852
167.668	27.8594	12.800204803276852
167.77	27.8359	12.800204803276852
167.87	27.7891	12.800204803276852
167.971	27.7891	12.800204803276852
168.073	27.8359	12.800204803276852
168.174	27.8594	12.800204803276852
168.276	27.8047	12.800204803276852
168.376	27.8359	12.800204803276852
168.477	27.7891	12.800204803276852
168.579	27.7891	12.800204803276852
168.68	27.8516	12.800204803276852
168.78	27.8359	12.800204803276852
168.882	27.8594	12.800204803276852
168.983	27.8281	12.800204803276852
169.084	27.875	12.800204803276852
169.186	27.8594	12.800204803276852
169.286	27.9219	12.800204803276852
169.388	27.9141	12.800204803276852
169.489	27.8906	12.800204803276852
169.59	27.8594	12.800204803276852
169.692	27.9219	12.800204803276852
169.792	27.9141	12.800204803276852
169.893	27.8594	12.800204803276852
169.995	27.9141	12.800204803276852
170.096	27.8906	12.800204803276852
170.198	27.9844	12.800204803276852
170.298	27.9375	12.800204803276852
170.399	27.875	12.800204803276852
170.501	27.8594	12.800204803276852
170.602	27.8984	12.800204803276852
170.702	27.9219	12.800204803276852
170.804	27.9375	12.800204803276852
170.905	27.9141	12.800204803276852
171.007	27.9609	12.800204803276852
171.108	28.0313	12.800204803276852
171.208	27.9453	12.800204803276852
171.31	27.9688	12.800204803276852
171.411	27.9609	12.800204803276852
171.512	27.9844	12.800204803276852
171.614	28.0469	12.800204803276852
171.714	28.0234	12.800204803276852
171.815	27.9609	12.800204803276852
171.917	28.0	12.800204803276852
172.018	28.0703	12.800204803276852
172.119	27.9453	12.800204803276852
172.22	28.0	12.800204803276852
172.321	28.0703	12.800204803276852
172.423	28.0313	12.800204803276852
172.524	28.0469	12.800204803276852
172.624	28.0313	12.800204803276852
172.726	28.0938	12.800204803276852
172.827	28.1094	12.800204803276852
172.929	28.1094	12.800204803276852
173.03	28.1172	12.800204803276852
173.13	28.1328	12.800204803276852
173.232	28.1641	12.800204803276852
173.333	28.1172	12.800204803276852
173.434	28.1797	12.800204803276852
173.535	28.1797	12.800204803276852
173.636	28.1172	12.800204803276852
173.738	28.2266	12.800204803276852
173.839	28.1875	12.800204803276852
173.94	28.1641	12.800204803276852
174.041	28.1797	12.800204803276852
174.142	28.2031	12.800204803276852
174.243	28.1641	12.800204803276852
174.345	28.2109	12.800204803276852
174.446	28.2031	12.800204803276852
174.546	28.1641	12.800204803276852
174.648	28.1875	12.800204803276852
174.749	28.1641	12.800204803276852
174.851	28.1797	12.800204803276852
174.951	28.1875	12.800204803276852
175.052	28.1563	12.800204803276852
175.154	28.25	12.800204803276852
175.255	28.2109	12.800204803276852
175.356	28.1875	12.800204803276852
175.457	28.1875	12.800204803276852
175.558	28.2656	12.800204803276852
175.66	28.2656	12.800204803276852
175.761	28.2891	12.800204803276852
175.862	28.3672	12.800204803276852
175.963	28.2969	12.800204803276852
176.064	28.2266	12.800204803276852
176.165	28.2891	12.800204803276852
176.267	28.3203	12.800204803276852
176.367	28.3359	12.800204803276852
176.469	28.3125	12.800204803276852
176.57	28.3594	12.800204803276852
176.671	28.2734	12.800204803276852
176.773	28.2891	12.800204803276852
176.873	28.3359	12.800204803276852
176.974	28.3672	12.800204803276852
177.076	28.3125	12.800204803276852
177.177	28.3125	12.800204803276852
177.279	28.3125	12.800204803276852
177.379	28.4063	12.800204803276852
177.48	28.3906	12.800204803276852
177.582	28.3594	12.800204803276852
177.683	28.3359	12.800204803276852
177.783	28.3594	12.800204803276852
177.885	28.3906	12.800204803276852
177.986	28.4063	12.800204803276852
178.087	28.3594	12.800204803276852
178.189	28.3594	12.800204803276852
178.289	28.3906	12.800204803276852
178.391	28.5	12.800204803276852
178.492	28.3906	12.800204803276852
178.593	28.4297	12.800204803276852
178.695	28.3594	12.800204803276852
178.795	28.4219	12.800204803276852
178.896	28.4531	12.800204803276852
178.998	28.4219	12.800204803276852
179.099	28.4688	12.800204803276852
179.2	28.5156	12.800204803276852
179.301	28.4766	12.800204803276852
179.402	28.4688	12.800204803276852
179.504	28.5234	12.800204803276852
179.605	28.5156	12.800204803276852
179.705	28.4688	12.800204803276852
179.807	28.5547	12.800204803276852
179.908	28.4922	12.800204803276852
180.01	28.5	12.800204803276852
180.111	28.4922	12.800204803276852
180.211	28.4297	12.800204803276852
180.313	28.5	12.800204803276852
180.414	28.5234	12.800204803276852
180.515	28.625	12.800204803276852
180.617	28.5	12.800204803276852
180.717	28.4766	12.800204803276852
180.818	28.5625	12.800204803276852
180.92	28.5859	12.800204803276852
181.021	28.5625	12.800204803276852
181.122	28.5625	12.800204803276852
181.223	28.6016	12.800204803276852
181.324	28.5781	12.800204803276852
181.426	28.6328	12.800204803276852
181.527	28.6797	12.800204803276852
181.627	28.6094	12.800204803276852
181.729	28.5625	12.800204803276852
181.83	28.6016	12.800204803276852
181.932	28.6328	12.800204803276852
182.033	28.6797	12.800204803276852
182.133	28.6484	12.800204803276852
182.235	28.6328	12.800204803276852
182.336	28.6797	12.800204803276852
182.437	28.625	12.800204803276852
182.538	28.6016	12.800204803276852
182.639	28.6953	12.800204803276852
182.741	28.6563	12.800204803276852
182.842	28.6484	12.800204803276852
182.943	28.7109	12.800204803276852
183.044	28.6484	12.800204803276852
183.145	28.6484	12.800204803276852
183.246	28.8281	12.800204803276852
183.348	28.7422	12.800204803276852
183.449	28.6797	12.800204803276852
183.55	28.6953	12.800204803276852
183.651	28.7578	12.800204803276852
183.752	28.7344	12.800204803276852
183.854	28.7813	12.800204803276852
183.955	28.7656	12.800204803276852
184.055	28.7891	12.800204803276852
184.157	28.7109	12.800204803276852
184.258	28.7813	12.800204803276852
184.359	28.7656	12.800204803276852
184.46	28.7422	12.800204803276852
184.561	28.6719	12.800204803276852
184.663	28.7344	12.800204803276852
184.764	28.7578	12.800204803276852
184.865	28.8281	12.800204803276852
184.966	28.8281	12.800204803276852
185.067	28.7891	12.800204803276852
185.168	28.8281	12.800204803276852
185.27	28.8359	12.800204803276852
185.371	28.9141	12.800204803276852
185.472	28.8125	12.800204803276852
185.573	28.7891	12.800204803276852
185.674	28.7891	12.800204803276852
185.776	28.8516	12.800204803276852
185.876	28.8516	12.800204803276852
185.977	28.9219	12.800204803276852
186.079	28.8984	12.800204803276852
186.18	28.8984	12.800204803276852
186.282	28.8672	12.800204803276852
186.382	28.8984	12.800204803276852
186.483	28.9844	12.800204803276852
186.585	28.8906	12.800204803276852
186.686	28.8984	12.800204803276852
186.787	28.9141	12.800204803276852
186.888	28.9375	12.800204803276852
186.989	28.9219	12.800204803276852
187.09	28.9219	12.800204803276852
187.192	28.875	12.800204803276852
187.293	28.9844	12.800204803276852
187.394	28.9688	12.800204803276852
187.495	28.9844	12.800204803276852
187.596	28.8984	12.800204803276852
187.698	28.9219	12.800204803276852
187.799	28.9688	12.800204803276852
187.899	28.9922	12.800204803276852
188.001	29.0469	12.800204803276852
188.102	28.9609	12.800204803276852
188.204	28.9219	12.800204803276852
188.304	28.9375	12.800204803276852
188.405	29.0313	12.800204803276852
188.507	28.9922	12.800204803276852
188.608	29.0234	12.800204803276852
188.709	28.9922	12.800204803276852
188.81	29.0703	12.800204803276852
188.911	28.9844	12.800204803276852
189.013	29.0703	12.800204803276852
189.114	29.1563	12.800204803276852
189.215	29.0703	12.800204803276852
189.316	29.0781	12.800204803276852
189.417	29.0234	12.800204803276852
189.518	29.0313	12.800204803276852
189.62	29.0078	12.800204803276852
189.72	29.0703	12.800204803276852
189.822	29.0703	12.800204803276852
189.923	29.1641	12.800204803276852
190.024	29.1797	12.800204803276852
190.126	29.0938	12.800204803276852
190.226	29.0938	12.800204803276852
190.327	29.0938	12.800204803276852
190.429	29.1016	12.800204803276852
190.53	29.1563	12.800204803276852
190.631	29.1563	12.800204803276852
190.732	29.0547	12.800204803276852
190.833	29.0938	12.800204803276852
190.935	29.1875	12.800204803276852
191.036	29.1875	12.800204803276852
191.136	29.125	12.800204803276852
191.238	29.0703	12.800204803276852
191.339	29.1563	12.800204803276852
191.44	29.2109	12.800204803276852
191.542	29.1563	12.800204803276852
191.642	29.2266	12.800204803276852
191.744	29.0938	12.800204803276852
191.845	29.2266	12.800204803276852
191.946	29.2109	12.800204803276852
192.048	29.2031	12.800204803276852
192.148	29.2344	12.800204803276852
192.249	29.2266	12.800204803276852
192.351	29.3359	12.800204803276852
192.452	29.2578	12.800204803276852
192.553	29.25	12.800204803276852
192.654	29.2578	12.800204803276852
192.755	29.2578	12.800204803276852
192.857	29.2969	12.800204803276852
192.958	29.2734	12.800204803276852
193.058	29.2813	12.800204803276852
193.16	29.2109	12.800204803276852
193.261	29.1797	12.800204803276852
193.362	29.2031	12.800204803276852
193.464	29.2813	12.800204803276852
193.564	29.25	12.800204803276852
193.666	29.2578	12.800204803276852
193.767	29.3203	12.800204803276852
193.868	29.3203	12.800204803276852
193.969	29.3125	12.800204803276852
194.07	29.3672	12.800204803276852
194.171	29.3125	12.800204803276852
194.273	29.3203	12.800204803276852
194.374	29.3828	12.800204803276852
194.475	29.3594	12.800204803276852
194.576	29.3438	12.800204803276852
194.677	29.3203	12.800204803276852
194.779	29.3438	12.800204803276852
194.88	29.3359	12.800204803276852
194.98	29.3828	12.800204803276852
195.082	29.3906	12.800204803276852
195.183	29.3906	12.800204803276852
195.285	29.3906	12.800204803276852
195.386	29.3828	12.800204803276852
195.486	29.4063	12.800204803276852
195.588	29.3828	12.800204803276852
195.689	29.3359	12.800204803276852
195.79	29.2969	12.800204803276852
195.891	29.3906	12.800204803276852
195.992	29.4531	12.800204803276852
196.094	29.4375	12.800204803276852
196.195	29.4375	12.800204803276852
196.296	29.4375	12.800204803276852
196.397	29.4922	12.800204803276852
196.498	29.3828	12.800204803276852
196.599	29.4688	12.800204803276852
196.701	29.4531	12.800204803276852
196.802	29.4688	12.800204803276852
196.902	29.4141	12.800204803276852
197.004	29.5156	12.800204803276852
197.105	29.5234	12.800204803276852
197.207	29.5	12.800204803276852
197.307	29.4766	12.800204803276852
197.408	29.5234	12.800204803276852
197.51	29.4531	12.800204803276852
197.611	29.4922	12.800204803276852
197.712	29.5	12.800204803276852
197.813	29.4922	12.800204803276852
