DataboxPlot_Note	'Note'
self.combo_binary	0
self.combo_autoscript	1
self.button_enabled	True
self.button_multi	True
self.button_link_x	True
self.button_script	False
self.number_file	0
self.script	"x = ( d[0] )\ny = ( d[1], d[2] )\n\nxlabels = 'Time (s)'\nylabels = ( 'Temperature (C)', 'Power (%)' )\n"
self.number_history	0
self.text_log_note	'Note'

Time	Temperature	Power
11.425	26.375	25.600409606553704
11.526	26.3359	25.600409606553704
11.627	26.4141	25.600409606553704
11.728	26.4063	25.600409606553704
11.83	26.4063	25.600409606553704
11.931	26.375	25.600409606553704
12.032	26.3906	25.600409606553704
12.133	26.3906	25.600409606553704
12.234	26.3516	25.600409606553704
12.336	26.3906	25.600409606553704
12.436	26.4063	25.600409606553704
12.537	26.4141	25.600409606553704
12.639	26.4531	25.600409606553704
12.74	26.3516	25.600409606553704
12.842	26.3516	25.600409606553704
12.942	26.4141	25.600409606553704
13.043	26.3906	25.600409606553704
13.145	26.3906	25.600409606553704
13.246	26.4297	25.600409606553704
13.347	26.3438	25.600409606553704
13.448	26.3672	25.600409606553704
13.549	26.375	25.600409606553704
13.65	26.3906	25.600409606553704
13.752	26.4063	25.600409606553704
13.853	26.4375	25.600409606553704
13.954	26.3906	25.600409606553704
14.055	26.3906	25.600409606553704
14.156	26.3906	25.600409606553704
14.258	26.3359	25.600409606553704
14.358	26.3359	25.600409606553704
14.459	26.375	25.600409606553704
14.561	26.4141	25.600409606553704
14.662	26.3906	25.600409606553704
14.764	26.4375	25.600409606553704
14.864	26.3438	25.600409606553704
14.965	26.3672	25.600409606553704
15.067	26.3906	25.600409606553704
15.168	26.3359	25.600409606553704
15.269	26.4297	25.600409606553704
15.37	26.3906	25.600409606553704
15.471	26.3906	25.600409606553704
15.573	26.3672	25.600409606553704
15.674	26.375	25.600409606553704
15.775	26.4766	25.600409606553704
15.876	26.4531	25.600409606553704
15.977	26.4297	25.600409606553704
16.078	26.375	25.600409606553704
16.18	26.4141	25.600409606553704
16.281	26.3516	25.600409606553704
16.382	26.375	25.600409606553704
16.483	26.3906	25.600409606553704
16.584	26.4063	25.600409606553704
16.686	26.4141	25.600409606553704
16.786	26.3516	25.600409606553704
16.887	26.375	25.600409606553704
16.989	26.375	25.600409606553704
17.09	26.3906	25.600409606553704
17.191	26.4531	25.600409606553704
17.292	26.4297	25.600409606553704
17.393	26.3516	25.600409606553704
17.495	26.4141	25.600409606553704
17.596	26.5	25.600409606553704
17.697	26.375	25.600409606553704
17.798	26.4141	25.600409606553704
17.899	26.4766	25.600409606553704
18.0	26.4141	25.600409606553704
18.102	26.375	25.600409606553704
18.203	26.375	25.600409606553704
18.304	26.4063	25.600409606553704
18.405	26.4297	25.600409606553704
18.506	26.375	25.600409606553704
18.608	26.4141	25.600409606553704
18.709	26.3672	25.600409606553704
18.809	26.4063	25.600409606553704
18.911	26.4297	25.600409606553704
19.012	26.3906	25.600409606553704
19.114	26.4063	25.600409606553704
19.214	26.3906	25.600409606553704
19.315	26.4531	25.600409606553704
19.417	26.3125	25.600409606553704
19.518	26.3359	25.600409606553704
19.619	26.4297	25.600409606553704
19.72	26.4063	25.600409606553704
19.821	26.375	25.600409606553704
19.922	26.3672	25.600409606553704
20.024	26.3438	25.600409606553704
20.125	26.3906	25.600409606553704
20.226	26.4063	25.600409606553704
20.327	26.375	25.600409606553704
20.428	26.4063	25.600409606553704
20.53	26.4063	25.600409606553704
20.631	26.4844	25.600409606553704
20.731	26.3438	25.600409606553704
20.833	26.3906	25.600409606553704
20.934	26.3906	25.600409606553704
21.036	26.4609	25.600409606553704
21.137	26.4063	25.600409606553704
21.237	26.375	25.600409606553704
21.339	26.375	25.600409606553704
21.44	26.375	25.600409606553704
21.541	26.3125	25.600409606553704
21.642	26.4141	25.600409606553704
21.743	26.3906	25.600409606553704
21.845	26.3438	25.600409606553704
21.946	26.3359	25.600409606553704
22.047	26.3438	25.600409606553704
22.148	26.3438	25.600409606553704
22.249	26.3516	25.600409606553704
22.35	26.375	25.600409606553704
22.452	26.4297	25.600409606553704
22.553	26.3672	25.600409606553704
22.654	26.4375	25.600409606553704
22.755	26.3438	25.600409606553704
22.856	26.3359	25.600409606553704
22.958	26.3438	25.600409606553704
23.059	26.3359	25.600409606553704
23.159	26.3203	25.600409606553704
23.261	26.3672	25.600409606553704
23.362	26.3125	25.600409606553704
23.463	26.4063	25.600409606553704
23.565	26.375	25.600409606553704
23.665	26.3438	25.600409606553704
23.767	26.3906	25.600409606553704
23.868	26.3359	25.600409606553704
23.969	26.375	25.600409606553704
24.07	26.3672	25.600409606553704
24.171	26.3906	25.600409606553704
24.272	26.375	25.600409606553704
24.374	26.3516	25.600409606553704
24.475	26.3516	25.600409606553704
24.576	26.3125	25.600409606553704
24.677	26.3203	25.600409606553704
24.778	26.4375	25.600409606553704
24.88	26.3359	25.600409606553704
24.981	26.3516	25.600409606553704
25.081	26.3906	25.600409606553704
25.183	26.4375	25.600409606553704
25.284	26.3125	25.600409606553704
25.386	26.3672	25.600409606553704
25.487	26.3438	25.600409606553704
25.587	26.3516	25.600409606553704
25.689	26.3672	25.600409606553704
25.79	26.3359	25.600409606553704
25.891	26.3438	25.600409606553704
25.993	26.3906	25.600409606553704
26.093	26.375	25.600409606553704
26.194	26.3672	25.600409606553704
26.296	26.3438	25.600409606553704
26.397	26.3516	25.600409606553704
26.498	26.3359	25.600409606553704
26.599	26.375	25.600409606553704
26.7	26.3438	25.600409606553704
26.802	26.4063	25.600409606553704
26.903	26.3906	25.600409606553704
27.003	26.3672	25.600409606553704
27.105	26.3359	25.600409606553704
27.206	26.2969	25.600409606553704
27.308	26.3438	25.600409606553704
27.409	26.3438	25.600409606553704
27.509	26.3359	25.600409606553704
27.611	26.3438	25.600409606553704
27.712	26.3906	25.600409606553704
27.813	26.4141	25.600409606553704
27.915	26.3906	25.600409606553704
28.015	26.3203	25.600409606553704
28.117	26.4141	25.600409606553704
28.218	26.3438	25.600409606553704
28.319	26.3672	25.600409606553704
28.421	26.3438	25.600409606553704
28.521	26.3438	25.600409606553704
28.622	26.3906	25.600409606553704
28.724	26.375	25.600409606553704
28.825	26.4063	25.600409606553704
28.926	26.3906	25.600409606553704
29.027	26.3438	25.600409606553704
29.128	26.3359	25.600409606553704
29.23	26.3516	25.600409606553704
29.331	26.2891	25.600409606553704
29.431	26.3359	25.600409606553704
29.533	26.3438	25.600409606553704
29.634	26.3203	25.600409606553704
29.735	26.3359	25.600409606553704
29.837	26.375	25.600409606553704
29.937	26.3125	25.600409606553704
30.039	26.3516	25.600409606553704
30.14	26.3906	25.600409606553704
30.241	26.3906	25.600409606553704
30.343	26.3906	25.600409606553704
30.443	26.3359	25.600409606553704
30.544	26.4063	25.600409606553704
30.646	26.3359	25.600409606553704
30.747	26.4141	25.600409606553704
30.849	26.375	25.600409606553704
30.949	26.3906	25.600409606553704
31.05	26.3359	25.600409606553704
31.152	26.375	25.600409606553704
31.253	26.3438	25.600409606553704
31.353	26.3906	25.600409606553704
31.455	26.3125	25.600409606553704
31.556	26.2734	25.600409606553704
31.658	26.3125	25.600409606553704
31.759	26.4297	25.600409606553704
31.859	26.3516	25.600409606553704
31.961	26.3906	25.600409606553704
32.062	26.3516	25.600409606553704
32.163	26.3125	25.600409606553704
32.265	26.3438	25.600409606553704
32.365	26.3516	25.600409606553704
32.466	26.3906	25.600409606553704
32.568	26.3438	25.600409606553704
32.669	26.375	25.600409606553704
32.771	26.4063	25.600409606553704
32.871	26.3438	25.600409606553704
32.972	26.3438	25.600409606553704
33.074	26.3672	25.600409606553704
33.175	26.4063	25.600409606553704
33.276	26.4297	25.600409606553704
33.377	26.3672	25.600409606553704
33.478	26.3906	25.600409606553704
33.58	26.2969	25.600409606553704
33.681	26.3125	25.600409606553704
33.782	26.3516	25.600409606553704
33.883	26.4141	25.600409606553704
33.984	26.375	25.600409606553704
34.085	26.4141	25.600409606553704
34.187	26.375	25.600409606553704
34.287	26.4141	25.600409606553704
34.389	26.4063	25.600409606553704
34.49	26.3359	25.600409606553704
34.591	26.3672	25.600409606553704
34.693	26.4063	25.600409606553704
34.793	26.3125	25.600409606553704
34.894	26.4297	25.600409606553704
34.996	26.3359	25.600409606553704
35.097	26.3906	25.600409606553704
35.199	26.4531	25.600409606553704
35.299	26.4531	25.600409606553704
35.4	26.4063	25.600409606553704
35.502	26.4297	25.600409606553704
35.603	26.3516	25.600409606553704
35.704	26.375	25.600409606553704
35.805	26.4297	25.600409606553704
35.906	26.3906	25.600409606553704
36.007	26.3203	25.600409606553704
36.109	26.3438	25.600409606553704
36.209	26.375	25.600409606553704
36.311	26.3672	25.600409606553704
36.412	26.3672	25.600409606553704
36.513	26.3359	25.600409606553704
36.615	26.4063	25.600409606553704
36.715	26.3438	25.600409606553704
36.816	26.3672	25.600409606553704
36.918	26.375	25.600409606553704
37.019	26.375	25.600409606553704
37.121	26.4141	25.600409606553704
37.221	26.4063	25.600409606553704
37.322	26.3672	25.600409606553704
37.424	26.3906	25.600409606553704
37.525	26.4297	25.600409606553704
37.626	26.4141	25.600409606553704
37.727	26.3906	25.600409606553704
37.828	26.2969	25.600409606553704
37.93	26.3438	25.600409606553704
38.031	26.375	25.600409606553704
38.132	26.3516	25.600409606553704
38.233	26.3906	25.600409606553704
38.334	26.3516	25.600409606553704
38.435	26.4375	25.600409606553704
38.537	26.4531	25.600409606553704
38.638	26.4297	25.600409606553704
38.738	26.3672	25.600409606553704
38.84	26.4297	25.600409606553704
38.941	26.4375	25.600409606553704
39.043	26.3906	25.600409606553704
39.143	26.4141	25.600409606553704
39.244	26.3125	25.600409606553704
39.346	26.4141	25.600409606553704
39.447	26.4531	25.600409606553704
39.548	26.5156	25.600409606553704
39.649	26.375	25.600409606553704
39.75	26.3672	25.600409606553704
39.852	26.4063	25.600409606553704
39.953	26.4531	25.600409606553704
40.054	26.3906	25.600409606553704
40.155	26.4375	25.600409606553704
40.256	26.4531	25.600409606553704
40.357	26.5	25.600409606553704
40.459	26.4766	25.600409606553704
40.56	26.4531	25.600409606553704
40.661	26.4063	25.600409606553704
40.762	26.4609	25.600409606553704
40.863	26.4766	25.600409606553704
40.965	26.4609	25.600409606553704
41.066	26.5	25.600409606553704
41.166	26.5156	25.600409606553704
41.268	26.4766	25.600409606553704
41.369	26.4063	25.600409606553704
41.471	26.4844	25.600409606553704
41.571	26.5	25.600409606553704
41.672	26.5391	25.600409606553704
41.774	26.5156	25.600409606553704
41.875	26.5469	25.600409606553704
41.976	26.5	25.600409606553704
42.077	26.5	25.600409606553704
42.178	26.5859	25.600409606553704
42.279	26.5703	25.600409606553704
42.381	26.5	25.600409606553704
42.482	26.5391	25.600409606553704
42.583	26.5703	25.600409606553704
42.684	26.6328	25.600409606553704
42.785	26.6563	25.600409606553704
42.887	26.6328	25.600409606553704
42.988	26.5938	25.600409606553704
43.088	26.5938	25.600409606553704
43.19	26.6484	25.600409606553704
43.291	26.6563	25.600409606553704
43.393	26.7031	25.600409606553704
43.494	26.6953	25.600409606553704
43.594	26.6563	25.600409606553704
43.696	26.7656	25.600409606553704
43.797	26.6563	25.600409606553704
43.898	26.6484	25.600409606553704
43.999	26.6719	25.600409606553704
44.1	26.7813	25.600409606553704
44.202	26.7188	25.600409606553704
44.303	26.7188	25.600409606553704
44.404	26.7188	25.600409606553704
44.505	26.7422	25.600409606553704
44.606	26.7578	25.600409606553704
44.707	26.7188	25.600409606553704
44.809	26.6797	25.600409606553704
44.91	26.7188	25.600409606553704
45.01	26.7031	25.600409606553704
45.112	26.7422	25.600409606553704
45.213	26.7422	25.600409606553704
45.315	26.8125	25.600409606553704
45.416	26.8281	25.600409606553704
45.516	26.8281	25.600409606553704
45.618	26.8906	25.600409606553704
45.719	26.8516	25.600409606553704
45.82	26.8984	25.600409606553704
45.922	26.9297	25.600409606553704
46.022	26.875	25.600409606553704
46.124	26.875	25.600409606553704
46.225	26.9297	25.600409606553704
46.326	26.875	25.600409606553704
46.428	26.9297	25.600409606553704
46.528	26.9375	25.600409606553704
46.629	26.9141	25.600409606553704
46.731	26.9609	25.600409606553704
46.832	26.9844	25.600409606553704
46.934	26.9766	25.600409606553704
47.034	27.0078	25.600409606553704
47.135	27.0391	25.600409606553704
47.237	27.0313	25.600409606553704
47.338	27.0391	25.600409606553704
47.438	27.125	25.600409606553704
47.54	27.1016	25.600409606553704
47.641	27.0391	25.600409606553704
47.743	27.0313	25.600409606553704
47.844	27.0938	25.600409606553704
47.944	27.0547	25.600409606553704
48.046	27.0781	25.600409606553704
48.147	27.0938	25.600409606553704
48.248	27.1016	25.600409606553704
48.35	27.0	25.600409606553704
48.45	27.0781	25.600409606553704
48.551	27.1484	25.600409606553704
48.653	27.1484	25.600409606553704
48.754	27.2031	25.600409606553704
48.856	27.1172	25.600409606553704
48.956	27.1406	25.600409606553704
49.057	27.2031	25.600409606553704
49.159	27.1875	25.600409606553704
49.26	27.2266	25.600409606553704
49.36	27.2109	25.600409606553704
49.462	27.2109	25.600409606553704
49.563	27.25	25.600409606553704
49.665	27.2344	25.600409606553704
49.766	27.2344	25.600409606553704
49.866	27.3203	25.600409606553704
49.968	27.3203	25.600409606553704
50.069	27.2813	25.600409606553704
50.17	27.3828	25.600409606553704
50.272	27.2578	25.600409606553704
50.372	27.3359	25.600409606553704
50.474	27.3594	25.600409606553704
50.575	27.3906	25.600409606553704
50.676	27.3594	25.600409606553704
50.778	27.3906	25.600409606553704
50.878	27.3906	25.600409606553704
50.979	27.4688	25.600409606553704
51.081	27.4688	25.600409606553704
51.182	27.3828	25.600409606553704
51.284	27.4219	25.600409606553704
51.384	27.5156	25.600409606553704
51.485	27.5	25.600409606553704
51.587	27.4219	25.600409606553704
51.688	27.5781	25.600409606553704
51.789	27.5859	25.600409606553704
51.89	27.5781	25.600409606553704
51.991	27.5781	25.600409606553704
52.092	27.5625	25.600409606553704
52.194	27.5625	25.600409606553704
52.294	27.5313	25.600409606553704
52.396	27.5391	25.600409606553704
52.497	27.6172	25.600409606553704
52.598	27.625	25.600409606553704
52.7	27.7422	25.600409606553704
52.8	27.5781	25.600409606553704
52.901	27.6406	25.600409606553704
53.003	27.6484	25.600409606553704
53.104	27.6719	25.600409606553704
53.206	27.6953	25.600409606553704
53.306	27.7031	25.600409606553704
53.407	27.7266	25.600409606553704
53.509	27.8047	25.600409606553704
53.61	27.7266	25.600409606553704
53.711	27.8281	25.600409606553704
53.812	27.7813	25.600409606553704
53.913	27.7656	25.600409606553704
54.015	27.8047	25.600409606553704
54.116	27.8516	25.600409606553704
54.217	27.8125	25.600409606553704
54.318	27.8516	25.600409606553704
54.419	27.875	25.600409606553704
54.52	27.8906	25.600409606553704
54.622	27.9453	25.600409606553704
54.723	27.9141	25.600409606553704
54.823	27.9141	25.600409606553704
54.925	27.8906	25.600409606553704
55.026	27.8906	25.600409606553704
55.128	27.9609	25.600409606553704
55.229	28.0078	25.600409606553704
55.329	27.9609	25.600409606553704
55.431	27.9453	25.600409606553704
55.532	27.9141	25.600409606553704
55.633	27.9688	25.600409606553704
55.734	28.0234	25.600409606553704
55.835	28.0469	25.600409606553704
55.937	28.0078	25.600409606553704
56.038	28.0234	25.600409606553704
56.139	28.0313	25.600409606553704
56.24	28.0703	25.600409606553704
56.341	28.0703	25.600409606553704
56.442	28.0313	25.600409606553704
56.544	28.0547	25.600409606553704
56.645	28.0938	25.600409606553704
56.746	28.0547	25.600409606553704
56.847	28.0938	25.600409606553704
56.948	28.1094	25.600409606553704
57.05	28.1172	25.600409606553704
57.151	28.1094	25.600409606553704
57.251	28.25	25.600409606553704
57.353	28.2031	25.600409606553704
57.454	28.2344	25.600409606553704
57.556	28.2734	25.600409606553704
57.657	28.3438	25.600409606553704
57.757	28.2109	25.600409606553704
57.859	28.2656	25.600409606553704
57.96	28.2734	25.600409606553704
58.061	28.2734	25.600409606553704
58.162	28.2266	25.600409606553704
58.263	28.2656	25.600409606553704
58.364	28.2969	25.600409606553704
58.466	28.3438	25.600409606553704
58.567	28.3672	25.600409606553704
58.668	28.4531	25.600409606553704
58.769	28.3906	25.600409606553704
58.87	28.3594	25.600409606553704
58.972	28.3594	25.600409606553704
59.073	28.3125	25.600409606553704
59.173	28.4531	25.600409606553704
59.275	28.4766	25.600409606553704
59.376	28.3906	25.600409606553704
59.478	28.3594	25.600409606553704
59.579	28.4688	25.600409606553704
59.679	28.4219	25.600409606553704
59.781	28.4688	25.600409606553704
59.882	28.5156	25.600409606553704
59.983	28.5234	25.600409606553704
60.085	28.5234	25.600409606553704
60.185	28.4688	25.600409606553704
60.287	28.5781	25.600409606553704
60.388	28.5859	25.600409606553704
60.489	28.5781	25.600409606553704
60.591	28.6484	25.600409606553704
60.691	28.5781	25.600409606553704
60.792	28.6328	25.600409606553704
60.894	28.6797	25.600409606553704
60.995	28.6719	25.600409606553704
61.097	28.6953	25.600409606553704
61.197	28.625	25.600409606553704
61.298	28.6328	25.600409606553704
61.4	28.7188	25.600409606553704
61.501	28.6563	25.600409606553704
61.602	28.7891	25.600409606553704
61.703	28.7188	25.600409606553704
61.804	28.7109	25.600409606553704
61.905	28.6797	25.600409606553704
62.007	28.7813	25.600409606553704
62.108	28.8984	25.600409606553704
62.209	28.7891	25.600409606553704
62.31	28.7422	25.600409606553704
62.411	28.8281	25.600409606553704
62.513	28.8672	25.600409606553704
62.613	28.8047	25.600409606553704
62.714	28.8047	25.600409606553704
62.816	28.9219	25.600409606553704
62.917	28.9141	25.600409606553704
63.019	28.9219	25.600409606553704
63.119	28.9453	25.600409606553704
63.22	28.9219	25.600409606553704
63.322	28.9219	25.600409606553704
63.423	28.9219	25.600409606553704
63.524	29.0078	25.600409606553704
63.625	28.9922	25.600409606553704
63.726	28.8984	25.600409606553704
63.828	28.9375	25.600409606553704
63.929	29.0234	25.600409606553704
64.03	29.0078	25.600409606553704
64.131	29.0469	25.600409606553704
64.232	29.0547	25.600409606553704
64.333	29.0703	25.600409606553704
64.435	29.0938	25.600409606553704
64.536	29.1016	25.600409606553704
64.636	29.0781	25.600409606553704
64.738	29.125	25.600409606553704
64.839	29.125	25.600409606553704
64.941	29.0781	25.600409606553704
65.042	29.1563	25.600409606553704
65.142	29.1563	25.600409606553704
65.244	29.1875	25.600409606553704
65.345	29.1641	25.600409606553704
65.446	29.2031	25.600409606553704
65.548	29.1797	25.600409606553704
65.648	29.25	25.600409606553704
65.75	29.2109	25.600409606553704
65.851	29.2813	25.600409606553704
65.952	29.2578	25.600409606553704
66.053	29.2344	25.600409606553704
66.154	29.2734	25.600409606553704
66.255	29.25	25.600409606553704
66.357	29.3359	25.600409606553704
66.458	29.2813	25.600409606553704
66.559	29.3125	25.600409606553704
66.66	29.3359	25.600409606553704
66.761	29.3359	25.600409606553704
66.863	29.3359	25.600409606553704
66.964	29.4063	25.600409606553704
67.064	29.4063	25.600409606553704
67.166	29.3672	25.600409606553704
67.267	29.3672	25.600409606553704
67.369	29.4375	25.600409606553704
67.47	29.4141	25.600409606553704
67.57	29.3906	25.600409606553704
67.672	29.4688	25.600409606553704
67.773	29.4922	25.600409606553704
67.874	29.5234	25.600409606553704
67.976	29.5	25.600409606553704
68.076	29.5391	25.600409606553704
68.177	29.4922	25.600409606553704
68.279	29.5938	25.600409606553704
68.38	29.5	25.600409606553704
68.482	29.4297	25.600409606553704
68.582	29.5469	25.600409606553704
68.683	29.6328	25.600409606553704
68.785	29.6328	25.600409606553704
68.886	29.6563	25.600409606553704
68.986	29.5938	25.600409606553704
69.088	29.6328	25.600409606553704
69.189	29.6563	25.600409606553704
69.291	29.6484	25.600409606553704
69.392	29.7188	25.600409606553704
69.492	29.6953	25.600409606553704
69.594	29.6484	25.600409606553704
69.695	29.7813	25.600409606553704
69.796	29.7266	25.600409606553704
69.898	29.7813	25.600409606553704
69.998	29.7656	25.600409606553704
70.1	29.8047	25.600409606553704
70.201	29.7891	25.600409606553704
70.302	29.8047	25.600409606553704
70.404	29.8594	25.600409606553704
70.504	29.7891	25.600409606553704
70.605	29.7656	25.600409606553704
70.707	29.875	25.600409606553704
70.808	29.8359	25.600409606553704
70.91	29.8281	25.600409606553704
71.01	29.8281	25.600409606553704
71.111	29.8984	25.600409606553704
71.213	29.9375	25.600409606553704
71.314	29.9219	25.600409606553704
71.415	29.9219	25.600409606553704
71.516	29.9609	25.600409606553704
71.617	29.9688	25.600409606553704
71.718	29.9844	25.600409606553704
71.82	29.9688	25.600409606553704
71.921	29.9453	25.600409606553704
72.022	30.0078	25.600409606553704
72.123	29.9453	25.600409606553704
72.224	30.0313	25.600409606553704
72.326	30.0625	25.600409606553704
72.427	30.0391	25.600409606553704
72.527	30.0547	25.600409606553704
72.629	30.1172	25.600409606553704
72.73	30.0781	25.600409606553704
72.832	30.1172	25.600409606553704
72.933	30.125	25.600409606553704
73.033	30.0625	25.600409606553704
73.135	30.1406	25.600409606553704
73.236	30.125	25.600409606553704
73.337	30.125	25.600409606553704
73.438	30.1875	25.600409606553704
73.539	30.1719	25.600409606553704
73.641	30.2734	25.600409606553704
73.742	30.2188	25.600409606553704
73.843	30.1953	25.600409606553704
73.944	30.2344	25.600409606553704
74.045	30.1953	25.600409606553704
74.146	30.2109	25.600409606553704
74.248	30.2109	25.600409606553704
74.349	30.1641	25.600409606553704
74.449	30.2734	25.600409606553704
74.551	30.2578	25.600409606553704
74.652	30.3047	25.600409606553704
74.754	30.3438	25.600409606553704
74.855	30.2813	25.600409606553704
74.955	30.4063	25.600409606553704
75.057	30.3672	25.600409606553704
75.158	30.2578	25.600409606553704
75.259	30.375	25.600409606553704
75.36	30.4531	25.600409606553704
75.461	30.3906	25.600409606553704
75.563	30.3672	25.600409606553704
75.664	30.4531	25.600409606553704
75.765	30.4609	25.600409606553704
75.866	30.5	25.600409606553704
75.967	30.4609	25.600409606553704
76.068	30.4375	25.600409606553704
76.17	30.5469	25.600409606553704
76.271	30.5313	25.600409606553704
76.372	30.5703	25.600409606553704
76.473	30.5234	25.600409606553704
76.574	30.5	25.600409606553704
76.676	30.5078	25.600409606553704
76.777	30.5234	25.600409606553704
76.877	30.5313	25.600409606553704
76.979	30.6094	25.600409606553704
77.08	30.6563	25.600409606553704
77.182	30.5625	25.600409606553704
77.282	30.6094	25.600409606553704
77.383	30.6094	25.600409606553704
77.485	30.5938	25.600409606553704
77.586	30.6094	25.600409606553704
77.687	30.6172	25.600409606553704
77.788	30.6094	25.600409606553704
77.889	30.6406	25.600409606553704
77.99	30.7109	25.600409606553704
78.092	30.7656	25.600409606553704
78.193	30.7969	25.600409606553704
78.294	30.7266	25.600409606553704
78.395	30.7031	25.600409606553704
78.496	30.6641	25.600409606553704
78.598	30.7969	25.600409606553704
78.699	30.8359	25.600409606553704
78.799	30.7891	25.600409606553704
78.901	30.7734	25.600409606553704
79.002	30.8125	25.600409606553704
79.104	30.7969	25.600409606553704
79.205	30.8984	25.600409606553704
79.305	30.8359	25.600409606553704
79.407	30.8594	25.600409606553704
79.508	30.9063	25.600409606553704
79.609	30.8672	25.600409606553704
79.71	30.9219	25.600409606553704
79.811	30.8594	25.600409606553704
79.913	30.9688	25.600409606553704
80.014	30.9531	25.600409606553704
80.115	31.0	25.600409606553704
80.216	30.9297	25.600409606553704
80.317	30.9922	25.600409606553704
80.418	30.9531	25.600409606553704
80.52	30.9453	25.600409606553704
80.621	30.9688	25.600409606553704
80.721	31.0859	25.600409606553704
80.823	31.0625	25.600409606553704
80.924	31.1016	25.600409606553704
81.026	31.0547	25.600409606553704
81.127	31.0781	25.600409606553704
81.227	31.0859	25.600409606553704
81.329	31.0625	25.600409606553704
81.43	31.125	25.600409606553704
81.531	31.0547	25.600409606553704
81.633	31.1719	25.600409606553704
81.733	31.1016	25.600409606553704
81.835	31.0625	25.600409606553704
81.936	31.1016	25.600409606553704
