DataboxPlot_Note	'Note'
self.combo_binary	0
self.combo_autoscript	1
self.button_enabled	True
self.button_multi	True
self.button_link_x	True
self.button_script	False
self.number_file	0
self.script	"x = ( d[0] )\ny = ( d[1], d[2] )\n\nxlabels = 'Time(s)'\nylabels = ( 'Temperature(C)', 'Power(%)' )\n"
self.number_history	0
self.text_log_note	'Note'

Time(s)	Temperature(C)	Power(%)
2.834	96.1094	0.0
2.935	96.0313	0.0
3.036	95.9531	0.0
3.137	95.9453	0.0
3.237	95.9219	0.0
3.339	95.9531	0.0
3.44	95.8125	0.0
3.541	95.8281	0.0
3.642	95.7656	0.0
3.742	95.7109	0.0
3.844	95.6406	0.0
3.945	95.5859	0.0
4.045	95.5547	0.0
4.147	95.4922	0.0
4.248	95.3984	0.0
4.348	95.3281	0.0
4.45	95.2813	0.0
4.55	95.2969	0.0
4.652	95.2578	0.0
4.753	95.1641	0.0
4.853	95.1016	0.0
4.955	95.1172	0.0
5.055	95.0781	0.0
5.156	94.9766	0.0
5.258	94.8906	0.0
5.358	94.8828	0.0
5.46	94.8828	0.0
5.56	94.7891	0.0
5.661	94.7266	0.0
5.763	94.6875	0.0
5.863	94.6328	0.0
5.964	94.5469	0.0
6.066	94.5703	0.0
6.166	94.4531	0.0
6.267	94.375	0.0
6.368	94.3828	0.0
6.469	94.3359	0.0
6.571	94.2891	0.0
6.671	94.25	0.0
6.772	94.2188	0.0
6.873	94.1563	0.0
6.974	94.0391	0.0
7.075	94.0391	0.0
7.176	94.0078	0.0
7.277	93.8984	0.0
7.377	93.7891	0.0
7.479	93.7813	0.0
7.58	93.7578	0.0
7.681	93.7109	0.0
7.782	93.6953	0.0
7.882	93.5703	0.0
7.984	93.5234	0.0
8.085	93.5234	0.0
8.185	93.4531	0.0
8.287	93.3047	0.0
8.388	93.2969	0.0
8.489	93.3516	0.0
8.59	93.3281	0.0
8.69	93.2344	0.0
8.792	93.2344	0.0
8.893	93.1563	0.0
8.993	93.0938	0.0
9.095	93.0234	0.0
9.195	93.0	0.0
9.296	93.0156	0.0
9.398	92.9375	0.0
9.498	92.8906	0.0
9.6	92.8359	0.0
9.7	92.7266	0.0
9.801	92.6719	0.0
9.903	92.6719	0.0
10.003	92.625	0.0
10.104	92.5156	0.0
10.206	92.5	0.0
10.306	92.4766	0.0
10.407	92.4063	0.0
10.508	92.3125	0.0
10.609	92.375	0.0
10.711	92.3281	0.0
10.811	92.2813	0.0
10.912	92.2891	0.0
11.014	92.1094	0.0
11.114	92.0156	0.0
11.215	92.0313	0.0
11.317	92.0313	0.0
11.417	91.9609	0.0
11.519	91.9453	0.0
11.62	91.9141	0.0
11.72	91.8906	0.0
11.822	91.8203	0.0
11.923	91.7266	0.0
12.023	91.6797	0.0
12.125	91.6719	0.0
12.226	91.6094	0.0
12.326	91.5391	0.0
12.428	91.4531	0.0
12.528	91.4688	0.0
12.63	91.375	0.0
12.731	91.3828	0.0
12.831	91.2188	0.0
12.933	91.1875	0.0
13.034	91.1719	0.0
13.134	91.1406	0.0
13.236	91.0781	0.0
13.337	91.1016	0.0
13.438	90.9531	0.0
13.539	90.9297	0.0
13.64	90.9063	0.0
13.741	90.7969	0.0
13.842	90.7734	0.0
13.943	90.6797	0.0
14.044	90.6797	0.0
14.145	90.6797	0.0
14.246	90.5625	0.0
14.347	90.5547	0.0
14.448	90.5156	0.0
14.549	90.4688	0.0
14.65	90.3203	0.0
14.751	90.3047	0.0
14.852	90.3672	0.0
14.953	90.2578	0.0
15.054	90.2344	0.0
15.155	90.1641	0.0
15.256	90.1094	0.0
15.358	90.1406	0.0
15.458	90.0391	0.0
15.559	89.9297	0.0
15.661	89.9063	0.0
15.761	89.8359	0.0
15.862	89.8438	0.0
15.964	89.7734	0.0
16.064	89.7422	0.0
16.165	89.6563	0.0
16.267	89.6016	0.0
16.367	89.6484	0.0
16.469	89.6016	0.0
16.57	89.5156	0.0
16.67	89.4609	0.0
16.772	89.4609	0.0
16.872	89.375	0.0
16.973	89.2969	0.0
17.075	89.1563	0.0
17.175	89.25	0.0
17.276	89.1641	0.0
17.378	89.1172	0.0
17.478	89.0625	0.0
17.58	88.9766	0.0
17.681	89.0391	0.0
17.781	88.9453	0.0
17.883	88.9063	0.0
17.984	88.8125	0.0
18.084	88.8359	0.0
18.186	88.7656	0.0
18.287	88.6953	0.0
18.388	88.6641	0.0
18.489	88.6484	0.0
18.59	88.6172	0.0
18.691	88.5313	0.0
18.792	88.4297	0.0
18.893	88.3906	0.0
18.994	88.2891	0.0
19.095	88.3906	0.0
19.195	88.2891	0.0
19.297	88.2188	0.0
19.398	88.1797	0.0
19.499	88.1797	0.0
19.6	88.0859	0.0
19.701	88.0625	0.0
19.802	88.0078	0.0
19.903	87.9688	0.0
20.004	87.9141	0.0
20.105	87.875	0.0
20.206	87.8281	0.0
20.308	87.7969	0.0
20.408	87.7813	0.0
20.509	87.5703	0.0
20.611	87.5469	0.0
20.711	87.5547	0.0
20.812	87.4844	0.0
20.914	87.4609	0.0
21.014	87.3125	0.0
21.115	87.3672	0.0
21.217	87.4063	0.0
21.317	87.3125	0.0
21.419	87.2422	0.0
21.519	87.2266	0.0
21.62	87.1719	0.0
21.722	87.1016	0.0
21.822	87.0547	0.0
21.923	87.0313	0.0
22.025	87.0156	0.0
22.125	86.9375	0.0
22.226	86.8984	0.0
22.328	86.8516	0.0
22.428	86.7813	0.0
22.53	86.75	0.0
22.631	86.7734	0.0
22.731	86.7344	0.0
22.833	86.6563	0.0
22.934	86.5703	0.0
23.034	86.5391	0.0
23.136	86.4922	0.0
23.237	86.3984	0.0
23.338	86.3516	0.0
23.439	86.3281	0.0
23.54	86.2578	0.0
23.641	86.2578	0.0
23.742	86.2578	0.0
23.842	86.2188	0.0
23.944	86.1719	0.0
24.045	86.125	0.0
24.145	86.0547	0.0
24.247	86.0234	0.0
24.348	86.1172	0.0
24.449	85.9297	0.0
24.55	85.8438	0.0
24.651	85.8125	0.0
24.752	85.8125	0.0
24.853	85.8438	0.0
24.954	85.7188	0.0
25.055	85.6719	0.0
25.156	85.6328	0.0
25.258	85.5625	0.0
25.358	85.5	0.0
25.459	85.4766	0.0
25.561	85.4453	0.0
25.661	85.4219	0.0
25.762	85.3828	0.0
25.864	85.3984	0.0
25.964	85.3125	0.0
26.065	85.2344	0.0
26.166	85.2891	0.0
26.267	85.1172	0.0
26.369	85.0781	0.0
26.469	85.0938	0.0
26.57	85.1172	0.0
26.672	85.0547	0.0
26.772	85.0	0.0
26.873	84.9141	0.0
26.975	84.8906	0.0
27.075	84.8359	0.0
27.177	84.8438	0.0
27.278	84.7031	0.0
27.378	84.7266	0.0
27.48	84.6953	0.0
27.581	84.6094	0.0
27.681	84.625	0.0
27.783	84.5781	0.0
27.884	84.5313	0.0
27.984	84.5625	0.0
28.086	84.4453	0.0
28.186	84.4141	0.0
28.288	84.3672	0.0
28.389	84.3438	0.0
28.489	84.3047	0.0
28.591	84.3047	0.0
28.692	84.1641	0.0
28.792	84.1563	0.0
28.894	84.1797	0.0
28.995	84.1406	0.0
29.095	84.0234	0.0
29.197	83.9297	0.0
29.298	83.9453	0.0
29.399	83.9766	0.0
29.5	83.8828	0.0
29.601	83.8281	0.0
29.702	83.8047	0.0
29.803	83.8359	0.0
29.904	83.6953	0.0
30.005	83.6484	0.0
30.106	83.6406	0.0
30.207	83.6016	0.0
30.308	83.6094	0.0
30.409	83.4922	0.0
30.51	83.3906	0.0
30.611	83.3438	0.0
30.712	83.375	0.0
30.813	83.25	0.0
30.914	83.2734	0.0
31.015	83.25	0.0
31.116	83.1641	0.0
31.217	83.1563	0.0
31.319	83.1406	0.0
31.419	83.1172	0.0
31.52	83.0469	0.0
31.622	83.0469	0.0
31.722	83.0156	0.0
31.823	82.9531	0.0
31.924	82.875	0.0
32.025	82.8594	0.0
32.127	82.7891	0.0
32.227	82.7578	0.0
32.328	82.7422	0.0
32.43	82.6641	0.0
32.53	82.5938	0.0
32.631	82.5547	0.0
32.733	82.4531	0.0
32.833	82.4844	0.0
32.934	82.5	0.0
33.036	82.3203	0.0
33.136	82.3203	0.0
33.238	82.4297	0.0
33.339	82.3203	0.0
33.439	82.25	0.0
33.541	82.1797	0.0
33.641	82.2188	0.0
33.742	82.0859	0.0
33.844	82.0781	0.0
33.944	82.1016	0.0
34.046	81.9844	0.0
34.147	81.9922	0.0
34.247	81.9375	0.0
34.349	81.9219	0.0
34.45	81.75	0.0
34.55	81.7344	0.0
34.652	81.7266	0.0
34.753	81.7031	0.0
34.853	81.6328	0.0
34.955	81.5703	0.0
35.056	81.5469	0.0
35.157	81.5703	0.0
35.258	81.5	0.0
35.359	81.4063	0.0
35.46	81.4063	0.0
35.561	81.4063	0.0
35.661	81.2734	0.0
35.763	81.2188	0.0
35.864	81.25	0.0
35.964	81.2031	0.0
36.066	81.1328	0.0
36.167	81.125	0.0
36.268	81.0859	0.0
36.369	81.125	0.0
36.47	81.0313	0.0
36.571	80.9453	0.0
36.672	80.9375	0.0
36.773	80.9141	0.0
36.874	80.8203	0.0
36.975	80.8047	0.0
37.076	80.7109	0.0
37.177	80.7109	0.0
37.278	80.6328	0.0
37.379	80.5859	0.0
37.48	80.5625	0.0
