DataboxPlot_Note	'Note'
self.combo_binary	0
self.combo_autoscript	1
self.button_enabled	True
self.button_multi	True
self.button_link_x	True
self.button_script	False
self.number_file	0
self.script	"x = ( d[0] )\ny = ( d[1], d[2] )\n\nxlabels = 'Time(s)'\nylabels = ( 'Temperature(C)', 'Power(%)' )\n"
self.number_history	0
self.text_log_note	'Note'

Time(s)	Temperature(C)	Power(%)
2.834	78.0938	0.0
2.935	77.9844	0.0
3.036	77.9766	0.0
3.137	78.0234	0.0
3.237	77.9609	0.0
3.339	77.9531	0.0
3.44	77.8047	0.0
3.541	77.9141	0.0
3.642	77.8438	0.0
3.742	77.8281	0.0
3.844	77.7266	0.0
3.944	77.7578	0.0
4.045	77.75	0.0
4.147	77.6797	0.0
4.247	77.6406	0.0
4.348	77.5625	0.0
4.449	77.5156	0.0
4.55	77.5391	0.0
4.651	77.4922	0.0
4.752	77.3984	0.0
4.853	77.3594	0.0
4.954	77.375	0.0
5.055	77.3047	0.0
5.155	77.3281	0.0
5.257	77.3047	0.0
5.357	77.3047	0.0
5.458	77.2813	0.0
5.559	77.1484	0.0
5.66	77.1016	0.0
5.762	77.0469	0.0
5.862	76.9844	0.0
5.963	77.0	0.0
6.064	77.0078	0.0
6.165	76.8594	0.0
6.265	76.8594	0.0
6.367	76.8203	0.0
6.468	76.8438	0.0
6.569	76.8359	0.0
6.67	76.7266	0.0
6.77	76.7266	0.0
6.872	76.7031	0.0
6.972	76.6484	0.0
7.073	76.6016	0.0
7.175	76.6016	0.0
7.275	76.5547	0.0
7.376	76.5313	0.0
7.477	76.4688	0.0
7.578	76.4219	0.0
7.679	76.375	0.0
7.78	76.3281	0.0
7.881	76.3047	0.0
7.982	76.25	0.0
8.083	76.1641	0.0
8.183	76.1719	0.0
8.285	76.1641	0.0
8.385	76.1641	0.0
8.486	76.1172	0.0
8.587	76.0078	0.0
8.688	75.9375	0.0
8.79	76.0078	0.0
8.89	75.8672	0.0
8.991	75.9063	0.0
9.092	75.8828	0.0
9.193	75.8203	0.0
9.293	75.6641	0.0
9.395	75.7266	0.0
9.496	75.7266	0.0
9.596	75.5938	0.0
9.698	75.6094	0.0
9.798	75.5391	0.0
9.9	75.4922	0.0
10.0	75.5	0.0
10.101	75.4063	0.0
10.203	75.3594	0.0
10.303	75.375	0.0
10.404	75.3281	0.0
10.505	75.2891	0.0
10.606	75.3047	0.0
10.708	75.1641	0.0
10.808	75.1484	0.0
10.909	75.125	0.0
11.01	75.0781	0.0
11.111	74.9688	0.0
11.212	74.9453	0.0
11.313	74.9688	0.0
11.414	74.9453	0.0
11.515	74.8516	0.0
11.616	74.9141	0.0
11.717	74.8906	0.0
11.818	74.7578	0.0
11.919	74.6797	0.0
12.02	74.6406	0.0
12.121	74.6172	0.0
12.222	74.5391	0.0
12.322	74.6328	0.0
12.424	74.5625	0.0
12.525	74.4922	0.0
12.625	74.5234	0.0
12.727	74.4766	0.0
12.827	74.4297	0.0
12.929	74.3828	0.0
13.03	74.3047	0.0
13.13	74.2891	0.0
13.232	74.3281	0.0
13.332	74.2578	0.0
13.433	74.2188	0.0
13.535	74.0547	0.0
13.635	74.1016	0.0
13.737	74.0938	0.0
13.838	74.0	0.0
13.938	73.9688	0.0
14.04	73.875	0.0
14.14	73.875	0.0
14.241	73.8125	0.0
14.343	73.8125	0.0
14.443	73.8125	0.0
14.544	73.7422	0.0
14.645	73.7109	0.0
14.746	73.6875	0.0
14.848	73.5781	0.0
14.948	73.6172	0.0
15.049	73.5938	0.0
15.15	73.5313	0.0
15.251	73.5078	0.0
15.352	73.4297	0.0
15.453	73.4297	0.0
15.554	73.4531	0.0
15.654	73.3203	0.0
15.756	73.3125	0.0
15.857	73.3125	0.0
15.958	73.2188	0.0
16.059	73.1797	0.0
16.16	73.125	0.0
16.261	73.1016	0.0
16.362	73.125	0.0
16.462	73.0781	0.0
