DataboxPlot_Note	'Note'
self.combo_binary	0
self.combo_autoscript	1
self.button_enabled	True
self.button_multi	True
self.button_link_x	True
self.button_script	False
self.number_file	0
self.script	"x = ( d[0] )\ny = ( d[1], d[2] )\n\nxlabels = 'Time(s)'\nylabels = ( 'Temperature(C)', 'Power(%)' )\n"
self.number_history	0
self.text_log_note	'Note'

Time(s)	Temperature(C)	Power(%)
2.834	91.5234	0.0
2.935	91.4219	0.0
3.036	91.4922	0.0
3.137	91.4453	0.0
3.237	91.3125	0.0
3.339	91.3125	0.0
3.44	91.2422	0.0
3.541	91.2188	0.0
3.642	91.1406	0.0
3.742	91.1875	0.0
3.844	91.0703	0.0
3.944	91.0078	0.0
4.045	91.0	0.0
4.146	90.9141	0.0
4.247	91.0078	0.0
4.348	90.8906	0.0
4.449	90.8672	0.0
4.55	90.7422	0.0
4.651	90.7891	0.0
4.752	90.6719	0.0
4.852	90.5781	0.0
4.954	90.6563	0.0
5.055	90.6563	0.0
5.155	90.6328	0.0
5.257	90.4688	0.0
5.357	90.375	0.0
5.458	90.3281	0.0
5.559	90.3438	0.0
5.66	90.2578	0.0
5.762	90.2266	0.0
5.862	90.1875	0.0
5.963	90.2266	0.0
6.064	90.1641	0.0
6.165	90.0234	0.0
6.265	90.0391	0.0
6.367	90.0	0.0
6.467	89.8672	0.0
6.569	89.8828	0.0
6.67	89.8125	0.0
6.77	89.8125	0.0
6.872	89.7969	0.0
6.972	89.6328	0.0
7.073	89.7188	0.0
7.174	89.6016	0.0
7.275	89.5781	0.0
7.376	89.5547	0.0
7.477	89.4375	0.0
7.578	89.4141	0.0
7.679	89.3906	0.0
7.78	89.3906	0.0
7.88	89.2813	0.0
7.982	89.2031	0.0
8.083	89.1797	0.0
8.183	89.1875	0.0
8.285	89.1641	0.0
8.385	88.9922	0.0
8.486	88.9453	0.0
8.587	89.0156	0.0
8.688	88.8828	0.0
8.79	88.8984	0.0
8.89	88.875	0.0
8.991	88.7656	0.0
9.092	88.6719	0.0
9.193	88.7188	0.0
9.293	88.7344	0.0
9.395	88.7109	0.0
9.496	88.6406	0.0
9.596	88.5469	0.0
9.698	88.5078	0.0
9.798	88.4766	0.0
9.9	88.5	0.0
10.0	88.3359	0.0
10.101	88.2422	0.0
10.203	88.1953	0.0
10.303	88.2031	0.0
10.404	88.2031	0.0
10.505	88.0859	0.0
10.606	88.0547	0.0
10.708	88.0313	0.0
10.808	88.0625	0.0
10.909	87.9922	0.0
11.01	87.8906	0.0
11.111	87.8438	0.0
11.212	87.7813	0.0
11.313	87.7578	0.0
11.414	87.6797	0.0
11.515	87.6406	0.0
11.616	87.625	0.0
11.717	87.5	0.0
11.818	87.5313	0.0
11.919	87.4844	0.0
12.02	87.4609	0.0
12.121	87.3906	0.0
12.222	87.3906	0.0
12.322	87.3203	0.0
12.424	87.2422	0.0
12.525	87.1797	0.0
12.625	87.2734	0.0
12.727	87.2031	0.0
12.827	87.1484	0.0
12.929	87.0547	0.0
13.03	86.9844	0.0
13.13	86.9375	0.0
13.232	86.9844	0.0
13.333	86.9453	0.0
13.433	86.8906	0.0
13.535	86.8672	0.0
13.635	86.7813	0.0
13.737	86.6563	0.0
13.838	86.6094	0.0
13.938	86.6094	0.0
14.04	86.5859	0.0
14.14	86.5234	0.0
14.241	86.5156	0.0
14.343	86.4922	0.0
14.443	86.3281	0.0
14.544	86.2891	0.0
14.645	86.3281	0.0
14.746	86.2891	0.0
14.848	86.2422	0.0
14.948	86.1875	0.0
15.049	86.1406	0.0
15.15	86.1016	0.0
15.251	86.0	0.0
15.352	85.9609	0.0
15.453	85.8359	0.0
15.554	85.8594	0.0
15.655	85.8125	0.0
15.756	85.7891	0.0
15.857	85.7422	0.0
15.958	85.6719	0.0
16.059	85.5938	0.0
16.16	85.5625	0.0
16.261	85.4766	0.0
16.362	85.4219	0.0
16.462	85.4531	0.0
16.564	85.3828	0.0
16.665	85.3359	0.0
16.766	85.3828	0.0
16.867	85.3359	0.0
16.967	85.1484	0.0
17.069	85.1406	0.0
17.17	85.125	0.0
17.27	85.0781	0.0
17.372	84.9531	0.0
17.473	84.9063	0.0
17.573	84.9531	0.0
17.675	84.9063	0.0
17.775	84.8672	0.0
17.877	84.7266	0.0
17.978	84.7734	0.0
18.078	84.6094	0.0
18.18	84.6094	0.0
18.28	84.625	0.0
18.381	84.5625	0.0
18.483	84.5156	0.0
18.583	84.4688	0.0
18.684	84.5078	0.0
18.785	84.3984	0.0
18.886	84.3203	0.0
18.988	84.3438	0.0
19.088	84.3047	0.0
19.189	84.2109	0.0
19.29	84.1172	0.0
19.391	84.1172	0.0
19.492	84.1094	0.0
19.593	84.0469	0.0
19.694	83.9922	0.0
19.796	83.8984	0.0
19.896	83.9063	0.0
19.997	83.8359	0.0
20.098	83.7813	0.0
20.199	83.7656	0.0
20.3	83.7813	0.0
20.401	83.6719	0.0
20.502	83.6484	0.0
20.602	83.625	0.0
20.704	83.5781	0.0
20.805	83.5547	0.0
20.906	83.4922	0.0
21.007	83.3906	0.0
21.107	83.3672	0.0
21.209	83.3516	0.0
21.31	83.2734	0.0
21.41	83.1875	0.0
21.512	83.1406	0.0
21.612	83.1406	0.0
21.713	83.1797	0.0
21.815	83.0	0.0
21.915	82.9766	0.0
22.017	82.875	0.0
22.118	82.8828	0.0
22.218	82.9453	0.0
22.32	82.875	0.0
22.42	82.7188	0.0
22.521	82.7188	0.0
22.623	82.6641	0.0
22.723	82.5938	0.0
22.825	82.6172	0.0
22.925	82.5313	0.0
23.026	82.4844	0.0
23.128	82.4609	0.0
23.228	82.4297	0.0
23.329	82.3672	0.0
23.43	82.4141	0.0
23.531	82.2734	0.0
23.632	82.2031	0.0
23.733	82.1953	0.0
23.834	82.1484	0.0
23.935	82.1094	0.0
24.036	82.0625	0.0
24.137	82.0156	0.0
24.238	81.9453	0.0
24.339	81.9453	0.0
24.439	81.8281	0.0
24.541	81.8906	0.0
24.642	81.7969	0.0
24.742	81.7813	0.0
24.844	81.7734	0.0
24.945	81.6797	0.0
25.046	81.7109	0.0
25.147	81.6563	0.0
