DataboxPlot_Note	'Note'
self.combo_binary	0
self.combo_autoscript	1
self.button_enabled	True
self.button_multi	True
self.button_link_x	True
self.button_script	False
self.number_file	0
self.script	"x = ( d[0] )\ny = ( d[1], d[2] )\n\nxlabels = 'Time(s)'\nylabels = ( 'Temperature(C)', 'Power(%)' )\n"
self.number_history	0
self.text_log_note	'Note'

Time(s)	Temperature(C)	Power(%)
2.834	86.5703	0.0
2.935	86.4297	0.0
3.036	86.3984	0.0
3.137	86.4766	0.0
3.237	86.3359	0.0
3.339	86.3359	0.0
3.44	86.2578	0.0
3.541	86.2813	0.0
3.642	86.2578	0.0
3.742	86.1719	0.0
3.844	86.125	0.0
3.944	86.0703	0.0
4.045	86.0547	0.0
4.147	86.0469	0.0
4.247	85.9141	0.0
4.348	85.9375	0.0
4.449	85.8672	0.0
4.55	85.8125	0.0
4.651	85.7969	0.0
4.752	85.7891	0.0
4.853	85.6797	0.0
4.954	85.6563	0.0
5.055	85.5859	0.0
5.155	85.5859	0.0
5.257	85.6172	0.0
5.357	85.4531	0.0
5.458	85.3594	0.0
5.56	85.3984	0.0
5.66	85.375	0.0
5.762	85.3281	0.0
5.862	85.2578	0.0
5.963	85.2578	0.0
6.064	85.1875	0.0
6.165	85.1641	0.0
6.265	85.125	0.0
6.367	85.0547	0.0
6.468	84.9844	0.0
6.569	84.9609	0.0
6.67	84.9063	0.0
6.77	84.8828	0.0
6.872	84.9063	0.0
6.972	84.8672	0.0
7.073	84.7188	0.0
7.175	84.7266	0.0
7.275	84.6953	0.0
7.376	84.6563	0.0
7.477	84.5313	0.0
7.578	84.5313	0.0
7.679	84.5313	0.0
7.78	84.5313	0.0
7.881	84.3438	0.0
7.982	84.4141	0.0
8.083	84.3047	0.0
8.183	84.3047	0.0
8.285	84.2266	0.0
8.385	84.1406	0.0
8.486	84.0391	0.0
8.587	84.0469	0.0
8.688	84.0938	0.0
8.79	83.9531	0.0
8.89	83.9531	0.0
8.991	83.9766	0.0
9.092	83.8828	0.0
9.193	83.8359	0.0
9.293	83.7656	0.0
9.395	83.7188	0.0
9.496	83.6875	0.0
9.596	83.6875	0.0
9.698	83.6641	0.0
9.798	83.5547	0.0
9.9	83.4922	0.0
10.0	83.4609	0.0
10.101	83.4844	0.0
10.203	83.4609	0.0
10.303	83.3281	0.0
10.404	83.3047	0.0
10.505	83.25	0.0
10.606	83.1797	0.0
10.708	83.1797	0.0
10.808	83.1328	0.0
10.909	83.0234	0.0
11.01	82.9766	0.0
11.111	82.9063	0.0
11.212	82.8828	0.0
11.313	82.8516	0.0
11.414	82.7891	0.0
11.515	82.7578	0.0
11.616	82.7344	0.0
11.717	82.7344	0.0
11.818	82.6484	0.0
11.919	82.6641	0.0
12.02	82.5547	0.0
12.121	82.4375	0.0
12.222	82.4297	0.0
12.322	82.4531	0.0
12.424	82.3906	0.0
12.525	82.3203	0.0
12.625	82.3203	0.0
12.727	82.3203	0.0
12.827	82.2266	0.0
12.929	82.1484	0.0
13.03	82.1094	0.0
13.13	82.1016	0.0
