DataboxPlot_Note	'Note'
self.combo_binary	0
self.combo_autoscript	1
self.button_enabled	True
self.button_multi	True
self.button_link_x	True
self.button_script	False
self.number_file	0
self.script	"x = ( d[0] )\ny = ( d[1], d[2] )\n\nxlabels = 'Time(s)'\nylabels = ( 'Temperature(C)', 'Power(%)' )\n"
self.number_history	0
self.text_log_note	'Note'

Time(s)	Temperature(C)	Power(%)
2.834	98.1719	0.0
2.935	98.0391	0.0
3.036	98.0859	0.0
3.137	98.0313	0.0
3.237	97.9219	0.0
3.339	97.8984	0.0
3.44	97.7813	0.0
3.541	97.7813	0.0
3.642	97.7188	0.0
3.742	97.6641	0.0
3.844	97.5391	0.0
3.944	97.5156	0.0
4.045	97.4609	0.0
4.147	97.5078	0.0
4.247	97.3906	0.0
4.348	97.3984	0.0
4.449	97.2734	0.0
4.55	97.2578	0.0
4.651	97.2031	0.0
4.752	97.1563	0.0
4.853	97.0547	0.0
4.954	97.0	0.0
5.055	97.0	0.0
5.155	96.9531	0.0
5.257	96.8125	0.0
5.357	96.7969	0.0
5.458	96.7891	0.0
5.559	96.7266	0.0
5.66	96.6328	0.0
5.762	96.6094	0.0
5.862	96.5469	0.0
5.963	96.5	0.0
6.064	96.4688	0.0
6.165	96.3594	0.0
6.265	96.2891	0.0
6.367	96.3359	0.0
6.468	96.2031	0.0
6.569	96.2188	0.0
6.67	96.2031	0.0
6.77	96.1484	0.0
6.872	96.0547	0.0
6.972	95.9922	0.0
7.073	95.9453	0.0
7.175	95.9063	0.0
7.275	95.8516	0.0
7.376	95.7656	0.0
7.477	95.6719	0.0
7.578	95.7109	0.0
7.679	95.6875	0.0
7.78	95.5781	0.0
7.881	95.5547	0.0
7.982	95.4219	0.0
8.083	95.4844	0.0
8.183	95.4609	0.0
8.285	95.2578	0.0
8.385	95.3203	0.0
8.486	95.2344	0.0
8.588	95.2344	0.0
8.688	95.1641	0.0
8.79	95.1016	0.0
8.89	95.0234	0.0
8.991	95.0703	0.0
9.092	94.9766	0.0
9.193	94.9531	0.0
9.293	94.8438	0.0
9.395	94.8359	0.0
9.496	94.8359	0.0
9.596	94.7656	0.0
9.698	94.6563	0.0
9.798	94.6328	0.0
9.9	94.6094	0.0
10.0	94.5156	0.0
10.101	94.4922	0.0
10.203	94.375	0.0
10.303	94.3828	0.0
10.404	94.3047	0.0
10.506	94.3125	0.0
10.606	94.3047	0.0
10.708	94.25	0.0
10.808	94.0547	0.0
10.909	94.0781	0.0
11.011	94.0781	0.0
11.111	93.9844	0.0
11.212	93.9219	0.0
11.313	93.8359	0.0
11.414	93.875	0.0
11.515	93.7422	0.0
11.616	93.7422	0.0
11.717	93.7344	0.0
11.818	93.6172	0.0
11.919	93.5781	0.0
12.02	93.4844	0.0
12.121	93.5	0.0
12.222	93.5234	0.0
12.322	93.3672	0.0
12.424	93.3906	0.0
12.525	93.375	0.0
12.625	93.2031	0.0
12.727	93.1406	0.0
12.828	93.1641	0.0
12.929	93.1406	0.0
13.03	93.0703	0.0
13.13	93.0391	0.0
13.232	93.0	0.0
13.333	92.9375	0.0
13.433	92.8438	0.0
13.535	92.75	0.0
13.635	92.7656	0.0
13.737	92.7656	0.0
13.838	92.6328	0.0
13.938	92.6719	0.0
14.04	92.625	0.0
14.14	92.5391	0.0
14.241	92.5156	0.0
14.343	92.4453	0.0
14.443	92.4219	0.0
14.544	92.3516	0.0
14.645	92.3125	0.0
14.746	92.2422	0.0
14.848	92.2813	0.0
14.948	92.2188	0.0
15.049	92.125	0.0
15.15	92.0391	0.0
15.251	92.0078	0.0
15.352	91.9609	0.0
15.453	91.9453	0.0
15.554	91.8906	0.0
15.655	91.8281	0.0
15.756	91.8203	0.0
15.857	91.8281	0.0
15.958	91.75	0.0
16.059	91.6797	0.0
16.16	91.6563	0.0
16.261	91.6172	0.0
16.362	91.5625	0.0
16.462	91.4766	0.0
16.564	91.4453	0.0
16.665	91.3984	0.0
16.766	91.4453	0.0
16.867	91.3594	0.0
16.967	91.2109	0.0
17.069	91.1875	0.0
17.17	91.1484	0.0
17.27	91.1406	0.0
17.372	91.0234	0.0
17.472	91.0547	0.0
17.573	90.9844	0.0
17.675	90.9766	0.0
17.775	90.9531	0.0
17.877	90.8594	0.0
17.977	90.7734	0.0
18.078	90.75	0.0
