DataboxPlot_Note	'Note'
self.combo_binary	0
self.combo_autoscript	1
self.button_enabled	True
self.button_multi	True
self.button_link_x	True
self.button_script	False
self.number_file	0
self.script	"x = ( d[0] )\ny = ( d[1], d[2] )\n\nxlabels = 'Time(s)'\nylabels = ( 'Temperature(C)', 'Power(%)' )\n"
self.number_history	0
self.text_log_note	'Note'

Time(s)	Temperature(C)	Power(%)
2.834	90.7656	0.0
2.935	90.8359	0.0
3.036	90.7656	0.0
3.137	90.7734	0.0
3.237	90.6563	0.0
3.339	90.625	0.0
3.44	90.5625	0.0
3.541	90.5625	0.0
3.642	90.5313	0.0
3.742	90.4141	0.0
3.844	90.3438	0.0
3.944	90.3438	0.0
4.045	90.3438	0.0
4.147	90.2344	0.0
4.247	90.25	0.0
4.348	90.1406	0.0
4.449	90.1406	0.0
4.55	90.0859	0.0
4.651	90.0391	0.0
4.752	89.9922	0.0
4.852	89.9766	0.0
4.954	89.9063	0.0
5.055	89.8125	0.0
5.155	89.7734	0.0
5.257	89.7891	0.0
5.357	89.6953	0.0
5.458	89.5859	0.0
5.559	89.5313	0.0
5.66	89.5313	0.0
5.762	89.4922	0.0
5.862	89.5391	0.0
5.963	89.3906	0.0
6.064	89.3438	0.0
6.165	89.3047	0.0
6.265	89.2266	0.0
6.367	89.2813	0.0
6.468	89.1641	0.0
6.569	89.1563	0.0
6.67	89.1172	0.0
6.77	89.0703	0.0
6.872	88.9922	0.0
6.972	89.0156	0.0
7.073	88.9453	0.0
7.175	88.8125	0.0
7.275	88.8359	0.0
7.376	88.7656	0.0
7.477	88.7422	0.0
7.578	88.6953	0.0
7.679	88.6016	0.0
7.78	88.5703	0.0
7.881	88.5313	0.0
7.982	88.5313	0.0
8.083	88.5078	0.0
8.183	88.3438	0.0
8.285	88.3203	0.0
8.385	88.2031	0.0
8.486	88.2188	0.0
8.587	88.1563	0.0
8.688	88.0859	0.0
8.79	88.0859	0.0
8.89	88.1094	0.0
8.991	88.0781	0.0
9.092	88.0156	0.0
9.193	87.9141	0.0
9.293	87.8438	0.0
9.395	87.7813	0.0
9.496	87.7813	0.0
9.596	87.75	0.0
9.698	87.7344	0.0
9.798	87.6563	0.0
9.9	87.5938	0.0
10.0	87.5469	0.0
10.101	87.4844	0.0
10.203	87.4766	0.0
10.303	87.4297	0.0
10.404	87.3672	0.0
10.505	87.2656	0.0
10.606	87.2891	0.0
10.708	87.2656	0.0
10.808	87.2188	0.0
10.909	87.1953	0.0
11.011	87.125	0.0
11.111	87.1016	0.0
11.212	86.9688	0.0
11.313	86.9609	0.0
11.414	86.8281	0.0
11.515	86.875	0.0
11.616	86.8672	0.0
11.717	86.7578	0.0
11.818	86.7578	0.0
11.919	86.7031	0.0
12.02	86.6797	0.0
12.121	86.5703	0.0
12.222	86.5	0.0
12.322	86.4219	0.0
12.424	86.4063	0.0
12.525	86.4219	0.0
12.625	86.375	0.0
12.727	86.2656	0.0
12.828	86.1875	0.0
12.929	86.0938	0.0
13.03	86.1406	0.0
13.13	86.1484	0.0
13.232	86.0078	0.0
13.333	86.0	0.0
13.433	85.9844	0.0
13.535	85.9375	0.0
13.635	85.9375	0.0
13.737	85.8594	0.0
13.838	85.8125	0.0
13.938	85.7891	0.0
14.04	85.7188	0.0
14.14	85.6094	0.0
14.241	85.5859	0.0
14.343	85.5391	0.0
14.443	85.5625	0.0
14.544	85.4297	0.0
14.646	85.3984	0.0
14.746	85.3984	0.0
14.848	85.375	0.0
14.948	85.3047	0.0
15.049	85.2422	0.0
15.151	85.1406	0.0
15.251	85.1719	0.0
15.352	85.2109	0.0
15.453	85.0313	0.0
15.554	85.0234	0.0
15.655	85.0469	0.0
15.756	85.0234	0.0
15.857	84.8672	0.0
15.958	84.8594	0.0
16.059	84.7734	0.0
16.16	84.8125	0.0
16.261	84.7266	0.0
16.362	84.7031	0.0
16.462	84.6328	0.0
16.564	84.6328	0.0
16.665	84.6016	0.0
16.766	84.5156	0.0
16.867	84.3984	0.0
16.967	84.3906	0.0
17.069	84.375	0.0
17.17	84.3516	0.0
17.27	84.25	0.0
17.372	84.2969	0.0
17.473	84.2578	0.0
17.573	84.2109	0.0
17.675	84.0859	0.0
17.775	84.0859	0.0
17.877	84.0156	0.0
17.978	84.0234	0.0
18.078	83.9063	0.0
18.18	83.8359	0.0
18.28	83.7422	0.0
18.381	83.7344	0.0
18.483	83.7578	0.0
18.583	83.6953	0.0
18.684	83.6719	0.0
18.785	83.6094	0.0
18.886	83.5625	0.0
18.988	83.4844	0.0
19.088	83.4375	0.0
19.189	83.4844	0.0
19.29	83.4609	0.0
19.391	83.3516	0.0
19.492	83.2109	0.0
19.593	83.2109	0.0
19.694	83.25	0.0
19.796	83.2031	0.0
19.896	83.0938	0.0
19.997	83.0859	0.0
20.098	83.0703	0.0
20.199	83.0	0.0
20.3	83.0	0.0
20.401	82.8828	0.0
20.502	82.8828	0.0
20.602	82.8281	0.0
20.704	82.8047	0.0
20.805	82.7344	0.0
20.906	82.6953	0.0
21.007	82.6406	0.0
21.107	82.6406	0.0
21.209	82.5313	0.0
21.31	82.4844	0.0
21.41	82.4375	0.0
21.512	82.4297	0.0
21.612	82.3828	0.0
21.713	82.3828	0.0
21.815	82.3438	0.0
21.915	82.2969	0.0
22.017	82.2266	0.0
22.117	82.2422	0.0
22.218	82.1328	0.0
22.32	82.1094	0.0
22.42	82.0859	0.0
22.521	82.0859	0.0
22.623	81.9688	0.0
22.723	82.0078	0.0
22.825	81.9609	0.0
22.925	81.8906	0.0
23.026	81.8516	0.0
23.128	81.7578	0.0
23.228	81.75	0.0
23.329	81.7266	0.0
23.43	81.7031	0.0
23.531	81.5781	0.0
23.632	81.5781	0.0
23.733	81.5938	0.0
23.834	81.5234	0.0
23.935	81.4609	0.0
24.036	81.4063	0.0
24.137	81.4297	0.0
24.238	81.4297	0.0
24.339	81.3359	0.0
24.439	81.2734	0.0
24.541	81.2188	0.0
24.642	81.2031	0.0
24.742	81.1484	0.0
24.844	81.1094	0.0
24.944	81.0625	0.0
25.046	81.0781	0.0
25.147	81.0547	0.0
25.247	80.9844	0.0
25.349	81.0078	0.0
25.45	80.9453	0.0
25.55	80.875	0.0
25.652	80.8047	0.0
25.752	80.8203	0.0
25.854	80.75	0.0
25.955	80.6797	0.0
26.055	80.6797	0.0
26.157	80.6563	0.0
26.257	80.5703	0.0
26.358	80.5469	0.0
26.46	80.5625	0.0
26.56	80.5	0.0
26.661	80.3984	0.0
26.762	80.375	0.0
26.863	80.3594	0.0
26.965	80.3281	0.0
27.065	80.2813	0.0
27.166	80.1875	0.0
27.267	80.2188	0.0
27.368	80.2109	0.0
27.469	80.1719	0.0
27.57	80.125	0.0
27.671	80.0469	0.0
27.771	80.0078	0.0
27.873	79.9531	0.0
27.974	79.9844	0.0
28.075	79.8906	0.0
28.176	79.9141	0.0
28.277	79.8828	0.0
28.378	79.8438	0.0
28.479	79.8359	0.0
28.579	79.6719	0.0
28.681	79.7031	0.0
28.782	79.7266	0.0
28.882	79.6328	0.0
28.984	79.5859	0.0
29.084	79.5703	0.0
29.186	79.5391	0.0
29.287	79.5	0.0
29.387	79.4219	0.0
29.489	79.4531	0.0
29.589	79.3594	0.0
29.69	79.3125	0.0
29.792	79.2188	0.0
29.892	79.1641	0.0
29.994	79.1875	0.0
30.095	79.125	0.0
30.195	79.0703	0.0
30.297	79.0781	0.0
30.397	79.0313	0.0
30.498	79.0078	0.0
30.6	78.9375	0.0
30.7	78.9063	0.0
30.801	78.8359	0.0
30.902	78.7656	0.0
31.003	78.8125	0.0
31.105	78.7031	0.0
31.205	78.7031	0.0
31.306	78.625	0.0
31.407	78.625	0.0
31.508	78.5547	0.0
31.609	78.4688	0.0
31.71	78.5078	0.0
31.811	78.4922	0.0
31.911	78.4375	0.0
32.013	78.4141	0.0
32.114	78.2578	0.0
32.215	78.3125	0.0
32.316	78.2578	0.0
32.417	78.1484	0.0
32.518	78.1172	0.0
32.619	78.0703	0.0
32.719	78.0469	0.0
32.821	78.0	0.0
32.922	78.0234	0.0
33.023	77.9297	0.0
33.124	77.9609	0.0
33.224	77.7969	0.0
33.326	77.7813	0.0
33.427	77.8281	0.0
33.527	77.7344	0.0
33.629	77.6641	0.0
33.729	77.6094	0.0
33.83	77.6094	0.0
33.932	77.5859	0.0
34.032	77.5469	0.0
34.134	77.5156	0.0
34.235	77.4922	0.0
34.335	77.3828	0.0
34.437	77.3281	0.0
34.537	77.3828	0.0
34.638	77.3281	0.0
34.74	77.2656	0.0
34.84	77.1875	0.0
34.942	77.2344	0.0
35.042	77.1641	0.0
35.143	77.125	0.0
35.245	77.1406	0.0
35.345	77.0703	0.0
35.446	77.0	0.0
35.547	76.9063	0.0
35.648	76.9141	0.0
35.749	76.8828	0.0
35.85	76.8672	0.0
35.951	76.8125	0.0
36.052	76.7656	0.0
36.153	76.6563	0.0
36.254	76.6563	0.0
36.355	76.7031	0.0
36.456	76.6563	0.0
36.556	76.6016	0.0
36.658	76.5078	0.0
36.759	76.5313	0.0
36.859	76.5156	0.0
36.961	76.4844	0.0
37.062	76.3281	0.0
37.163	76.3906	0.0
37.264	76.3281	0.0
37.364	76.2578	0.0
37.466	76.2266	0.0
37.567	76.2109	0.0
37.667	76.1641	0.0
37.769	76.0938	0.0
37.869	76.1172	0.0
37.97	75.9766	0.0
38.072	76.0	0.0
38.172	75.9141	0.0
38.274	75.8594	0.0
38.374	75.8672	0.0
38.475	75.8516	0.0
38.577	75.7813	0.0
38.677	75.8203	0.0
38.778	75.7969	0.0
38.88	75.7109	0.0
38.98	75.6563	0.0
39.082	75.6641	0.0
39.182	75.6094	0.0
39.283	75.5391	0.0
39.385	75.5469	0.0
39.485	75.4453	0.0
39.586	75.4531	0.0
39.687	75.4453	0.0
39.788	75.3516	0.0
39.889	75.3125	0.0
39.99	75.2188	0.0
40.091	75.1719	0.0
40.192	75.2344	0.0
40.293	75.1016	0.0
40.394	75.125	0.0
40.495	75.0547	0.0
40.596	75.0625	0.0
40.696	74.9688	0.0
40.798	74.9375	0.0
40.899	74.9141	0.0
40.999	74.9453	0.0
41.101	74.875	0.0
41.201	74.7813	0.0
41.303	74.8203	0.0
41.404	74.7266	0.0
41.504	74.7109	0.0
41.606	74.6328	0.0
41.707	74.5859	0.0
41.807	74.5469	0.0
41.909	74.5234	0.0
42.009	74.4766	0.0
42.111	74.4922	0.0
42.212	74.4922	0.0
42.312	74.3828	0.0
42.414	74.3594	0.0
42.514	74.3047	0.0
42.615	74.2813	0.0
42.717	74.2344	0.0
42.817	74.1484	0.0
42.918	74.1953	0.0
43.019	74.1875	0.0
43.12	74.1953	0.0
43.222	74.0469	0.0
43.322	74.0469	0.0
43.423	74.0469	0.0
43.524	73.9453	0.0
43.625	73.8594	0.0
43.726	73.875	0.0
43.827	73.8594	0.0
43.928	73.8281	0.0
44.03	73.7578	0.0
44.13	73.7422	0.0
44.231	73.6406	0.0
44.332	73.7188	0.0
44.433	73.6406	0.0
44.534	73.6406	0.0
44.635	73.5781	0.0
44.736	73.5781	0.0
44.836	73.4531	0.0
44.938	73.4844	0.0
45.039	73.4141	0.0
45.14	73.3359	0.0
45.241	73.3594	0.0
45.341	73.3359	0.0
45.443	73.3594	0.0
45.544	73.2969	0.0
45.644	73.1953	0.0
45.746	73.1484	0.0
45.846	73.1016	0.0
45.947	73.0547	0.0
46.049	73.0078	0.0
46.149	72.9531	0.0
46.251	72.9844	0.0
46.352	72.8359	0.0
46.452	72.8516	0.0
46.554	72.9063	0.0
46.654	72.8359	0.0
46.755	72.7813	0.0
46.857	72.7891	0.0
46.957	72.6875	0.0
47.058	72.6719	0.0
47.159	72.625	0.0
47.26	72.6016	0.0
47.362	72.6016	0.0
47.462	72.5313	0.0
47.563	72.5234	0.0
47.664	72.4688	0.0
47.765	72.4063	0.0
47.866	72.375	0.0
47.967	72.3125	0.0
48.068	72.3047	0.0
48.169	72.3125	0.0
48.27	72.2813	0.0
48.371	72.1875	0.0
48.472	72.1641	0.0
48.573	72.1719	0.0
48.673	72.1484	0.0
48.775	72.0547	0.0
48.876	71.9375	0.0
48.976	72.0234	0.0
49.078	71.9844	0.0
49.179	71.9609	0.0
49.28	71.9297	0.0
49.381	71.8906	0.0
49.481	71.8672	0.0
49.583	71.8438	0.0
49.684	71.7188	0.0
49.784	71.7656	0.0
49.886	71.75	0.0
49.986	71.6563	0.0
50.087	71.6563	0.0
50.189	71.6094	0.0
50.289	71.6094	0.0
50.391	71.5313	0.0
50.491	71.4688	0.0
50.592	71.4844	0.0
50.694	71.4375	0.0
50.794	71.3906	0.0
50.895	71.375	0.0
50.996	71.3047	0.0
51.097	71.2578	0.0
51.199	71.2813	0.0
51.299	71.2109	0.0
51.4	71.2188	0.0
51.501	71.125	0.0
51.602	71.1016	0.0
51.703	71.125	0.0
51.804	71.0781	0.0
51.905	70.9922	0.0
52.006	71.0078	0.0
52.107	71.0391	0.0
52.208	70.9453	0.0
52.309	70.8984	0.0
52.41	70.8047	0.0
52.511	70.7656	0.0
52.612	70.8125	0.0
52.713	70.7578	0.0
52.813	70.6719	0.0
52.915	70.7188	0.0
53.016	70.7188	0.0
53.116	70.625	0.0
53.218	70.5703	0.0
53.318	70.5234	0.0
53.42	70.4844	0.0
53.521	70.5078	0.0
53.621	70.4297	0.0
53.723	70.5078	0.0
53.823	70.3906	0.0
53.924	70.3906	0.0
54.026	70.2734	0.0
54.126	70.1797	0.0
54.228	70.1719	0.0
54.328	70.1484	0.0
54.429	70.1094	0.0
54.531	70.1094	0.0
54.631	70.0391	0.0
54.732	70.0391	0.0
54.833	70.0156	0.0
54.934	70.0313	0.0
55.036	69.9844	99.99839997439959
55.138	69.8203	99.99839997439959
55.239	69.8125	99.99839997439959
55.34	69.8125	99.99839997439959
55.441	69.8828	99.99839997439959
55.542	69.7891	99.99839997439959
55.644	69.75	99.99839997439959
55.745	69.7031	99.99839997439959
55.845	69.7188	99.99839997439959
55.947	69.5234	99.99839997439959
56.048	69.5625	99.99839997439959
56.15	69.5469	99.99839997439959
56.251	69.5156	99.99839997439959
56.352	69.5391	99.99839997439959
56.453	69.4453	99.99839997439959
56.554	69.4531	99.99839997439959
56.655	69.4453	99.99839997439959
56.757	69.3359	99.99839997439959
56.858	69.3594	99.99839997439959
56.959	69.3828	99.99839997439959
57.06	69.3281	99.99839997439959
57.161	69.3125	99.99839997439959
57.263	69.1641	99.99839997439959
57.364	69.0938	99.99839997439959
57.464	69.0547	99.99839997439959
57.566	69.0547	99.99839997439959
57.667	69.125	99.99839997439959
57.769	69.0078	99.99839997439959
57.87	69.0078	99.99839997439959
57.971	69.1172	99.99839997439959
58.072	69.0313	99.99839997439959
58.173	69.0	99.99839997439959
58.274	69.0078	99.99839997439959
58.376	68.9766	99.99839997439959
58.477	69.0	99.99839997439959
58.577	68.9766	99.99839997439959
58.679	68.9297	99.99839997439959
58.78	68.9844	99.99839997439959
58.882	68.9766	99.99839997439959
58.983	68.9063	99.99839997439959
59.083	68.9375	99.99839997439959
59.185	68.9141	99.99839997439959
59.286	68.8672	99.99839997439959
59.387	68.8906	99.99839997439959
59.489	68.8594	99.99839997439959
59.59	68.9297	99.99839997439959
59.691	68.9063	99.99839997439959
59.792	68.8359	99.99839997439959
59.893	68.8438	99.99839997439959
59.995	68.8359	99.99839997439959
60.096	68.9063	99.99839997439959
60.196	68.9766	99.99839997439959
60.298	68.9375	99.99839997439959
60.399	68.8906	99.99839997439959
60.501	68.9063	99.99839997439959
60.602	68.9375	99.99839997439959
60.703	68.9141	99.99839997439959
60.804	68.9531	99.99839997439959
60.905	68.8438	99.99839997439959
61.006	68.9063	99.99839997439959
61.108	68.9063	99.99839997439959
61.209	68.9844	99.99839997439959
61.31	68.9766	99.99839997439959
61.411	68.9297	99.99839997439959
61.512	68.9609	99.99839997439959
61.614	69.0078	99.99839997439959
61.715	69.0313	99.99839997439959
61.815	69.0547	99.99839997439959
61.917	69.0938	99.99839997439959
62.018	69.0547	99.99839997439959
62.119	69.2188	99.99839997439959
62.221	69.125	99.99839997439959
62.322	69.1641	99.99839997439959
62.423	69.1953	99.99839997439959
62.524	69.2109	99.99839997439959
62.625	69.2188	99.99839997439959
62.727	69.2188	99.99839997439959
62.828	69.2891	99.99839997439959
62.928	69.3516	99.99839997439959
63.03	69.2656	99.99839997439959
63.131	69.4297	99.99839997439959
63.233	69.375	99.99839997439959
63.334	69.3594	99.99839997439959
63.435	69.4922	99.99839997439959
63.536	69.4922	99.99839997439959
63.637	69.4219	99.99839997439959
63.738	69.4453	99.99839997439959
63.84	69.5156	99.99839997439959
63.941	69.4688	99.99839997439959
64.042	69.6484	99.99839997439959
64.143	69.6797	99.99839997439959
64.244	69.5938	99.99839997439959
64.346	69.6172	99.99839997439959
64.447	69.7266	99.99839997439959
64.547	69.6953	99.99839997439959
64.649	69.75	99.99839997439959
64.75	69.7734	99.99839997439959
64.852	69.7891	99.99839997439959
64.953	69.9844	99.99839997439959
65.054	69.9063	99.99839997439959
65.155	69.9453	99.99839997439959
65.256	69.8906	99.99839997439959
65.357	69.9609	99.99839997439959
65.459	70.0547	99.99839997439959
65.56	70.1094	99.99839997439959
65.66	70.1484	99.99839997439959
65.762	70.1094	99.99839997439959
65.863	70.1563	99.99839997439959
65.965	70.2031	99.99839997439959
66.066	70.2266	99.99839997439959
66.166	70.2031	99.99839997439959
66.268	70.2422	99.99839997439959
66.369	70.3594	99.99839997439959
66.47	70.3828	99.99839997439959
66.572	70.3672	99.99839997439959
66.673	70.4063	99.99839997439959
66.774	70.4609	99.99839997439959
66.875	70.4844	99.99839997439959
66.976	70.5781	99.99839997439959
67.078	70.5938	99.99839997439959
67.179	70.6719	99.99839997439959
67.279	70.6875	99.99839997439959
67.381	70.6484	99.99839997439959
67.482	70.7578	99.99839997439959
67.584	70.7813	99.99839997439959
67.685	70.8281	99.99839997439959
67.785	70.875	99.99839997439959
67.887	70.8828	99.99839997439959
67.988	70.8984	99.99839997439959
68.089	71.0078	99.99839997439959
68.191	70.9922	99.99839997439959
68.292	71.0547	99.99839997439959
68.393	71.0156	99.99839997439959
68.494	71.1016	99.99839997439959
68.595	71.0859	99.99839997439959
68.697	71.1484	99.99839997439959
68.798	71.1953	99.99839997439959
68.898	71.2734	99.99839997439959
69.0	71.2734	99.99839997439959
69.101	71.375	99.99839997439959
69.202	71.4453	99.99839997439959
69.304	71.4219	99.99839997439959
69.404	71.3906	99.99839997439959
69.506	71.4922	99.99839997439959
69.607	71.5625	99.99839997439959
69.708	71.6484	99.99839997439959
69.81	71.6094	99.99839997439959
69.911	71.6484	99.99839997439959
70.011	71.6719	99.99839997439959
70.113	71.6563	99.99839997439959
70.214	71.7422	99.99839997439959
70.316	71.8828	99.99839997439959
70.417	71.8438	99.99839997439959
70.517	71.9063	99.99839997439959
70.619	71.8438	99.99839997439959
70.72	71.9766	99.99839997439959
70.821	71.9766	99.99839997439959
70.923	72.0547	99.99839997439959
71.024	72.1172	99.99839997439959
71.125	72.1641	99.99839997439959
71.226	72.1641	99.99839997439959
71.327	72.2422	99.99839997439959
71.429	72.1953	99.99839997439959
71.53	72.2109	99.99839997439959
71.63	72.3125	99.99839997439959
71.732	72.375	99.99839997439959
71.833	72.4219	99.99839997439959
71.935	72.3984	99.99839997439959
72.036	72.4453	99.99839997439959
72.136	72.5313	99.99839997439959
72.238	72.5703	99.99839997439959
72.339	72.5703	99.99839997439959
72.44	72.6406	99.99839997439959
72.542	72.6484	99.99839997439959
72.643	72.6641	99.99839997439959
72.743	72.7578	99.99839997439959
72.845	72.7578	99.99839997439959
72.946	72.8125	99.99839997439959
73.048	72.9063	99.99839997439959
73.149	72.8594	99.99839997439959
73.249	72.9844	99.99839997439959
73.351	73.0078	99.99839997439959
73.452	73.0156	99.99839997439959
73.553	73.0313	99.99839997439959
73.655	73.125	99.99839997439959
73.755	73.125	99.99839997439959
73.857	73.1797	99.99839997439959
73.958	73.25	99.99839997439959
74.059	73.2969	99.99839997439959
74.161	73.2422	99.99839997439959
74.262	73.3594	99.99839997439959
74.362	73.3594	99.99839997439959
74.464	73.3828	99.99839997439959
74.565	73.4531	99.99839997439959
74.667	73.4844	99.99839997439959
74.768	73.5938	99.99839997439959
74.868	73.5234	99.99839997439959
74.97	73.6172	99.99839997439959
75.071	73.625	99.99839997439959
75.172	73.6953	99.99839997439959
75.274	73.7578	99.99839997439959
75.374	73.7813	99.99839997439959
75.476	73.7578	99.99839997439959
75.577	73.9297	99.99839997439959
75.678	73.875	99.99839997439959
75.78	73.9531	99.99839997439959
75.881	73.9766	99.99839997439959
75.981	73.9531	99.99839997439959
76.083	74.0938	99.99839997439959
76.184	74.1172	99.99839997439959
76.286	74.125	99.99839997439959
76.387	74.1875	99.99839997439959
76.487	74.1875	99.99839997439959
76.589	74.2344	99.99839997439959
76.69	74.2813	99.99839997439959
76.791	74.2578	99.99839997439959
76.893	74.3594	99.99839997439959
76.994	74.3516	99.99839997439959
77.094	74.4688	99.99839997439959
77.196	74.5	99.99839997439959
77.297	74.5625	99.99839997439959
77.399	74.4766	99.99839997439959
77.5	74.6172	99.99839997439959
77.6	74.6094	99.99839997439959
77.702	74.7031	99.99839997439959
77.803	74.7109	99.99839997439959
77.904	74.75	99.99839997439959
78.006	74.8281	99.99839997439959
78.106	74.8672	99.99839997439959
78.208	74.8672	99.99839997439959
78.309	75.0078	99.99839997439959
78.41	74.9922	99.99839997439959
78.512	75.0078	99.99839997439959
78.613	75.0547	99.99839997439959
78.713	75.1016	99.99839997439959
78.815	75.1641	99.99839997439959
78.916	75.1641	99.99839997439959
79.018	75.2109	99.99839997439959
79.119	75.2188	99.99839997439959
79.219	75.2891	99.99839997439959
79.321	75.2891	99.99839997439959
79.422	75.3359	99.99839997439959
79.523	75.4063	99.99839997439959
79.625	75.3594	99.99839997439959
79.726	75.4297	99.99839997439959
79.826	75.5234	99.99839997439959
79.928	75.5625	99.99839997439959
80.029	75.6328	99.99839997439959
80.131	75.6563	99.99839997439959
80.232	75.6406	99.99839997439959
80.332	75.6875	99.99839997439959
80.434	75.75	99.99839997439959
80.535	75.8516	99.99839997439959
80.636	75.8672	99.99839997439959
80.738	75.9375	99.99839997439959
80.839	75.8672	99.99839997439959
80.94	75.9141	99.99839997439959
81.041	75.9609	99.99839997439959
81.142	76.0313	99.99839997439959
81.244	76.0703	99.99839997439959
81.345	76.125	99.99839997439959
81.445	76.1875	99.99839997439959
81.547	76.1875	99.99839997439959
81.648	76.1719	99.99839997439959
81.75	76.3203	99.99839997439959
81.851	76.2734	99.99839997439959
81.951	76.375	99.99839997439959
82.053	76.4844	99.99839997439959
82.154	76.4922	99.99839997439959
82.255	76.4453	99.99839997439959
82.357	76.5625	99.99839997439959
82.458	76.5547	99.99839997439959
82.559	76.6328	99.99839997439959
82.66	76.5859	99.99839997439959
82.761	76.6563	99.99839997439959
82.863	76.6563	99.99839997439959
82.964	76.75	99.99839997439959
83.064	76.8359	99.99839997439959
83.166	76.8438	99.99839997439959
83.267	76.8203	99.99839997439959
83.369	76.8828	99.99839997439959
83.47	76.9766	99.99839997439959
83.571	76.9609	99.99839997439959
83.672	77.0547	99.99839997439959
83.773	77.0938	99.99839997439959
83.874	77.1641	99.99839997439959
83.976	77.1016	99.99839997439959
84.077	77.1719	99.99839997439959
84.177	77.3125	99.99839997439959
84.279	77.3047	99.99839997439959
84.38	77.3359	99.99839997439959
84.482	77.3125	99.99839997439959
84.583	77.4219	99.99839997439959
84.683	77.4453	99.99839997439959
