DataboxPlot_Note	'Note'
self.combo_binary	0
self.combo_autoscript	1
self.button_enabled	True
self.button_multi	True
self.button_link_x	True
self.button_script	False
self.number_file	0
self.script	"x = ( d[0] )\ny = ( d[1], d[2] )\n\nxlabels = 'Time(s)'\nylabels = ( 'Temperature(C)', 'Power(%)' )\n"
self.number_history	0
self.text_log_note	'Note'

Time(s)	Temperature(C)	Power(%)
2.834	89.9531	0.0
2.935	89.8828	0.0
3.036	89.7656	0.0
3.137	89.8125	0.0
3.237	89.7422	0.0
3.339	89.7656	0.0
3.44	89.7266	0.0
3.541	89.6953	0.0
3.642	89.5781	0.0
3.742	89.5391	0.0
3.844	89.5625	0.0
3.944	89.4453	0.0
4.045	89.4219	0.0
4.147	89.4219	0.0
4.247	89.375	0.0
4.348	89.3281	0.0
4.449	89.1797	0.0
4.55	89.1875	0.0
4.652	89.1641	0.0
4.752	89.1563	0.0
4.853	89.1172	0.0
4.954	89.0234	0.0
5.055	88.9922	0.0
5.155	88.9688	0.0
5.257	88.9297	0.0
5.358	88.7891	0.0
5.458	88.8281	0.0
5.56	88.7891	0.0
5.66	88.7344	0.0
5.762	88.6953	0.0
5.863	88.6719	0.0
5.963	88.6406	0.0
6.065	88.5547	0.0
6.165	88.5938	0.0
6.266	88.3906	0.0
6.368	88.4844	0.0
6.468	88.4141	0.0
6.57	88.3359	0.0
6.67	88.3125	0.0
6.771	88.1719	0.0
6.872	88.1328	0.0
6.973	88.1328	0.0
7.074	88.1094	0.0
7.175	88.0391	0.0
7.276	87.9453	0.0
7.376	87.9609	0.0
7.478	87.9453	0.0
7.579	87.8203	0.0
7.68	87.8438	0.0
7.781	87.7578	0.0
7.881	87.8438	0.0
7.983	87.75	0.0
8.084	87.6641	0.0
8.184	87.5781	0.0
8.286	87.6172	0.0
8.386	87.5781	0.0
8.487	87.4844	0.0
8.588	87.3594	0.0
8.689	87.4141	0.0
8.791	87.4141	0.0
8.891	87.3672	0.0
8.992	87.2422	0.0
9.093	87.2266	0.0
9.194	87.1719	0.0
9.295	87.0547	0.0
9.396	87.0859	0.0
9.497	86.9844	0.0
9.598	86.9922	0.0
9.699	86.9375	0.0
9.799	86.9453	0.0
9.901	86.875	0.0
10.002	86.7813	0.0
10.102	86.7031	0.0
10.204	86.7266	0.0
10.305	86.6406	0.0
10.405	86.5625	0.0
10.507	86.6094	0.0
10.607	86.5625	0.0
10.709	86.4766	0.0
10.81	86.4766	0.0
10.91	86.4766	0.0
11.012	86.3516	0.0
11.113	86.3594	0.0
11.213	86.2422	0.0
11.315	86.1719	0.0
11.415	86.1953	0.0
11.516	86.1484	0.0
11.618	86.1172	0.0
11.718	85.9766	0.0
11.82	85.9375	0.0
11.921	86.0	0.0
12.021	85.9375	0.0
12.123	85.8594	0.0
12.224	85.8438	0.0
12.324	85.8359	0.0
12.426	85.7266	0.0
12.526	85.7266	0.0
12.628	85.5391	0.0
12.729	85.5625	0.0
12.829	85.5469	0.0
12.931	85.5234	0.0
13.032	85.4531	0.0
13.132	85.3984	0.0
13.234	85.3984	0.0
13.334	85.3984	0.0
13.435	85.3047	0.0
13.537	85.2422	0.0
13.637	85.1719	0.0
13.739	85.1719	0.0
13.84	85.1953	0.0
13.94	85.0547	0.0
14.042	85.0078	0.0
14.143	84.9141	0.0
14.243	84.9375	0.0
14.345	84.9141	0.0
14.445	84.8828	0.0
14.546	84.8203	0.0
14.648	84.7031	0.0
14.748	84.6797	0.0
14.85	84.6016	0.0
14.951	84.6016	0.0
15.051	84.6484	0.0
15.153	84.6094	0.0
15.253	84.4844	0.0
15.354	84.5078	0.0
15.456	84.5156	0.0
15.556	84.3906	0.0
15.658	84.3203	0.0
15.759	84.3047	0.0
15.859	84.2109	0.0
15.961	84.2031	0.0
16.061	84.2109	0.0
16.162	84.1094	0.0
16.264	84.0391	0.0
16.364	84.0469	0.0
16.465	84.0703	0.0
16.567	83.9922	0.0
16.667	83.9688	0.0
16.769	83.9297	0.0
16.869	83.8828	0.0
16.97	83.8047	0.0
17.072	83.7188	0.0
17.172	83.6719	0.0
17.273	83.6016	0.0
17.375	83.6641	0.0
17.475	83.5156	0.0
17.577	83.5313	0.0
17.678	83.5078	0.0
17.778	83.4688	0.0
17.88	83.4609	0.0
17.98	83.3906	0.0
18.081	83.3672	0.0
18.183	83.2578	0.0
18.283	83.3281	0.0
18.384	83.1797	0.0
18.486	83.1797	0.0
18.586	83.1406	0.0
18.688	83.0625	0.0
18.788	83.0234	0.0
18.889	83.0391	0.0
18.991	82.9297	0.0
19.091	82.9297	0.0
19.192	82.8984	0.0
19.294	82.9453	0.0
19.394	82.9063	0.0
19.495	82.7578	0.0
19.596	82.7344	0.0
19.697	82.6875	0.0
19.799	82.5938	0.0
19.899	82.6172	0.0
20.0	82.5469	0.0
20.102	82.5938	0.0
20.202	82.4609	0.0
20.303	82.4297	0.0
20.404	82.4141	0.0
20.505	82.3359	0.0
20.607	82.25	0.0
20.707	82.2891	0.0
20.808	82.2969	0.0
20.91	82.1328	0.0
21.01	82.1797	0.0
21.111	82.0625	0.0
21.212	82.1094	0.0
21.313	82.0391	0.0
21.414	81.9844	0.0
21.515	81.8984	0.0
21.616	81.8984	0.0
21.718	81.8672	0.0
21.818	81.8516	0.0
21.919	81.8984	0.0
22.02	81.7969	0.0
22.121	81.7578	0.0
22.222	81.6328	0.0
22.323	81.5234	0.0
22.424	81.6016	0.0
22.526	81.5781	0.0
22.626	81.5313	0.0
22.727	81.4609	0.0
22.829	81.4297	0.0
22.929	81.4141	0.0
23.03	81.3828	0.0
23.131	81.2969	0.0
23.232	81.2266	0.0
23.333	81.2891	0.0
23.434	81.1094	0.0
23.535	81.0625	0.0
23.637	81.125	0.0
23.737	81.0625	0.0
23.838	80.9922	0.0
23.939	80.8906	0.0
24.04	80.8984	0.0
24.141	80.8281	0.0
24.242	80.8672	0.0
24.343	80.8203	0.0
24.444	80.7031	0.0
24.545	80.6563	0.0
24.646	80.7578	0.0
24.747	80.6328	0.0
24.848	80.6172	0.0
24.949	80.6328	0.0
25.05	80.5625	0.0
25.151	80.5156	0.0
25.252	80.4688	0.0
25.353	80.4688	0.0
25.454	80.4219	0.0
25.554	80.2813	0.0
25.656	80.2422	0.0
25.757	80.2578	0.0
25.858	80.2578	0.0
25.959	80.2188	0.0
26.06	80.0938	0.0
26.161	80.0703	0.0
26.262	79.9844	0.0
26.362	80.0078	0.0
26.464	79.9375	0.0
26.565	79.9141	0.0
26.666	79.8438	0.0
26.767	79.8672	0.0
26.868	79.8359	0.0
26.969	79.7656	0.0
27.07	79.7188	0.0
27.17	79.6484	0.0
27.272	79.6328	0.0
27.373	79.6094	0.0
27.473	79.5938	0.0
27.575	79.5156	0.0
27.676	79.4766	0.0
27.777	79.3984	0.0
27.878	79.375	0.0
27.979	79.375	0.0
28.08	79.2891	0.0
28.181	79.2656	0.0
28.281	79.2578	0.0
28.383	79.1484	0.0
28.484	79.1641	0.0
28.585	79.1641	0.0
28.686	79.0547	0.0
28.787	78.9609	0.0
28.888	78.9609	0.0
28.989	78.9766	0.0
29.089	78.8438	0.0
29.191	78.7969	0.0
29.292	78.8438	0.0
29.392	78.7422	0.0
29.494	78.7422	0.0
29.595	78.7266	0.0
29.696	78.6797	0.0
29.797	78.6328	0.0
29.898	78.6094	0.0
29.999	78.5313	0.0
30.1	78.5078	0.0
30.2	78.4219	0.0
30.302	78.3984	0.0
30.403	78.3984	0.0
30.503	78.3125	0.0
30.605	78.2891	0.0
30.706	78.1953	0.0
30.807	78.2188	0.0
30.908	78.1719	0.0
31.008	78.1641	0.0
31.11	78.1016	0.0
31.211	78.0703	0.0
31.311	78.0781	0.0
31.413	77.9766	0.0
31.514	77.9531	0.0
31.615	77.9297	0.0
31.716	77.8984	0.0
31.817	77.9297	0.0
31.918	77.7813	0.0
32.019	77.8281	0.0
32.119	77.7031	0.0
32.221	77.6875	0.0
32.322	77.6875	0.0
32.422	77.5938	0.0
32.524	77.5469	0.0
32.625	77.5625	0.0
32.726	77.5156	0.0
32.827	77.4766	0.0
32.927	77.4063	0.0
33.029	77.4766	0.0
33.13	77.3984	0.0
33.23	77.2578	0.0
33.332	77.2422	0.0
33.433	77.2578	0.0
33.534	77.1406	0.0
33.635	77.1719	0.0
33.735	77.1406	0.0
33.837	77.0703	0.0
33.938	77.0234	0.0
34.038	77.0	0.0
34.14	76.9531	0.0
34.241	76.9531	0.0
34.341	76.9063	0.0
34.443	76.8594	0.0
34.543	76.7891	0.0
34.645	76.7422	0.0
34.746	76.7266	0.0
34.846	76.6484	0.0
34.948	76.6484	0.0
35.049	76.6563	0.0
35.149	76.5859	0.0
35.251	76.5391	0.0
35.352	76.4688	0.0
35.452	76.5313	0.0
35.554	76.5078	0.0
35.654	76.4141	0.0
35.756	76.3516	0.0
35.857	76.3281	0.0
35.957	76.3047	0.0
36.059	76.2734	0.0
36.16	76.2109	0.0
36.26	76.2266	0.0
36.362	76.1406	0.0
36.462	76.0703	0.0
36.564	76.0234	0.0
36.665	76.0078	0.0
36.765	75.9609	0.0
36.867	75.9063	0.0
36.968	75.9063	0.0
37.068	75.8438	0.0
37.17	75.8203	0.0
37.27	75.75	0.0
37.371	75.8438	0.0
37.473	75.7344	0.0
37.573	75.6641	0.0
37.675	75.6406	0.0
37.776	75.5625	0.0
37.876	75.5703	0.0
37.978	75.5234	0.0
38.078	75.4766	0.0
38.179	75.4063	0.0
38.281	75.3594	0.0
38.381	75.375	0.0
38.482	75.4063	0.0
38.584	75.3516	0.0
