DataboxPlot_Note	'Note'
self.combo_binary	0
self.combo_autoscript	1
self.button_enabled	True
self.button_multi	True
self.button_link_x	True
self.button_script	False
self.number_file	0
self.script	"x = ( d[0] )\ny = ( d[1], d[2] )\n\nxlabels = 'Time(s)'\nylabels = ( 'Temperature(C)', 'Power(%)' )\n"
self.number_history	0
self.text_log_note	'Note'

Time(s)	Temperature(C)	Power(%)
2.834	96.4219	0.0
2.935	96.2422	0.0
3.036	96.1797	0.0
3.137	96.1797	0.0
3.237	96.1094	0.0
3.339	96.0547	0.0
3.44	96.0313	0.0
3.541	96.0313	0.0
3.642	96.0	0.0
3.742	95.9297	0.0
3.844	95.7891	0.0
3.944	95.7578	0.0
4.045	95.7188	0.0
4.147	95.7188	0.0
4.247	95.6719	0.0
4.348	95.6016	0.0
4.449	95.5078	0.0
4.55	95.4219	0.0
4.651	95.4688	0.0
4.752	95.375	0.0
4.853	95.3281	0.0
4.954	95.2578	0.0
5.055	95.3047	0.0
5.155	95.25	0.0
5.257	95.1797	0.0
5.357	95.0234	0.0
5.458	95.0781	0.0
5.559	95.0469	0.0
5.66	94.8906	0.0
5.762	94.9063	0.0
5.862	94.8672	0.0
5.963	94.7969	0.0
6.064	94.7656	0.0
6.165	94.6875	0.0
6.265	94.75	0.0
6.367	94.6094	0.0
6.468	94.5469	0.0
6.569	94.4453	0.0
6.67	94.3984	0.0
6.77	94.375	0.0
6.872	94.3984	0.0
6.972	94.3281	0.0
7.073	94.2656	0.0
7.175	94.2656	0.0
7.275	94.1953	0.0
7.376	94.1328	0.0
7.477	94.0625	0.0
7.578	94.0156	0.0
7.679	93.9375	0.0
7.78	93.8906	0.0
7.881	93.875	0.0
7.982	93.8359	0.0
8.083	93.7656	0.0
8.183	93.7344	0.0
8.285	93.7109	0.0
8.385	93.5781	0.0
8.486	93.6484	0.0
8.588	93.5469	0.0
8.688	93.5	0.0
8.79	93.4531	0.0
8.89	93.3672	0.0
8.991	93.3984	0.0
9.092	93.2813	0.0
9.193	93.2031	0.0
9.293	93.1328	0.0
9.395	93.1328	0.0
9.496	93.1328	0.0
9.596	93.0391	0.0
9.698	92.9141	0.0
9.798	92.8672	0.0
9.9	92.8438	0.0
10.0	92.8438	0.0
10.101	92.8359	0.0
10.203	92.7266	0.0
10.303	92.6484	0.0
10.404	92.7031	0.0
10.505	92.6797	0.0
10.606	92.6094	0.0
10.708	92.5	0.0
10.808	92.4688	0.0
10.909	92.4063	0.0
11.011	92.3359	0.0
11.111	92.3281	0.0
11.212	92.2109	0.0
11.313	92.1641	0.0
11.414	92.1641	0.0
11.515	92.0078	0.0
11.616	91.9688	0.0
11.717	92.0156	0.0
11.818	91.9844	0.0
11.919	91.9922	0.0
12.02	91.8281	0.0
12.121	91.7969	0.0
12.222	91.7344	0.0
12.322	91.7734	0.0
12.424	91.6094	0.0
12.525	91.6172	0.0
12.625	91.5703	0.0
12.727	91.5469	0.0
12.827	91.5859	0.0
12.929	91.3828	0.0
13.03	91.3359	0.0
13.13	91.3047	0.0
13.232	91.3125	0.0
13.333	91.1875	0.0
13.433	91.2109	0.0
13.535	91.1172	0.0
13.635	91.0078	0.0
13.737	90.9844	0.0
13.838	90.9609	0.0
13.938	90.9375	0.0
14.04	90.8359	0.0
14.14	90.8594	0.0
14.241	90.75	0.0
14.343	90.6797	0.0
14.443	90.6797	0.0
14.544	90.5859	0.0
14.645	90.5391	0.0
14.746	90.4844	0.0
14.848	90.3906	0.0
14.948	90.375	0.0
15.049	90.375	0.0
15.15	90.2969	0.0
15.251	90.2578	0.0
15.352	90.1875	0.0
15.453	90.1328	0.0
15.554	90.1172	0.0
15.655	90.0156	0.0
15.756	90.0234	0.0
15.857	89.9922	0.0
15.958	89.8672	0.0
16.059	89.7734	0.0
16.16	89.8125	0.0
16.261	89.75	0.0
16.362	89.7422	0.0
16.462	89.6484	0.0
16.564	89.6094	0.0
16.665	89.5156	0.0
16.766	89.5078	0.0
16.867	89.4609	0.0
16.967	89.3984	0.0
17.069	89.375	0.0
17.17	89.3906	0.0
17.27	89.25	0.0
17.372	89.1875	0.0
17.472	89.1875	0.0
17.573	89.1172	0.0
17.675	89.0938	0.0
17.775	88.9688	0.0
17.877	88.9766	0.0
17.978	88.8828	0.0
18.078	88.9063	0.0
18.18	88.8125	0.0
18.28	88.7344	0.0
18.381	88.6719	0.0
18.483	88.6484	0.0
18.583	88.6406	0.0
18.684	88.5781	0.0
18.785	88.5469	0.0
18.886	88.4766	0.0
18.988	88.4766	0.0
19.088	88.3672	0.0
19.189	88.3906	0.0
19.291	88.3203	0.0
19.391	88.1328	0.0
19.492	88.1484	0.0
19.593	88.1484	0.0
19.694	88.0313	0.0
19.796	87.9609	0.0
19.896	87.9141	0.0
19.997	87.9922	0.0
20.098	87.8906	0.0
20.199	87.8438	0.0
20.3	87.7969	0.0
20.401	87.8281	0.0
20.502	87.6641	0.0
20.602	87.6875	0.0
20.704	87.6797	0.0
20.805	87.5781	0.0
20.906	87.5547	0.0
21.007	87.5078	0.0
21.108	87.3906	0.0
21.209	87.3672	0.0
21.31	87.4063	0.0
21.41	87.3125	0.0
21.512	87.2656	0.0
21.613	87.2656	0.0
21.713	87.2891	0.0
21.815	87.1563	0.0
21.915	87.125	0.0
22.017	87.0781	0.0
22.118	87.0078	0.0
22.218	86.9453	0.0
22.32	86.875	0.0
22.42	86.7734	0.0
22.521	86.8203	0.0
22.623	86.7969	0.0
22.723	86.7734	0.0
22.825	86.7031	0.0
22.926	86.6328	0.0
23.026	86.6172	0.0
23.128	86.5625	0.0
23.228	86.5391	0.0
23.329	86.5156	0.0
23.431	86.4297	0.0
23.531	86.4531	0.0
23.632	86.3594	0.0
23.733	86.2344	0.0
23.834	86.1953	0.0
23.936	86.1875	0.0
24.036	86.2109	0.0
24.137	86.1641	0.0
24.238	86.0703	0.0
24.339	86.0781	0.0
24.44	86.0234	0.0
24.541	85.9609	0.0
24.642	85.8203	0.0
24.742	85.8359	0.0
24.844	85.8672	0.0
24.945	85.7969	0.0
25.046	85.7969	0.0
25.147	85.6563	0.0
25.248	85.6328	0.0
25.349	85.6094	0.0
25.45	85.5391	0.0
25.55	85.6172	0.0
25.652	85.5234	0.0
25.753	85.4219	0.0
25.854	85.4297	0.0
25.955	85.3125	0.0
26.055	85.1875	0.0
26.157	85.1719	0.0
26.258	85.2188	0.0
26.358	85.1406	0.0
26.46	85.1484	0.0
26.56	85.1641	0.0
26.661	85.0703	0.0
26.763	85.0234	0.0
26.863	84.9609	0.0
26.965	84.9063	0.0
27.066	84.8438	0.0
27.166	84.8359	0.0
27.268	84.8594	0.0
27.368	84.8203	0.0
27.469	84.7188	0.0
27.571	84.6484	0.0
27.671	84.6328	0.0
27.772	84.4844	0.0
27.873	84.5781	0.0
27.974	84.5391	0.0
28.076	84.5078	0.0
28.176	84.3438	0.0
28.277	84.3281	0.0
28.378	84.25	0.0
28.479	84.2578	0.0
28.58	84.2031	0.0
28.681	84.1563	0.0
28.782	84.1328	0.0
28.882	84.0469	0.0
28.984	84.0859	0.0
29.085	83.9922	0.0
29.186	83.9453	0.0
29.287	83.9219	0.0
29.388	83.8828	0.0
29.489	83.8359	0.0
29.59	83.7891	0.0
29.69	83.7422	0.0
29.792	83.6953	0.0
29.893	83.6953	0.0
29.994	83.5625	0.0
30.095	83.5625	0.0
30.195	83.5391	0.0
30.297	83.4375	0.0
30.398	83.4609	0.0
30.498	83.4141	0.0
30.6	83.3672	0.0
30.7	83.2734	0.0
30.801	83.2344	0.0
30.903	83.2266	0.0
31.003	83.1641	0.0
31.105	83.1094	0.0
31.205	83.1328	0.0
31.306	83.0703	0.0
31.408	83.0391	0.0
31.508	83.0391	0.0
31.609	82.9688	0.0
31.711	82.9219	0.0
31.811	82.8359	0.0
31.913	82.7813	0.0
32.013	82.7109	0.0
32.114	82.7344	0.0
32.216	82.7109	0.0
32.316	82.5938	0.0
32.417	82.5547	0.0
32.518	82.5938	0.0
32.619	82.5547	0.0
32.72	82.4531	0.0
32.821	82.4766	0.0
32.922	82.4063	0.0
33.023	82.2891	0.0
33.124	82.2891	0.0
33.225	82.3125	0.0
33.326	82.2734	0.0
33.427	82.2422	0.0
33.527	82.1719	0.0
33.629	82.1094	0.0
33.73	82.0781	0.0
33.83	82.0156	0.0
33.932	81.9688	0.0
34.033	81.9453	0.0
34.134	81.9141	0.0
34.235	81.8672	0.0
34.335	81.7734	0.0
34.437	81.8438	0.0
34.538	81.75	0.0
34.638	81.6797	0.0
34.74	81.6406	0.0
34.84	81.6641	0.0
34.942	81.5469	0.0
35.043	81.4375	0.0
35.143	81.4375	0.0
35.245	81.4844	0.0
35.345	81.4297	0.0
35.446	81.3906	0.0
35.548	81.3359	0.0
35.648	81.3359	0.0
35.749	81.2031	0.0
35.85	81.1953	0.0
35.951	81.1094	0.0
36.053	81.1094	0.0
36.153	81.0391	0.0
36.254	81.0547	0.0
36.355	80.9844	0.0
36.456	80.9609	0.0
36.557	80.8516	0.0
36.658	80.875	0.0
36.759	80.9141	0.0
36.86	80.8281	0.0
36.961	80.8438	0.0
37.062	80.7266	0.0
37.163	80.6875	0.0
37.264	80.6172	0.0
37.365	80.6328	0.0
37.466	80.6328	0.0
37.567	80.5859	0.0
37.667	80.4531	0.0
37.769	80.3594	0.0
37.87	80.3828	0.0
37.97	80.3594	0.0
38.072	80.2813	0.0
38.172	80.2891	0.0
38.274	80.2578	0.0
38.375	80.1172	0.0
38.475	80.1484	0.0
38.577	80.0469	0.0
38.677	79.9766	0.0
38.778	79.9609	0.0
38.88	79.9844	0.0
38.98	79.9063	0.0
39.082	79.8828	0.0
39.183	79.8359	0.0
39.283	79.8203	0.0
39.385	79.8203	0.0
39.485	79.7031	0.0
39.586	79.6797	0.0
39.688	79.6328	0.0
39.788	79.625	0.0
39.889	79.5625	0.0
39.99	79.5	0.0
40.091	79.4531	0.0
40.193	79.4453	0.0
40.293	79.4766	0.0
40.394	79.4453	0.0
40.495	79.3047	0.0
40.596	79.2813	0.0
40.697	79.2578	0.0
40.798	79.2578	0.0
40.899	79.2188	0.0
41.001	79.1953	0.0
41.101	79.0938	0.0
41.202	79.0781	0.0
41.303	78.9609	0.0
41.404	78.9766	0.0
41.505	78.9531	0.0
41.606	78.9375	0.0
41.707	78.8906	0.0
41.807	78.8438	0.0
41.909	78.8125	0.0
42.01	78.7891	0.0
42.111	78.7266	0.0
42.212	78.6563	0.0
42.312	78.6719	0.0
42.414	78.6563	0.0
42.515	78.625	0.0
42.615	78.5156	0.0
42.717	78.5313	0.0
42.818	78.4688	0.0
42.918	78.375	0.0
43.02	78.4609	0.0
43.12	78.3516	0.0
43.222	78.3047	0.0
43.323	78.2891	0.0
43.423	78.1641	0.0
43.525	78.1875	0.0
43.625	78.1406	0.0
43.726	78.0781	0.0
43.828	78.0547	0.0
43.928	78.1484	0.0
44.03	78.0547	0.0
44.13	78.0469	0.0
44.231	78.0	0.0
44.333	77.9531	0.0
44.433	77.8672	0.0
44.534	77.8438	0.0
44.636	77.7266	0.0
44.736	77.7266	0.0
44.837	77.7031	0.0
44.938	77.6641	0.0
45.039	77.5938	0.0
45.141	77.5938	0.0
45.241	77.6094	0.0
45.342	77.5	0.0
45.443	77.4922	0.0
45.544	77.4922	0.0
45.645	77.4297	0.0
45.746	77.3594	0.0
45.847	77.3594	0.0
45.947	77.2891	0.0
46.049	77.2109	0.0
46.15	77.2422	0.0
46.251	77.1719	0.0
46.352	77.1719	0.0
46.453	77.1641	0.0
46.554	77.1016	0.0
46.655	77.0781	0.0
46.755	76.9844	0.0
46.857	76.9766	0.0
46.958	76.9375	0.0
47.058	76.8828	0.0
47.16	76.8672	0.0
47.26	76.8125	0.0
47.362	76.7422	0.0
47.463	76.75	0.0
47.563	76.6484	0.0
47.665	76.6484	0.0
47.765	76.6016	0.0
47.866	76.6016	0.0
47.968	76.6094	0.0
48.068	76.4609	0.0
48.17	76.4844	0.0
48.27	76.5156	0.0
48.371	76.3984	0.0
48.473	76.3281	0.0
48.573	76.3438	0.0
48.674	76.3281	0.0
48.776	76.3203	0.0
48.876	76.2109	0.0
48.977	76.1875	0.0
49.078	76.0938	0.0
49.179	76.1406	0.0
49.281	76.0781	0.0
49.381	75.9609	0.0
49.482	75.9531	0.0
49.583	76.0	0.0
49.684	75.9375	0.0
49.785	75.8516	0.0
49.886	75.8281	0.0
49.987	75.7734	0.0
50.087	75.7109	0.0
50.189	75.6563	0.0
50.29	75.6406	0.0
50.391	75.6641	0.0
50.492	75.6797	0.0
50.592	75.6406	0.0
50.694	75.5703	0.0
50.795	75.5625	0.0
50.895	75.5469	0.0
50.997	75.4531	0.0
51.098	75.3984	0.0
51.199	75.4219	0.0
51.3	75.3516	0.0
51.4	75.3516	0.0
51.502	75.2656	0.0
51.603	75.2656	0.0
51.703	75.1719	0.0
51.805	75.1719	0.0
51.905	75.1484	0.0
52.006	75.1484	0.0
52.108	75.0859	0.0
52.208	74.9922	0.0
52.31	74.9844	0.0
52.41	74.9375	0.0
52.511	74.9141	0.0
52.613	74.8516	0.0
52.713	74.8203	0.0
52.814	74.8047	0.0
52.915	74.7578	0.0
53.016	74.7578	0.0
53.118	74.7266	0.0
53.218	74.6641	0.0
53.319	74.6172	0.0
53.421	74.5859	0.0
53.521	74.5703	0.0
53.622	74.4766	0.0
53.723	74.4688	0.0
53.824	74.4688	0.0
53.925	74.4297	0.0
54.026	74.375	0.0
54.127	74.3594	0.0
54.228	74.3516	0.0
54.329	74.2578	0.0
54.43	74.1953	0.0
54.531	74.2422	0.0
54.632	74.1875	0.0
54.732	74.0703	0.0
54.834	74.0703	0.0
54.935	74.0234	0.0
55.035	73.9688	0.0
55.137	73.9922	0.0
55.237	73.9219	0.0
55.339	73.8984	0.0
55.44	73.8828	0.0
55.54	73.8594	0.0
55.642	73.9219	0.0
55.743	73.7578	0.0
55.843	73.7891	0.0
55.945	73.7656	0.0
56.045	73.7422	0.0
56.146	73.6406	0.0
56.248	73.6406	0.0
56.348	73.6406	0.0
56.45	73.5781	0.0
56.55	73.5703	0.0
56.651	73.4531	0.0
56.753	73.4297	0.0
56.853	73.3828	0.0
56.954	73.3359	0.0
57.055	73.3828	0.0
57.156	73.2891	0.0
57.258	73.3672	0.0
57.358	73.2656	0.0
57.459	73.25	0.0
57.561	73.125	0.0
57.661	73.1484	0.0
57.762	73.1563	0.0
57.863	73.0156	0.0
57.964	72.9688	0.0
58.065	72.8828	0.0
58.166	72.9688	0.0
58.267	72.9063	0.0
58.368	72.8281	0.0
58.469	72.8594	0.0
58.57	72.8594	0.0
58.671	72.7813	0.0
58.772	72.7188	0.0
58.872	72.7422	0.0
58.974	72.6719	0.0
59.075	72.5781	0.0
59.175	72.5469	0.0
59.277	72.5781	0.0
59.377	72.4844	0.0
59.479	72.5313	0.0
59.58	72.4844	0.0
59.68	72.3516	0.0
59.782	72.3125	0.0
59.883	72.3125	0.0
59.983	72.3516	0.0
60.085	72.2344	0.0
60.185	72.1875	0.0
60.287	72.2344	0.0
60.388	72.1875	0.0
60.488	72.1641	0.0
60.59	72.1484	0.0
60.69	72.0	0.0
60.791	71.9375	0.0
60.893	71.9766	0.0
60.993	71.9766	0.0
61.094	71.9297	0.0
61.195	71.8672	0.0
61.296	71.7969	0.0
61.398	71.7188	0.0
61.498	71.75	0.0
61.599	71.7188	0.0
61.7	71.75	0.0
61.801	71.7031	0.0
61.902	71.625	0.0
62.003	71.6016	0.0
62.104	71.6328	0.0
62.204	71.4688	0.0
62.306	71.5078	0.0
62.407	71.4609	0.0
62.508	71.3906	0.0
62.609	71.4609	0.0
62.71	71.3906	0.0
62.811	71.3438	0.0
62.912	71.3281	0.0
63.012	71.2344	0.0
63.114	71.1875	0.0
63.215	71.1328	0.0
63.316	71.1328	0.0
63.417	71.1094	0.0
63.517	71.0781	0.0
63.619	71.0859	0.0
63.72	71.0547	0.0
63.82	71.0313	0.0
63.922	71.0078	0.0
64.022	70.9844	0.0
64.123	70.9219	0.0
64.225	70.7891	0.0
64.325	70.8281	0.0
64.427	70.8984	0.0
64.527	70.8125	0.0
