DataboxPlot_Note	'Note'
self.combo_binary	0
self.combo_autoscript	1
self.button_enabled	True
self.button_multi	True
self.button_link_x	True
self.button_script	False
self.number_file	0
self.script	"x = ( d[0] )\ny = ( d[1], d[2] )\n\nxlabels = 'Time(s)'\nylabels = ( 'Temperature(C)', 'Power(%)' )\n"
self.number_history	0
self.text_log_note	'Note'

Time(s)	Temperature(C)	Power(%)
2.834	83.2266	0.0
2.935	83.2969	0.0
3.036	83.2734	0.0
3.137	83.2031	0.0
3.237	83.2578	0.0
3.339	83.2813	0.0
3.44	83.2578	0.0
3.541	83.2969	0.0
3.642	83.25	0.0
3.742	83.25	0.0
3.844	83.2109	0.0
3.944	83.1563	0.0
4.045	83.2031	0.0
4.147	83.2031	0.0
4.247	83.1875	0.0
4.348	83.1875	0.0
4.449	83.1094	0.0
4.55	83.0859	0.0
4.651	83.1172	0.0
4.752	83.0703	0.0
4.852	83.0156	0.0
4.954	83.0703	0.0
5.055	82.9766	0.0
5.155	82.9922	0.0
5.257	83.0	0.0
5.357	83.0156	0.0
5.458	82.8828	0.0
5.559	82.8984	0.0
5.66	82.875	0.0
5.762	82.875	0.0
5.862	82.875	0.0
5.963	82.7344	0.0
6.064	82.7109	0.0
6.165	82.6875	0.0
6.265	82.7188	0.0
6.367	82.625	0.0
6.467	82.5547	0.0
6.569	82.4766	0.0
6.67	82.5313	0.0
6.77	82.4766	0.0
6.872	82.3828	0.0
6.972	82.3594	0.0
7.073	82.3203	0.0
7.174	82.2656	0.0
7.275	82.2891	0.0
7.376	82.2734	0.0
7.477	82.1719	0.0
7.578	82.1563	0.0
7.679	82.1016	0.0
7.78	82.0781	0.0
7.88	81.9922	0.0
7.982	82.0156	0.0
8.083	81.9688	0.0
8.183	81.9141	0.0
8.285	81.8281	0.0
8.385	81.7578	0.0
8.486	81.7734	0.0
8.587	81.7109	0.0
8.688	81.7344	0.0
8.789	81.7734	0.0
8.89	81.5938	0.0
8.991	81.6172	0.0
9.092	81.5547	0.0
9.193	81.5781	0.0
9.293	81.5	0.0
9.395	81.5078	0.0
9.495	81.4297	0.0
9.596	81.3828	0.0
9.698	81.3672	0.0
9.798	81.3594	0.0
9.9	81.3203	0.0
10.0	81.25	0.0
10.101	81.25	0.0
10.202	81.1016	0.0
10.303	81.1094	0.0
10.404	81.0547	0.0
10.505	80.9922	0.0
10.606	81.0156	0.0
10.706	81.0156	0.0
10.808	80.9844	0.0
10.909	80.8984	0.0
11.01	80.8438	0.0
11.111	80.7969	0.0
11.212	80.7734	0.0
11.313	80.7344	0.0
11.414	80.7031	0.0
11.514	80.6328	0.0
11.616	80.6406	0.0
11.717	80.5703	0.0
11.818	80.4453	0.0
11.919	80.4453	0.0
12.019	80.4531	0.0
12.121	80.4063	0.0
12.222	80.3359	0.0
12.322	80.3828	0.0
12.424	80.3281	0.0
12.524	80.2578	0.0
12.625	80.1719	0.0
12.727	80.0938	0.0
12.827	80.1172	0.0
12.929	80.0703	0.0
13.029	80.0703	0.0
13.13	80.0469	0.0
13.232	79.9609	0.0
13.332	79.8672	0.0
13.433	79.9531	0.0
13.534	79.9063	0.0
13.635	79.7969	0.0
13.737	79.7422	0.0
13.837	79.7188	0.0
13.938	79.7266	0.0
14.04	79.6094	0.0
14.14	79.6484	0.0
14.241	79.5859	0.0
14.342	79.5156	0.0
14.443	79.5469	0.0
14.544	79.4219	0.0
14.645	79.4219	0.0
14.746	79.3281	0.0
14.847	79.3047	0.0
14.948	79.2422	0.0
15.049	79.1641	0.0
15.15	79.1719	0.0
15.251	79.1172	0.0
