DataboxPlot_Note	'Note'
self.combo_binary	0
self.combo_autoscript	1
self.button_enabled	True
self.button_multi	True
self.button_link_x	True
self.button_script	False
self.number_file	0
self.script	"x = ( d[0] )\ny = ( d[1], d[2] )\n\nxlabels = 'Time(s)'\nylabels = ( 'Temperature(C)', 'Power(%)' )\n"
self.number_history	0
self.text_log_note	'Note'

Time(s)	Temperature(C)	Power(%)
2.834	94.0625	0.0
2.935	93.9922	0.0
3.036	93.9375	0.0
3.137	93.875	0.0
3.237	93.8984	0.0
3.339	93.8359	0.0
3.44	93.7344	0.0
3.541	93.7188	0.0
3.642	93.6953	0.0
3.742	93.6406	0.0
3.844	93.5313	0.0
3.944	93.5	0.0
4.045	93.5	0.0
4.147	93.4766	0.0
4.247	93.4141	0.0
4.348	93.3438	0.0
4.449	93.2109	0.0
4.55	93.1797	0.0
4.652	93.2109	0.0
4.752	93.1797	0.0
4.853	93.0703	0.0
4.954	93.0625	0.0
5.055	93.0234	0.0
5.155	92.9844	0.0
5.257	92.8672	0.0
5.358	92.9375	0.0
5.458	92.8594	0.0
5.56	92.75	0.0
5.66	92.6563	0.0
5.762	92.6016	0.0
5.863	92.5391	0.0
5.963	92.5156	0.0
6.065	92.4922	0.0
6.165	92.4297	0.0
6.266	92.4063	0.0
6.367	92.3594	0.0
6.468	92.2891	0.0
6.57	92.2891	0.0
6.67	92.2656	0.0
6.771	92.1484	0.0
6.872	92.1016	0.0
6.973	92.125	0.0
7.073	91.9844	0.0
7.175	91.9844	0.0
7.276	91.9609	0.0
7.376	91.8906	0.0
7.478	91.8906	0.0
7.578	91.7578	0.0
7.68	91.6953	0.0
7.781	91.6406	0.0
7.881	91.6172	0.0
7.983	91.5469	0.0
8.083	91.5	0.0
8.184	91.5469	0.0
8.286	91.5	0.0
8.386	91.3359	0.0
8.487	91.2813	0.0
8.588	91.2344	0.0
8.689	91.1875	0.0
8.79	91.1719	0.0
8.891	91.0469	0.0
8.992	91.1016	0.0
9.093	91.0234	0.0
9.194	90.9844	0.0
9.294	91.0547	0.0
9.396	91.0	0.0
9.496	90.8594	0.0
9.598	90.7734	0.0
9.699	90.7734	0.0
9.799	90.625	0.0
9.901	90.5859	0.0
10.001	90.6016	0.0
10.102	90.4688	0.0
10.204	90.3984	0.0
10.304	90.3906	0.0
10.405	90.3281	0.0
10.507	90.3672	0.0
10.607	90.2813	0.0
10.709	90.25	0.0
10.809	90.25	0.0
10.91	90.1328	0.0
11.012	90.0938	0.0
11.112	90.0234	0.0
11.213	89.9453	0.0
11.315	89.9141	0.0
11.415	89.8359	0.0
11.516	89.8125	0.0
11.617	89.75	0.0
11.718	89.75	0.0
11.82	89.7422	0.0
11.92	89.7188	0.0
12.021	89.625	0.0
12.123	89.6016	0.0
12.223	89.5547	0.0
12.324	89.5547	0.0
12.425	89.4688	0.0
12.526	89.3984	0.0
12.628	89.3203	0.0
12.728	89.3203	0.0
12.829	89.2266	0.0
12.931	89.2031	0.0
13.031	89.2109	0.0
13.132	89.1406	0.0
13.234	89.1172	0.0
13.334	88.9688	0.0
13.435	88.9453	0.0
13.536	88.9297	0.0
13.637	88.9063	0.0
13.739	88.8047	0.0
13.839	88.7578	0.0
13.94	88.7344	0.0
14.042	88.7578	0.0
14.142	88.6172	0.0
14.243	88.6016	0.0
14.344	88.5078	0.0
14.445	88.5313	0.0
14.546	88.5	0.0
14.647	88.4141	0.0
14.748	88.4297	0.0
14.85	88.3594	0.0
14.95	88.2891	0.0
15.051	88.2656	0.0
15.153	88.1563	0.0
15.253	88.1328	0.0
15.354	88.0391	0.0
15.455	88.0547	0.0
15.556	88.0547	0.0
15.658	87.8984	0.0
15.758	87.9141	0.0
15.859	87.9141	0.0
15.961	87.8516	0.0
16.061	87.7344	0.0
16.162	87.6875	0.0
16.264	87.6406	0.0
16.364	87.6172	0.0
16.465	87.6563	0.0
16.566	87.5	0.0
16.667	87.4844	0.0
16.769	87.4141	0.0
16.869	87.3828	0.0
16.97	87.3125	0.0
17.072	87.3203	0.0
17.172	87.2266	0.0
17.273	87.1953	0.0
17.374	87.1719	0.0
17.475	87.125	0.0
17.577	87.0859	0.0
17.677	86.9922	0.0
17.778	87.0078	0.0
17.88	86.9609	0.0
17.98	86.9453	0.0
18.081	86.875	0.0
18.182	86.8281	0.0
18.283	86.7578	0.0
18.384	86.7266	0.0
18.485	86.6641	0.0
18.586	86.6641	0.0
18.688	86.6172	0.0
18.788	86.5391	0.0
18.889	86.4766	0.0
18.991	86.4766	0.0
19.091	86.5	0.0
19.192	86.3359	0.0
19.293	86.2578	0.0
19.394	86.2813	0.0
19.495	86.3047	0.0
19.596	86.3281	0.0
19.697	86.1641	0.0
19.799	86.125	0.0
19.899	86.0938	0.0
20.0	86.0547	0.0
20.101	86.0234	0.0
20.202	85.8828	0.0
20.303	85.8594	0.0
20.404	85.9297	0.0
20.505	85.8359	0.0
20.607	85.7031	0.0
20.707	85.6953	0.0
20.808	85.7188	0.0
20.91	85.6328	0.0
21.01	85.6328	0.0
21.111	85.5469	0.0
21.212	85.5234	0.0
21.313	85.5	0.0
21.414	85.4531	0.0
21.515	85.4063	0.0
21.616	85.2656	0.0
21.718	85.2656	0.0
21.818	85.2656	0.0
21.919	85.1406	0.0
22.02	85.1172	0.0
22.121	85.1016	0.0
22.222	85.1016	0.0
22.323	85.0078	0.0
22.424	85.0234	0.0
22.526	84.9844	0.0
22.626	84.9297	0.0
22.727	84.8672	0.0
22.828	84.7969	0.0
22.929	84.7656	0.0
23.03	84.6719	0.0
23.131	84.6484	0.0
23.232	84.6484	0.0
23.333	84.4609	0.0
23.434	84.5547	0.0
23.535	84.5313	0.0
23.637	84.4688	0.0
23.737	84.4219	0.0
23.838	84.4141	0.0
23.939	84.3984	0.0
24.04	84.2813	0.0
24.141	84.25	0.0
24.242	84.2031	0.0
24.343	84.1406	0.0
24.444	84.0625	0.0
24.545	84.0703	0.0
24.646	84.0234	0.0
24.747	84.0156	0.0
24.848	83.9297	0.0
24.949	83.8828	0.0
25.05	83.8125	0.0
25.151	83.7109	0.0
25.252	83.6719	0.0
25.353	83.6094	0.0
25.454	83.6719	0.0
25.554	83.6094	0.0
25.656	83.5156	0.0
25.757	83.4922	0.0
25.858	83.4922	0.0
25.959	83.3906	0.0
26.06	83.4141	0.0
26.161	83.3281	0.0
26.262	83.3516	0.0
26.362	83.3438	0.0
26.464	83.2266	0.0
26.565	83.1641	0.0
26.666	83.1328	0.0
26.767	83.0938	0.0
26.868	83.0234	0.0
26.969	82.9766	0.0
27.07	82.8984	0.0
27.17	82.9453	0.0
27.272	82.875	0.0
27.373	82.8359	0.0
27.473	82.8281	0.0
27.575	82.6875	0.0
27.676	82.7109	0.0
27.777	82.7422	0.0
27.878	82.6875	0.0
27.979	82.5938	0.0
28.08	82.5313	0.0
28.181	82.5234	0.0
28.281	82.4063	0.0
28.383	82.3828	0.0
28.484	82.3594	0.0
28.585	82.2422	0.0
28.686	82.3125	0.0
28.787	82.25	0.0
28.888	82.2266	0.0
28.989	82.2188	0.0
29.089	82.1719	0.0
29.191	81.9922	0.0
29.292	81.9453	0.0
29.392	81.9922	0.0
29.494	81.9375	0.0
29.595	81.9453	0.0
29.696	81.8906	0.0
29.797	81.7969	0.0
29.897	81.8516	0.0
29.999	81.7813	0.0
30.1	81.6875	0.0
30.2	81.7109	0.0
30.302	81.6328	0.0
30.403	81.6016	0.0
30.503	81.5078	0.0
30.605	81.5	0.0
30.705	81.4766	0.0
30.807	81.4063	0.0
30.908	81.3203	0.0
31.008	81.3672	0.0
31.11	81.3203	0.0
31.211	81.2031	0.0
31.311	81.1797	0.0
31.413	81.1484	0.0
31.513	81.1484	0.0
31.615	81.125	0.0
31.716	81.0078	0.0
31.816	80.9141	0.0
31.918	80.9609	0.0
32.019	80.9141	0.0
32.119	80.8438	0.0
32.221	80.7813	0.0
32.321	80.7578	0.0
32.422	80.7734	0.0
32.524	80.6563	0.0
32.624	80.6172	0.0
32.726	80.6172	0.0
32.827	80.5234	0.0
32.927	80.5703	0.0
33.029	80.5625	0.0
33.129	80.5	0.0
33.23	80.3828	0.0
33.332	80.4219	0.0
33.432	80.3359	0.0
33.534	80.3359	0.0
33.635	80.2891	0.0
33.735	80.1875	0.0
33.837	80.125	0.0
33.937	80.1406	0.0
34.038	80.1484	0.0
34.14	80.0781	0.0
34.24	80.0469	0.0
34.341	80.0	0.0
34.443	79.9375	0.0
34.543	79.9375	0.0
34.645	79.8438	0.0
34.745	79.7656	0.0
34.846	79.7422	0.0
34.948	79.7188	0.0
35.048	79.7031	0.0
35.149	79.7266	0.0
35.251	79.6797	0.0
35.351	79.6484	0.0
35.452	79.5625	0.0
35.553	79.4297	0.0
35.654	79.4766	0.0
35.756	79.4531	0.0
35.856	79.4219	0.0
35.957	79.3359	0.0
36.059	79.2813	0.0
36.159	79.2656	0.0
36.26	79.2344	0.0
36.362	79.1875	0.0
36.462	79.1953	0.0
36.564	79.1484	0.0
36.664	79.1016	0.0
36.765	79.0547	0.0
36.867	79.0781	0.0
36.967	78.9297	0.0
37.068	78.9141	0.0
37.17	78.8828	0.0
37.27	78.8125	0.0
37.371	78.8438	0.0
37.472	78.8438	0.0
37.573	78.6563	0.0
37.675	78.5781	0.0
37.775	78.6719	0.0
37.876	78.5313	0.0
37.978	78.5547	0.0
38.078	78.5547	0.0
38.179	78.4219	0.0
38.281	78.4688	0.0
38.381	78.4844	0.0
38.482	78.375	0.0
38.583	78.3672	0.0
38.684	78.1953	0.0
38.786	78.2344	0.0
38.886	78.2109	0.0
38.987	78.0703	0.0
39.089	78.125	0.0
39.189	78.1484	0.0
39.29	78.0469	0.0
39.391	78.0781	0.0
39.492	77.8906	0.0
39.594	77.9844	0.0
39.694	77.875	0.0
39.795	77.8438	0.0
39.897	77.8672	0.0
39.997	77.7109	0.0
40.098	77.7031	0.0
40.2	77.6172	0.0
40.3	77.5703	0.0
40.401	77.5469	0.0
40.502	77.5391	0.0
40.603	77.6172	0.0
40.705	77.5156	0.0
40.805	77.4688	0.0
40.906	77.4219	0.0
41.008	77.3594	0.0
41.108	77.3359	0.0
41.209	77.3125	0.0
41.31	77.2813	0.0
41.411	77.2344	0.0
41.513	77.1641	0.0
41.613	77.0469	0.0
41.714	77.0781	0.0
41.816	77.0703	0.0
41.916	77.0	0.0
42.017	76.9297	0.0
42.119	76.9063	0.0
42.219	76.8594	0.0
42.32	76.8359	0.0
42.421	76.7969	0.0
42.522	76.7969	0.0
42.624	76.7969	0.0
42.724	76.7031	0.0
42.825	76.6016	0.0
42.927	76.625	0.0
43.027	76.6016	0.0
43.128	76.4375	0.0
43.229	76.4219	0.0
43.33	76.4453	0.0
43.431	76.4375	0.0
43.532	76.3281	0.0
43.633	76.2813	0.0
43.735	76.3516	0.0
43.835	76.2734	0.0
43.936	76.2344	0.0
44.037	76.0781	0.0
44.138	76.1641	0.0
44.239	76.0938	0.0
44.34	76.0234	0.0
44.441	76.0	0.0
