DataboxPlot_Note	'Note'
self.combo_binary	0
self.combo_autoscript	1
self.button_enabled	True
self.button_multi	True
self.button_link_x	True
self.button_script	False
self.number_file	0
self.script	"x = ( d[0] )\ny = ( d[1], d[2] )\n\nxlabels = 'Time(s)'\nylabels = ( 'Temperature(C)', 'Power(%)' )\n"
self.number_history	0
self.text_log_note	'Note'

Time(s)	Temperature(C)	Power(%)
2.834	95.8594	0.0
2.935	95.8984	0.0
3.036	95.875	0.0
3.137	95.8281	0.0
3.237	95.7813	0.0
3.339	95.8047	0.0
3.44	95.8281	0.0
3.541	95.8281	0.0
3.642	95.8516	0.0
3.742	95.7344	0.0
3.844	95.7188	0.0
3.944	95.7109	0.0
4.045	95.6172	0.0
4.147	95.625	0.0
4.247	95.6172	0.0
4.348	95.5313	0.0
4.449	95.5547	0.0
4.55	95.5625	0.0
4.651	95.5078	0.0
4.752	95.5547	0.0
4.853	95.5156	0.0
4.954	95.5313	0.0
5.055	95.4375	0.0
5.155	95.4219	0.0
5.257	95.375	0.0
5.357	95.2734	0.0
5.458	95.3203	0.0
5.559	95.1875	0.0
5.66	95.1797	0.0
5.762	95.1172	0.0
5.862	95.1875	0.0
5.963	95.0469	0.0
6.064	95.0234	0.0
6.165	94.9531	0.0
6.265	94.9531	0.0
6.367	94.9375	0.0
6.468	94.8672	0.0
6.569	94.7656	0.0
6.67	94.7266	0.0
6.77	94.75	0.0
6.872	94.6875	0.0
6.972	94.5938	0.0
7.073	94.5469	0.0
7.175	94.5156	0.0
7.275	94.4766	0.0
7.376	94.4688	0.0
7.477	94.4453	0.0
7.578	94.3828	0.0
7.679	94.3594	0.0
7.78	94.3516	0.0
7.881	94.2656	0.0
7.982	94.1953	0.0
8.083	94.1563	0.0
8.183	94.0547	0.0
8.285	93.9688	0.0
8.385	93.9141	0.0
8.486	93.9141	0.0
8.588	93.9219	0.0
8.688	93.8359	0.0
8.79	93.8125	0.0
8.89	93.7344	0.0
8.991	93.7578	0.0
9.092	93.6953	0.0
