DataboxPlot_Note	'Note'
self.combo_binary	0
self.combo_autoscript	1
self.button_enabled	True
self.button_multi	True
self.button_link_x	True
self.button_script	False
self.number_file	0
self.script	"x = ( d[0] )\ny = ( d[1], d[2] )\n\nxlabels = 'Time(s)'\nylabels = ( 'Temperature(C)', 'Power(%)' )\n"
self.number_history	0
self.text_log_note	'Note'

Time(s)	Temperature(C)	Power(%)
2.834	96.5703	0.0
2.935	96.5938	0.0
3.036	96.5391	0.0
3.137	96.4922	0.0
3.237	96.4063	0.0
3.339	96.3281	0.0
3.44	96.3281	0.0
3.541	96.2031	0.0
3.642	96.1719	0.0
3.742	96.1563	0.0
3.844	96.1328	0.0
3.944	96.0391	0.0
4.045	96.0156	0.0
4.147	95.9297	0.0
4.247	95.9063	0.0
4.348	95.8125	0.0
4.449	95.7578	0.0
4.55	95.7422	0.0
4.651	95.6875	0.0
4.752	95.7109	0.0
4.853	95.5781	0.0
4.954	95.5078	0.0
5.055	95.4453	0.0
5.155	95.4453	0.0
5.257	95.3516	0.0
5.357	95.2813	0.0
5.458	95.2578	0.0
5.559	95.2031	0.0
5.66	95.2109	0.0
5.762	95.1641	0.0
5.862	95.0938	0.0
5.963	95.0313	0.0
6.064	94.9766	0.0
6.165	94.9609	0.0
6.265	94.8594	0.0
6.367	94.75	0.0
6.468	94.7891	0.0
6.569	94.7266	0.0
6.67	94.6172	0.0
6.77	94.5938	0.0
6.872	94.5234	0.0
6.972	94.5	0.0
7.073	94.3828	0.0
7.175	94.3125	0.0
7.275	94.3125	0.0
7.376	94.2891	0.0
7.477	94.2422	0.0
7.578	94.125	0.0
7.679	94.1563	0.0
7.78	94.0391	0.0
7.88	93.9844	0.0
7.982	93.9219	0.0
8.083	93.9375	0.0
8.183	93.8672	0.0
8.285	93.8359	0.0
8.385	93.8906	0.0
8.486	93.7656	0.0
8.587	93.625	0.0
8.688	93.5781	0.0
8.79	93.5313	0.0
8.89	93.5469	0.0
8.991	93.4531	0.0
9.092	93.3984	0.0
9.193	93.3906	0.0
9.293	93.2813	0.0
9.395	93.2344	0.0
9.496	93.1797	0.0
9.596	93.1328	0.0
9.698	93.0625	0.0
9.798	93.0391	0.0
9.9	92.9766	0.0
10.0	92.9141	0.0
10.101	92.8828	0.0
10.203	92.8359	0.0
10.303	92.7969	0.0
10.404	92.6484	0.0
10.505	92.6328	0.0
10.606	92.5469	0.0
10.708	92.5234	0.0
10.808	92.4922	0.0
10.909	92.4063	0.0
11.01	92.4219	0.0
11.111	92.3984	0.0
11.212	92.3594	0.0
11.313	92.2891	0.0
11.414	92.2656	0.0
11.515	92.1875	0.0
11.616	92.1016	0.0
11.717	92.0781	0.0
11.818	92.0156	0.0
11.919	92.0078	0.0
12.02	91.9609	0.0
12.121	91.8906	0.0
12.222	91.8438	0.0
12.322	91.6797	0.0
12.424	91.7578	0.0
12.525	91.6797	0.0
12.625	91.5703	0.0
12.727	91.5234	0.0
12.827	91.5156	0.0
12.929	91.5234	0.0
13.03	91.4453	0.0
13.13	91.4688	0.0
13.232	91.3828	0.0
13.332	91.2891	0.0
13.433	91.3047	0.0
13.535	91.2109	0.0
13.635	91.1016	0.0
13.737	91.1719	0.0
13.838	91.1484	0.0
13.938	91.0313	0.0
14.04	90.9609	0.0
14.14	90.9531	0.0
14.241	90.9297	0.0
14.343	90.8828	0.0
14.443	90.8594	0.0
14.544	90.7734	0.0
14.645	90.6953	0.0
14.746	90.6094	0.0
14.848	90.6797	0.0
14.948	90.5859	0.0
15.049	90.5078	0.0
15.15	90.4609	0.0
15.251	90.4844	0.0
15.352	90.3438	0.0
15.453	90.3516	0.0
15.554	90.3047	0.0
15.654	90.2031	0.0
15.756	90.1875	0.0
15.857	90.1328	0.0
15.958	90.0938	0.0
16.059	90.0938	0.0
16.159	90.0	0.0
16.262	89.9766	99.99839997439959
16.363	89.8906	99.99839997439959
16.464	89.8672	99.99839997439959
16.566	89.7422	99.99839997439959
16.667	89.8125	99.99839997439959
16.768	89.6953	99.99839997439959
16.869	89.7031	99.99839997439959
16.97	89.6563	99.99839997439959
17.072	89.6016	99.99839997439959
17.173	89.5859	99.99839997439959
17.274	89.4453	99.99839997439959
17.375	89.4609	99.99839997439959
17.476	89.3516	99.99839997439959
17.578	89.3047	99.99839997439959
17.679	89.3047	99.99839997439959
17.78	89.3281	99.99839997439959
17.881	89.2578	99.99839997439959
17.982	89.2266	99.99839997439959
18.083	89.2109	99.99839997439959
18.185	89.1094	99.99839997439959
18.286	89.1172	99.99839997439959
18.386	89.0391	99.99839997439959
18.488	88.9688	99.99839997439959
18.589	88.9688	99.99839997439959
18.691	88.9766	99.99839997439959
18.792	89.0391	99.99839997439959
18.893	88.9063	99.99839997439959
18.994	88.8125	99.99839997439959
19.095	88.8516	99.99839997439959
19.196	88.8516	99.99839997439959
19.298	88.7578	99.99839997439959
19.399	88.8047	99.99839997439959
19.5	88.7188	99.99839997439959
19.601	88.6875	99.99839997439959
19.702	88.6641	99.99839997439959
19.804	88.6875	99.99839997439959
19.905	88.6875	99.99839997439959
20.006	88.6406	99.99839997439959
20.107	88.6016	99.99839997439959
20.208	88.6172	99.99839997439959
20.31	88.5938	99.99839997439959
20.411	88.5703	99.99839997439959
20.512	88.5781	99.99839997439959
20.613	88.5469	99.99839997439959
20.714	88.5313	99.99839997439959
20.815	88.5313	99.99839997439959
20.917	88.5781	99.99839997439959
21.018	88.5078	99.99839997439959
21.119	88.5547	99.99839997439959
21.22	88.4844	99.99839997439959
21.321	88.5	99.99839997439959
21.423	88.5547	99.99839997439959
21.524	88.5781	99.99839997439959
21.625	88.5703	99.99839997439959
21.726	88.5469	99.99839997439959
21.827	88.5547	99.99839997439959
21.929	88.5938	99.99839997439959
22.03	88.5781	99.99839997439959
22.131	88.6016	99.99839997439959
22.232	88.5781	99.99839997439959
22.333	88.5703	99.99839997439959
22.434	88.5313	99.99839997439959
22.536	88.5781	99.99839997439959
22.637	88.6172	99.99839997439959
22.738	88.6172	99.99839997439959
22.839	88.6875	99.99839997439959
22.94	88.7578	99.99839997439959
23.042	88.6875	99.99839997439959
23.143	88.6875	99.99839997439959
23.244	88.6719	99.99839997439959
23.345	88.7656	99.99839997439959
23.446	88.7813	99.99839997439959
