DataboxPlot_Note	'Note'
self.combo_binary	0
self.combo_autoscript	1
self.button_enabled	True
self.button_multi	True
self.button_link_x	True
self.button_script	False
self.number_file	0
self.script	"x = ( d[0] )\ny = ( d[1], d[2] )\n\nxlabels = 'Time(s)'\nylabels = ( 'Temperature(C)', 'Power(%)' )\n"
self.number_history	0
self.text_log_note	'Note'

Time(s)	Temperature(C)	Power(%)
0.605	25.7734	56.00089601433623
0.706	25.7969	56.00089601433623
0.807	25.8125	56.00089601433623
0.908	25.8359	56.00089601433623
1.009	25.8984	56.00089601433623
1.111	25.8516	56.00089601433623
1.211	25.9219	56.00089601433623
1.312	25.9219	56.00089601433623
1.414	25.9922	56.00089601433623
1.515	26.0078	56.00089601433623
1.615	25.9688	56.00089601433623
1.717	26.0078	56.00089601433623
1.818	26.0313	56.00089601433623
1.92	26.0078	56.00089601433623
2.02	26.0781	56.00089601433623
2.121	26.0781	56.00089601433623
2.223	26.0703	56.00089601433623
2.324	26.1172	56.00089601433623
2.424	26.1875	56.00089601433623
2.526	26.1641	56.00089601433623
2.627	26.1563	56.00089601433623
2.729	26.2266	56.00089601433623
2.829	26.2656	56.00089601433623
2.93	26.2734	56.00089601433623
3.032	26.1875	56.00089601433623
3.133	26.3203	56.00089601433623
3.233	26.2734	56.00089601433623
3.335	26.2109	56.00089601433623
3.436	26.3438	56.00089601433623
3.537	26.3906	56.00089601433623
3.638	26.3672	56.00089601433623
3.739	26.3203	56.00089601433623
3.841	26.3438	56.00089601433623
3.942	26.4141	56.00089601433623
4.042	26.4766	56.00089601433623
4.144	26.4766	56.00089601433623
4.245	26.5234	56.00089601433623
4.346	26.5	56.00089601433623
4.447	26.5156	56.00089601433623
4.548	26.6094	56.00089601433623
4.65	26.6719	56.00089601433623
4.751	26.5938	56.00089601433623
4.851	26.5625	56.00089601433623
4.953	26.6563	56.00089601433623
5.054	26.7031	56.00089601433623
5.155	26.6953	56.00089601433623
5.256	26.6563	56.00089601433623
5.357	26.7422	56.00089601433623
5.458	26.7188	56.00089601433623
5.56	26.7891	56.00089601433623
5.66	26.7578	56.00089601433623
5.762	26.8047	56.00089601433623
5.863	26.8125	56.00089601433623
5.964	26.7891	56.00089601433623
6.066	26.9297	56.00089601433623
6.166	26.9609	56.00089601433623
6.267	26.8984	56.00089601433623
6.369	27.0	56.00089601433623
6.47	26.9766	56.00089601433623
6.571	26.8984	56.00089601433623
6.672	27.0313	56.00089601433623
6.773	27.0313	56.00089601433623
6.875	27.0781	56.00089601433623
6.975	27.0547	56.00089601433623
7.076	27.1172	56.00089601433623
7.178	27.1406	56.00089601433623
7.279	27.1641	56.00089601433623
7.38	27.2109	56.00089601433623
7.481	27.1875	56.00089601433623
7.582	27.25	56.00089601433623
7.683	27.1719	56.00089601433623
7.784	27.2813	56.00089601433623
7.885	27.2578	56.00089601433623
7.987	27.3438	56.00089601433623
8.088	27.3594	56.00089601433623
8.188	27.3203	56.00089601433623
8.29	27.3203	56.00089601433623
8.391	27.4219	56.00089601433623
8.493	27.3672	56.00089601433623
8.593	27.3906	56.00089601433623
8.694	27.4531	56.00089601433623
8.796	27.5781	56.00089601433623
8.897	27.5859	56.00089601433623
8.997	27.6172	56.00089601433623
9.099	27.5625	56.00089601433623
9.2	27.5391	56.00089601433623
9.302	27.5313	56.00089601433623
9.402	27.7422	56.00089601433623
9.503	27.7188	56.00089601433623
9.605	27.6406	56.00089601433623
9.706	27.6641	56.00089601433623
9.806	27.7656	56.00089601433623
9.908	27.8125	56.00089601433623
10.009	27.7422	56.00089601433623
10.111	27.8047	56.00089601433623
10.211	27.8047	56.00089601433623
10.312	27.9219	56.00089601433623
10.414	27.9141	56.00089601433623
10.515	27.8594	56.00089601433623
10.616	27.9219	56.00089601433623
10.717	28.0234	56.00089601433623
10.818	28.0	56.00089601433623
10.919	28.0	56.00089601433623
11.021	27.9453	56.00089601433623
11.122	28.0703	56.00089601433623
11.223	28.0313	56.00089601433623
11.324	28.0547	56.00089601433623
11.425	28.0938	56.00089601433623
11.527	28.1406	56.00089601433623
11.627	28.2109	56.00089601433623
11.728	28.2031	56.00089601433623
11.83	28.2266	56.00089601433623
11.931	28.2109	56.00089601433623
12.033	28.3125	56.00089601433623
12.133	28.3203	56.00089601433623
12.234	28.3203	56.00089601433623
12.336	28.3594	56.00089601433623
12.437	28.3906	56.00089601433623
12.538	28.4063	56.00089601433623
12.639	28.4766	56.00089601433623
12.74	28.4453	56.00089601433623
12.842	28.4531	56.00089601433623
12.943	28.4688	56.00089601433623
13.044	28.5156	56.00089601433623
13.145	28.5859	56.00089601433623
13.246	28.6094	56.00089601433623
13.347	28.625	56.00089601433623
13.449	28.6797	56.00089601433623
13.55	28.6953	56.00089601433623
13.65	28.7656	56.00089601433623
13.752	28.7813	56.00089601433623
13.853	28.8281	56.00089601433623
13.955	28.7891	56.00089601433623
14.056	28.7578	56.00089601433623
14.156	28.8359	56.00089601433623
14.258	28.8359	56.00089601433623
14.359	28.8125	56.00089601433623
14.46	28.9219	56.00089601433623
14.562	28.9219	56.00089601433623
14.662	28.9844	56.00089601433623
14.764	28.9688	56.00089601433623
14.865	28.9922	56.00089601433623
14.966	29.0703	56.00089601433623
15.068	29.0938	56.00089601433623
15.168	29.1563	56.00089601433623
15.269	29.1875	56.00089601433623
15.371	29.1797	56.00089601433623
15.472	29.125	56.00089601433623
15.573	29.2109	56.00089601433623
15.674	29.2734	56.00089601433623
15.775	29.2813	56.00089601433623
15.877	29.3359	56.00089601433623
15.978	29.2969	56.00089601433623
16.078	29.2813	56.00089601433623
16.18	29.4063	56.00089601433623
16.281	29.4531	56.00089601433623
16.383	29.4531	56.00089601433623
16.484	29.5156	56.00089601433623
16.584	29.5234	56.00089601433623
16.686	29.5	56.00089601433623
16.787	29.5156	56.00089601433623
16.888	29.5859	56.00089601433623
16.99	29.5703	56.00089601433623
17.09	29.5469	56.00089601433623
17.191	29.6563	56.00089601433623
17.293	29.6719	56.00089601433623
17.394	29.6719	56.00089601433623
17.496	29.6719	56.00089601433623
17.596	29.6797	56.00089601433623
17.697	29.7891	56.00089601433623
17.799	29.8359	56.00089601433623
17.9	29.8125	56.00089601433623
18.001	29.8984	56.00089601433623
18.102	29.8984	56.00089601433623
18.203	29.9219	56.00089601433623
18.305	29.875	56.00089601433623
18.406	29.9688	56.00089601433623
18.507	29.8984	56.00089601433623
18.608	29.9688	56.00089601433623
18.709	30.0547	56.00089601433623
18.81	30.0391	56.00089601433623
18.912	30.1016	56.00089601433623
19.013	30.125	56.00089601433623
19.114	30.1484	56.00089601433623
19.215	30.1641	56.00089601433623
19.316	30.2344	56.00089601433623
19.418	30.2578	56.00089601433623
19.519	30.25	56.00089601433623
19.619	30.3281	56.00089601433623
19.721	30.3906	56.00089601433623
19.822	30.2734	56.00089601433623
19.924	30.3047	56.00089601433623
20.024	30.3906	56.00089601433623
20.125	30.3906	56.00089601433623
20.227	30.4766	56.00089601433623
20.328	30.4375	56.00089601433623
20.429	30.5234	56.00089601433623
20.53	30.5078	56.00089601433623
20.631	30.5625	56.00089601433623
20.732	30.5859	56.00089601433623
20.834	30.6172	56.00089601433623
20.935	30.6406	56.00089601433623
21.036	30.6328	56.00089601433623
21.137	30.6172	56.00089601433623
21.238	30.7656	56.00089601433623
21.34	30.7422	56.00089601433623
21.441	30.7422	56.00089601433623
21.541	30.7891	56.00089601433623
21.643	30.7891	56.00089601433623
21.744	30.7891	56.00089601433623
21.846	30.9453	56.00089601433623
21.947	30.9063	56.00089601433623
22.047	30.9219	56.00089601433623
22.149	31.0	56.00089601433623
22.25	30.9922	56.00089601433623
22.351	30.9766	56.00089601433623
22.452	31.0391	56.00089601433623
22.553	31.1016	56.00089601433623
22.655	31.0859	56.00089601433623
22.756	31.1328	56.00089601433623
22.857	31.1484	56.00089601433623
22.958	31.1563	56.00089601433623
23.059	31.1875	56.00089601433623
23.16	31.2188	56.00089601433623
23.262	31.2422	56.00089601433623
23.363	31.2578	56.00089601433623
23.463	31.2891	56.00089601433623
23.565	31.3906	56.00089601433623
23.666	31.3594	56.00089601433623
23.768	31.4141	56.00089601433623
23.869	31.3984	56.00089601433623
23.969	31.4609	56.00089601433623
24.071	31.4922	56.00089601433623
24.172	31.5078	56.00089601433623
24.273	31.5469	56.00089601433623
24.375	31.5703	56.00089601433623
24.475	31.5469	56.00089601433623
24.577	31.6016	56.00089601433623
24.678	31.6484	56.00089601433623
24.779	31.6641	56.00089601433623
24.881	31.6484	56.00089601433623
24.981	31.7578	56.00089601433623
25.082	31.7109	56.00089601433623
25.184	31.7266	56.00089601433623
25.285	31.8047	56.00089601433623
25.386	31.8281	56.00089601433623
25.487	31.8438	56.00089601433623
25.588	31.8438	56.00089601433623
25.69	31.8438	56.00089601433623
25.791	31.8672	56.00089601433623
25.891	31.9297	56.00089601433623
25.993	31.9375	56.00089601433623
26.094	32.0313	56.00089601433623
26.196	32.0469	56.00089601433623
26.297	32.0234	56.00089601433623
26.397	32.0938	56.00089601433623
26.499	32.1406	56.00089601433623
26.6	32.1875	56.00089601433623
26.701	32.2031	56.00089601433623
26.803	32.2031	56.00089601433623
26.903	32.1875	56.00089601433623
27.004	32.2422	56.00089601433623
27.106	32.3125	56.00089601433623
27.207	32.2891	56.00089601433623
27.309	32.3203	56.00089601433623
27.409	32.3125	56.00089601433623
27.51	32.3125	56.00089601433623
27.612	32.4063	56.00089601433623
27.713	32.4063	56.00089601433623
27.813	32.4531	56.00089601433623
27.915	32.4453	56.00089601433623
28.016	32.5391	56.00089601433623
28.118	32.5313	56.00089601433623
28.219	32.5625	56.00089601433623
28.319	32.6016	56.00089601433623
28.421	32.6719	56.00089601433623
