DataboxPlot_Note	'Note'
self.combo_binary	0
self.combo_autoscript	1
self.button_enabled	True
self.button_multi	True
self.button_link_x	True
self.button_script	False
self.number_file	0
self.script	"x = ( d[0] )\ny = ( d[1], d[2] )\n\nxlabels = 'Time(s)'\nylabels = ( 'Temperature(C)', 'Power(%)' )\n"
self.number_history	0
self.text_log_note	'Note'

Time(s)	Temperature(C)	Power(%)
0.1	26.0156	56.00089601433623
0.201	25.9844	56.00089601433623
0.303	26.0781	56.00089601433623
0.404	26.0781	56.00089601433623
0.505	26.0313	56.00089601433623
0.606	26.0703	56.00089601433623
0.707	26.0547	56.00089601433623
0.808	26.0547	56.00089601433623
0.909	26.0938	56.00089601433623
1.01	26.1406	56.00089601433623
1.112	26.1406	56.00089601433623
1.212	26.0938	56.00089601433623
1.314	26.0938	56.00089601433623
1.415	26.1172	56.00089601433623
1.515	26.1406	56.00089601433623
1.617	26.1641	56.00089601433623
1.718	26.125	56.00089601433623
1.819	26.1406	56.00089601433623
1.92	26.1406	56.00089601433623
2.021	26.1563	56.00089601433623
2.122	26.1563	56.00089601433623
2.224	26.1641	56.00089601433623
2.324	26.1563	56.00089601433623
2.426	26.1641	56.00089601433623
2.527	26.25	56.00089601433623
2.628	26.2656	56.00089601433623
2.729	26.2344	56.00089601433623
2.83	26.2031	56.00089601433623
2.931	26.2734	56.00089601433623
3.033	26.2891	56.00089601433623
3.133	26.3203	56.00089601433623
3.235	26.2734	56.00089601433623
3.336	26.2266	56.00089601433623
3.437	26.2266	56.00089601433623
3.538	26.3203	56.00089601433623
3.639	26.3359	56.00089601433623
3.74	26.2969	56.00089601433623
3.842	26.2266	56.00089601433623
3.942	26.25	56.00089601433623
4.043	26.2656	56.00089601433623
4.145	26.3359	56.00089601433623
4.246	26.375	56.00089601433623
4.347	26.3516	56.00089601433623
4.448	26.375	56.00089601433623
4.549	26.4063	56.00089601433623
4.651	26.4141	56.00089601433623
4.751	26.3672	56.00089601433623
4.852	26.4844	56.00089601433623
4.954	26.5	56.00089601433623
5.055	26.4531	56.00089601433623
5.156	26.4297	56.00089601433623
5.257	26.4531	56.00089601433623
5.358	26.5	56.00089601433623
5.46	26.4531	56.00089601433623
5.56	26.3906	56.00089601433623
5.661	26.5	56.00089601433623
5.763	26.5625	56.00089601433623
5.864	26.4766	56.00089601433623
5.965	26.6094	56.00089601433623
6.066	26.5234	56.00089601433623
6.167	26.5	56.00089601433623
6.269	26.5234	56.00089601433623
6.369	26.5703	56.00089601433623
6.47	26.6328	56.00089601433623
6.572	26.625	56.00089601433623
6.673	26.6328	56.00089601433623
6.773	26.625	56.00089601433623
6.875	26.6797	56.00089601433623
6.976	26.6094	56.00089601433623
7.078	26.6563	56.00089601433623
7.178	26.7578	56.00089601433623
7.279	26.6797	56.00089601433623
7.381	26.7422	56.00089601433623
7.482	26.8125	56.00089601433623
7.582	26.9375	56.00089601433623
7.684	26.8516	56.00089601433623
7.785	26.7891	56.00089601433623
7.887	26.8125	56.00089601433623
7.987	26.8672	56.00089601433623
8.088	26.8984	56.00089601433623
8.19	26.8438	56.00089601433623
8.291	26.8672	56.00089601433623
8.392	26.9531	56.00089601433623
8.493	26.9531	56.00089601433623
8.594	26.9844	56.00089601433623
8.696	26.9766	56.00089601433623
8.797	26.9609	56.00089601433623
8.897	27.0391	56.00089601433623
8.999	27.0547	56.00089601433623
9.1	27.1016	56.00089601433623
9.201	27.1016	56.00089601433623
9.302	27.1484	56.00089601433623
9.403	27.125	56.00089601433623
9.504	27.1406	56.00089601433623
9.606	27.1172	56.00089601433623
9.706	27.1719	56.00089601433623
9.808	27.2109	56.00089601433623
9.909	27.2266	56.00089601433623
10.01	27.2344	56.00089601433623
10.111	27.2813	56.00089601433623
10.212	27.3438	56.00089601433623
10.313	27.2969	56.00089601433623
