DataboxPlot_Note	'Note'
self.combo_binary	0
self.combo_autoscript	1
self.button_enabled	True
self.button_multi	True
self.button_link_x	True
self.button_script	False
self.number_file	0
self.script	"x = ( d[0] )\ny = ( d[1], d[2] )\n\nxlabels = 'Time(s)'\nylabels = ( 'Temperature(C)', 'Power(%)' )\n"
self.number_history	0
self.text_log_note	'Note'

Time(s)	Temperature(C)	Power(%)
2.834	98.5234	0.0
2.935	98.5234	0.0
3.036	98.4453	0.0
3.137	98.3438	0.0
3.237	98.3203	0.0
3.339	98.25	0.0
3.439	98.2656	0.0
3.541	98.1094	0.0
3.642	98.0625	0.0
3.742	97.9844	0.0
3.844	97.9063	0.0
3.944	97.8984	0.0
4.045	97.8359	0.0
4.146	97.7891	0.0
4.247	97.7109	0.0
4.348	97.7656	0.0
4.449	97.6016	0.0
4.55	97.625	0.0
4.651	97.5156	0.0
4.752	97.4688	0.0
4.852	97.3672	0.0
4.954	97.375	0.0
5.054	97.2734	0.0
5.155	97.2578	0.0
5.257	97.125	0.0
5.357	97.0938	0.0
5.458	97.0469	0.0
5.559	97.0	0.0
5.66	96.9297	0.0
5.761	96.8203	0.0
5.862	96.75	0.0
5.962	96.7031	0.0
6.064	96.7188	0.0
6.165	96.5938	0.0
6.265	96.5703	0.0
6.367	96.5859	0.0
6.467	96.5234	0.0
6.569	96.4063	0.0
6.669	96.375	0.0
6.77	96.2656	0.0
6.871	96.1953	0.0
6.972	96.2266	0.0
7.073	96.1328	0.0
7.174	95.9766	0.0
7.275	96.0	0.0
7.375	95.9922	0.0
7.477	95.9219	0.0
7.577	95.8047	0.0
7.679	95.7813	0.0
7.779	95.7891	0.0
7.88	95.6641	0.0
7.982	95.4844	0.0
8.082	95.4375	0.0
8.183	95.3906	0.0
8.284	95.4375	0.0
8.385	95.4219	0.0
8.485	95.3281	0.0
8.587	95.2734	0.0
8.687	95.2109	0.0
8.789	95.1406	0.0
8.89	95.0547	0.0
8.99	95.0078	0.0
9.092	94.9766	0.0
9.192	95.0313	0.0
9.293	94.9141	0.0
9.394	94.7891	0.0
9.495	94.75	0.0
9.595	94.7031	0.0
9.697	94.7031	0.0
9.798	94.6172	0.0
9.899	94.6172	0.0
10.0	94.5625	0.0
10.1	94.4766	0.0
10.202	94.4453	0.0
10.302	94.3594	0.0
10.403	94.2656	0.0
10.505	94.1953	0.0
10.605	94.1797	0.0
10.706	94.125	0.0
10.807	94.1016	0.0
10.908	93.9922	0.0
11.01	93.9922	0.0
11.11	93.9844	0.0
11.211	93.8906	0.0
11.312	93.8906	0.0
11.413	93.8281	0.0
11.514	93.7813	0.0
11.615	93.6719	0.0
11.716	93.6484	0.0
11.817	93.5938	0.0
11.918	93.5313	0.0
12.019	93.4375	0.0
12.12	93.3984	0.0
12.221	93.3672	0.0
12.321	93.2734	0.0
12.423	93.3281	0.0
12.524	93.1328	0.0
12.624	93.1172	0.0
12.726	93.0703	0.0
12.826	93.1172	0.0
12.928	93.0156	0.0
13.029	92.9531	0.0
13.129	92.9297	0.0
13.231	92.9141	0.0
13.331	92.8125	0.0
13.432	92.7188	0.0
13.534	92.6563	0.0
13.634	92.625	0.0
13.735	92.5781	0.0
13.836	92.5859	0.0
13.937	92.5234	0.0
14.039	92.4531	0.0
14.139	92.3516	0.0
14.24	92.3281	0.0
14.341	92.2422	0.0
14.442	92.1875	0.0
14.543	92.1641	0.0
14.644	92.0859	0.0
14.745	92.0313	0.0
14.846	92.0313	0.0
14.947	92.0156	0.0
15.048	91.9609	0.0
15.149	91.8516	0.0
15.25	91.75	0.0
15.35	91.7813	0.0
15.452	91.7031	0.0
15.553	91.7109	0.0
15.653	91.5391	0.0
15.755	91.5703	0.0
15.855	91.5156	0.0
15.957	91.4688	0.0
16.058	91.3594	0.0
16.158	91.375	0.0
16.26	91.3359	0.0
16.36	91.3125	0.0
16.461	91.2422	0.0
16.563	91.1016	0.0
16.663	91.125	0.0
16.764	91.0313	0.0
16.865	91.0234	0.0
16.966	91.0313	0.0
17.068	90.9297	0.0
17.168	90.9063	0.0
17.269	90.9297	0.0
17.37	90.7734	0.0
17.471	90.6797	0.0
17.572	90.6484	0.0
17.673	90.5781	0.0
17.774	90.5625	0.0
17.874	90.5859	0.0
17.976	90.4453	0.0
18.077	90.3984	0.0
18.178	90.3516	0.0
18.279	90.4141	0.0
18.379	90.25	0.0
18.481	90.2031	0.0
18.581	90.2344	0.0
18.682	90.1563	0.0
18.784	90.0703	0.0
18.884	90.0859	0.0
18.986	89.9922	0.0
19.086	89.9297	0.0
19.187	89.8594	0.0
19.289	89.8203	0.0
19.389	89.7266	0.0
19.49	89.7031	0.0
19.591	89.7031	0.0
19.692	89.6328	0.0
19.793	89.6797	0.0
19.894	89.5625	0.0
19.995	89.5391	0.0
20.097	89.4453	0.0
20.197	89.375	0.0
20.298	89.3281	0.0
20.399	89.3047	0.0
20.5	89.2578	0.0
20.601	89.2344	0.0
20.702	89.1797	0.0
20.803	89.1641	0.0
20.903	89.1172	0.0
21.005	89.0469	0.0
21.106	88.9688	0.0
21.207	88.9766	0.0
21.308	88.875	0.0
21.408	88.8516	0.0
21.51	88.7813	0.0
21.611	88.8047	0.0
21.711	88.6719	0.0
21.813	88.625	0.0
21.913	88.6172	0.0
22.015	88.5547	0.0
22.116	88.5703	0.0
22.216	88.4375	0.0
22.318	88.4375	0.0
22.418	88.3594	0.0
22.519	88.2734	0.0
22.621	88.3125	0.0
22.721	88.2266	0.0
22.822	88.2031	0.0
22.923	88.1016	0.0
23.024	87.9922	0.0
23.126	87.9844	0.0
23.226	88.0156	0.0
23.327	87.9375	0.0
23.428	87.8672	0.0
23.529	87.8203	0.0
23.63	87.7734	0.0
23.731	87.6875	0.0
23.832	87.6797	0.0
23.932	87.6016	0.0
24.034	87.6172	0.0
24.135	87.5703	0.0
24.236	87.4844	0.0
24.337	87.4531	0.0
24.437	87.4063	0.0
24.539	87.2891	0.0
24.64	87.2734	0.0
24.74	87.25	0.0
24.842	87.2266	0.0
24.942	87.0859	0.0
25.044	87.125	0.0
25.145	87.0859	0.0
25.245	86.9922	0.0
25.347	86.9688	0.0
25.447	86.9844	0.0
25.548	86.8906	0.0
25.65	86.8672	0.0
25.75	86.7734	0.0
25.851	86.75	0.0
25.952	86.7266	0.0
26.053	86.6563	0.0
26.155	86.5703	0.0
26.255	86.5938	0.0
26.356	86.5859	0.0
26.457	86.4453	0.0
26.558	86.3516	0.0
26.659	86.3516	0.0
26.76	86.2813	0.0
26.861	86.3281	0.0
26.961	86.2344	0.0
27.063	86.2422	0.0
27.164	86.1406	0.0
27.265	86.1016	0.0
27.366	86.0234	0.0
27.466	85.9375	0.0
27.568	85.9063	0.0
27.669	85.9375	0.0
27.769	85.7969	0.0
27.871	85.7891	0.0
27.971	85.75	0.0
28.073	85.7266	0.0
28.174	85.6563	0.0
28.274	85.5859	0.0
28.376	85.5859	0.0
28.476	85.5234	0.0
28.577	85.5391	0.0
28.679	85.5391	0.0
28.779	85.4063	0.0
28.88	85.4063	0.0
28.981	85.3047	0.0
29.082	85.3281	0.0
29.184	85.2422	0.0
29.284	85.1641	0.0
29.385	85.1484	0.0
29.486	85.1016	0.0
29.587	85.0781	0.0
29.687	84.9141	0.0
29.789	84.8438	0.0
29.89	84.9141	0.0
29.99	84.9297	0.0
30.092	84.8125	0.0
30.192	84.75	0.0
30.294	84.6953	0.0
30.395	84.75	0.0
30.495	84.625	0.0
30.597	84.6016	0.0
30.697	84.5391	0.0
30.798	84.5313	0.0
30.9	84.5391	0.0
31.0	84.375	0.0
31.102	84.3516	0.0
31.202	84.375	0.0
31.303	84.3203	0.0
31.405	84.1875	0.0
31.505	84.1797	0.0
31.606	84.1406	0.0
31.707	84.1172	0.0
31.808	84.0	0.0
31.909	84.0156	0.0
32.01	83.9766	0.0
32.111	83.9766	0.0
32.212	83.9063	0.0
32.313	83.8281	0.0
32.414	83.8125	0.0
32.515	83.7891	0.0
32.616	83.6953	0.0
32.716	83.6406	0.0
32.818	83.6484	0.0
32.919	83.5156	0.0
33.019	83.4922	0.0
33.121	83.4922	0.0
33.221	83.3672	0.0
33.323	83.3203	0.0
33.424	83.2734	0.0
33.524	83.3203	0.0
33.626	83.2813	0.0
33.726	83.2578	0.0
33.827	83.2109	0.0
33.929	83.0938	0.0
34.029	83.1172	0.0
34.13	83.0234	0.0
34.231	82.9531	0.0
34.332	82.8984	0.0
34.434	82.875	0.0
34.534	82.8359	0.0
34.635	82.7813	0.0
34.736	82.7422	0.0
34.837	82.6406	0.0
34.938	82.6875	0.0
35.039	82.625	0.0
35.14	82.5703	0.0
35.241	82.5234	0.0
35.342	82.5	0.0
35.443	82.4844	0.0
35.544	82.3906	0.0
35.645	82.3828	0.0
35.745	82.3438	0.0
35.847	82.3359	0.0
35.948	82.2266	0.0
36.048	82.1797	0.0
36.15	82.125	0.0
36.25	82.1328	0.0
36.352	82.0625	0.0
36.453	81.9844	0.0
36.553	82.0547	0.0
36.655	81.9844	0.0
36.755	81.9453	0.0
36.856	81.8281	0.0
36.958	81.8281	0.0
37.058	81.7578	0.0
37.159	81.8203	0.0
37.26	81.6641	0.0
37.361	81.6563	0.0
37.463	81.5781	0.0
37.563	81.6016	0.0
37.664	81.5313	0.0
37.765	81.4531	0.0
37.866	81.4609	0.0
37.967	81.3594	0.0
38.068	81.4063	0.0
38.169	81.2734	0.0
38.27	81.3125	0.0
38.371	81.2422	0.0
38.471	81.1953	0.0
38.573	81.1563	0.0
38.674	81.1328	0.0
38.774	81.0625	0.0
38.876	81.0156	0.0
38.976	80.9922	0.0
39.077	80.9453	0.0
39.179	80.8672	0.0
39.279	80.8672	0.0
39.381	80.7734	0.0
39.481	80.7813	0.0
39.582	80.7266	0.0
39.684	80.6328	0.0
39.784	80.6328	0.0
39.885	80.5625	0.0
39.986	80.5859	0.0
40.087	80.5391	0.0
40.188	80.4531	0.0
40.289	80.4766	0.0
40.39	80.4766	0.0
40.491	80.3828	0.0
40.592	80.2891	0.0
40.693	80.2813	0.0
40.794	80.3047	0.0
40.895	80.1641	0.0
40.995	80.1719	0.0
41.097	80.1172	0.0
41.198	80.1016	0.0
41.298	80.1484	0.0
41.4	79.9609	0.0
41.5	79.9297	0.0
41.602	79.8906	0.0
41.703	79.9063	0.0
41.803	79.8203	0.0
41.905	79.8203	0.0
42.005	79.8438	0.0
42.106	79.75	0.0
42.208	79.7188	0.0
42.308	79.6484	0.0
42.41	79.5703	0.0
42.51	79.5703	0.0
42.611	79.5391	0.0
42.713	79.4453	0.0
42.813	79.4219	0.0
42.914	79.4063	0.0
43.015	79.4219	0.0
43.116	79.3047	0.0
43.217	79.3047	0.0
43.318	79.2344	0.0
43.419	79.2109	0.0
43.52	79.125	0.0
43.621	79.0703	0.0
43.722	79.1172	0.0
43.823	79.0234	0.0
43.924	78.9844	0.0
44.024	78.9375	0.0
44.126	78.9297	0.0
44.227	78.8594	0.0
44.327	78.9063	0.0
44.429	78.8359	0.0
44.529	78.7422	0.0
44.631	78.7188	0.0
44.732	78.6328	0.0
44.832	78.7031	0.0
44.934	78.5313	0.0
45.034	78.5156	0.0
45.135	78.4922	0.0
45.237	78.5313	0.0
45.337	78.4922	0.0
45.439	78.3516	0.0
45.539	78.3516	0.0
45.64	78.3125	0.0
45.742	78.3516	0.0
45.842	78.2188	0.0
45.943	78.1953	0.0
46.044	78.125	0.0
46.145	78.0547	0.0
46.246	78.0234	0.0
46.347	77.9766	0.0
46.448	78.0234	0.0
46.549	77.9766	0.0
46.65	77.8906	0.0
46.751	77.8281	0.0
46.852	77.7813	0.0
46.953	77.8281	0.0
47.053	77.7734	0.0
47.155	77.75	0.0
47.256	77.6797	0.0
47.356	77.6172	0.0
47.458	77.5703	0.0
47.558	77.5625	0.0
47.66	77.4766	0.0
47.761	77.4531	0.0
47.861	77.4219	0.0
47.963	77.3594	0.0
48.064	77.3281	0.0
48.164	77.2188	0.0
48.266	77.2422	0.0
48.366	77.2344	0.0
48.468	77.1641	0.0
48.569	77.0938	0.0
48.669	77.0938	0.0
48.771	77.0547	0.0
48.871	76.9844	0.0
48.972	76.9531	0.0
49.074	76.9141	0.0
49.174	76.8594	0.0
49.275	76.8359	0.0
49.376	76.7266	0.0
49.477	76.7031	0.0
49.579	76.6563	0.0
49.679	76.6016	0.0
49.78	76.6016	0.0
49.881	76.5078	0.0
49.982	76.4688	0.0
50.083	76.4609	0.0
50.184	76.4609	0.0
50.285	76.4375	0.0
50.385	76.3984	0.0
50.487	76.375	0.0
50.588	76.3047	0.0
50.689	76.2734	0.0
50.79	76.2578	0.0
50.89	76.1172	0.0
50.992	76.1484	0.0
51.093	76.2031	0.0
51.193	76.0547	0.0
51.295	75.9844	0.0
51.395	76.0078	0.0
51.497	76.0234	0.0
51.598	75.8828	0.0
51.698	75.8672	0.0
51.8	75.8047	0.0
51.9	75.7578	0.0
52.001	75.7266	0.0
52.103	75.7344	0.0
52.203	75.6797	0.0
52.304	75.6641	0.0
52.405	75.6328	0.0
52.506	75.6094	0.0
