DataboxPlot_Note	'Note'
self.combo_binary	0
self.combo_autoscript	1
self.button_enabled	True
self.button_multi	True
self.button_link_x	True
self.button_script	False
self.number_file	0
self.script	"x = ( d[0] )\ny = ( d[1], d[2] )\n\nxlabels = 'Time(s)'\nylabels = ( 'Temperature(C)', 'Power(%)' )\n"
self.number_history	0
self.text_log_note	'Note'

Time(s)	Temperature(C)	Power(%)
2.834	57.75	0.0
2.935	57.7344	0.0
3.036	57.7344	0.0
3.137	57.6797	0.0
3.237	57.6797	0.0
3.339	57.6094	0.0
3.44	57.4922	0.0
3.541	57.5391	0.0
3.642	57.5938	0.0
3.742	57.5625	0.0
3.844	57.5	0.0
3.944	57.5469	0.0
4.045	57.4297	0.0
4.146	57.4531	0.0
4.247	57.375	0.0
4.348	57.4063	0.0
4.449	57.3594	0.0
4.55	57.3828	0.0
4.651	57.2969	0.0
4.752	57.3203	0.0
4.852	57.3594	0.0
4.954	57.2266	0.0
5.054	57.2031	0.0
5.155	57.1719	0.0
5.257	57.1953	0.0
5.357	57.0859	0.0
5.458	57.0781	0.0
5.559	57.0625	0.0
5.66	57.0078	0.0
5.761	56.9844	0.0
5.862	56.9922	0.0
5.962	57.0391	0.0
6.064	57.0313	0.0
6.165	56.9375	0.0
6.265	56.9609	0.0
6.367	56.8359	0.0
6.467	56.7813	0.0
6.569	56.7813	0.0
6.669	56.7656	0.0
6.77	56.8047	0.0
6.871	56.7578	0.0
6.972	56.6875	0.0
7.073	56.7578	0.0
7.174	56.6406	0.0
7.275	56.625	0.0
7.375	56.6484	0.0
7.477	56.6016	0.0
7.577	56.6016	0.0
7.679	56.5078	0.0
7.779	56.4766	0.0
7.88	56.4531	0.0
7.982	56.4375	0.0
8.082	56.4531	0.0
8.183	56.3672	0.0
8.284	56.3281	0.0
8.385	56.2969	0.0
8.485	56.3203	0.0
8.587	56.3281	0.0
8.687	56.3047	0.0
8.789	56.2031	0.0
8.89	56.1875	0.0
8.99	56.1875	0.0
9.092	56.1875	0.0
9.192	56.1328	0.0
9.293	56.1406	0.0
9.394	56.0859	0.0
9.495	56.0234	0.0
9.595	56.0	0.0
9.697	55.9922	0.0
9.798	56.0156	0.0
9.899	56.0469	0.0
10.0	55.9063	0.0
10.1	55.9922	0.0
10.202	55.8906	0.0
10.302	55.8906	0.0
10.403	55.8672	0.0
10.505	55.8906	0.0
10.605	55.7656	0.0
10.706	55.7266	0.0
10.807	55.7266	0.0
10.908	55.7266	0.0
11.01	55.7031	0.0
11.11	55.6719	0.0
11.211	55.6719	0.0
11.312	55.6016	0.0
11.413	55.6328	0.0
11.514	55.5625	0.0
11.615	55.5781	0.0
11.716	55.5469	0.0
11.817	55.5469	0.0
11.918	55.4688	0.0
12.019	55.4531	0.0
12.12	55.3828	0.0
12.221	55.3828	0.0
12.321	55.3828	0.0
12.423	55.4297	0.0
12.524	55.4219	0.0
12.624	55.3125	0.0
12.726	55.3203	0.0
12.826	55.3516	0.0
12.928	55.2422	0.0
13.029	55.25	0.0
13.129	55.1953	0.0
13.231	55.1484	0.0
13.331	55.1484	0.0
13.432	55.1797	0.0
13.534	55.0703	0.0
13.634	55.0859	0.0
13.735	55.0391	0.0
13.836	55.0156	0.0
13.937	55.0234	0.0
14.039	54.9531	0.0
14.139	54.9688	0.0
14.24	54.9219	0.0
14.341	54.8828	0.0
14.442	54.8594	0.0
14.543	54.7734	0.0
14.644	54.8438	0.0
14.745	54.7891	0.0
14.846	54.7266	0.0
14.947	54.7969	0.0
15.048	54.7031	0.0
15.149	54.7031	0.0
15.25	54.6328	0.0
15.35	54.6484	0.0
15.452	54.5859	0.0
15.553	54.6328	0.0
15.653	54.6563	0.0
15.755	54.5859	0.0
15.855	54.5156	0.0
15.957	54.5156	0.0
16.058	54.5156	0.0
16.158	54.5	0.0
16.26	54.4688	0.0
16.36	54.4219	0.0
16.461	54.4531	0.0
16.563	54.3984	0.0
16.663	54.3203	0.0
16.764	54.2969	0.0
16.865	54.3047	0.0
16.966	54.2734	0.0
17.068	54.2969	0.0
17.168	54.25	0.0
17.269	54.2109	0.0
17.37	54.1641	0.0
17.471	54.1875	0.0
17.572	54.125	0.0
17.673	54.0547	0.0
17.774	54.0781	0.0
17.874	54.0469	0.0
17.976	54.0234	0.0
18.077	54.0781	0.0
18.178	54.0547	0.0
18.279	53.9609	0.0
18.379	53.9609	0.0
18.481	53.9375	0.0
18.582	53.9531	0.0
18.682	53.9141	0.0
18.784	53.9297	0.0
18.884	53.8438	0.0
18.986	53.8047	0.0
19.087	53.7969	0.0
19.187	53.7734	0.0
19.289	53.7578	0.0
19.389	53.6875	0.0
19.49	53.6641	0.0
19.592	53.6875	0.0
19.692	53.7109	0.0
19.793	53.6016	0.0
19.894	53.6172	0.0
19.995	53.5703	0.0
20.097	53.6016	0.0
20.197	53.5	0.0
