DataboxPlot_Note	'Note'
self.combo_binary	0
self.combo_autoscript	1
self.button_enabled	True
self.button_multi	True
self.button_link_x	True
self.button_script	False
self.number_file	0
self.script	"x = ( d[0] )\ny = ( d[1], d[2] )\n\nxlabels = 'Time(s)'\nylabels = ( 'Temperature(C)', 'Power(%)' )\n"
self.number_history	0
self.text_log_note	'Note'

Time(s)	Temperature(C)	Power(%)
2.835	42.0078	0.0
2.937	42.0938	0.0
3.037	42.0078	0.0
3.138	41.9531	0.0
3.239	41.9375	0.0
3.34	41.9609	0.0
3.44	42.0234	0.0
3.542	42.0078	0.0
3.642	41.9297	0.0
3.743	41.9609	0.0
3.845	42.0078	0.0
3.945	41.8906	0.0
4.047	41.9063	0.0
4.147	41.8438	0.0
4.248	41.8672	0.0
4.349	41.8516	0.0
4.45	41.8828	0.0
4.55	41.8203	0.0
4.652	41.8203	0.0
4.753	41.7734	0.0
4.853	41.8047	0.0
4.955	41.7578	0.0
5.055	41.7109	0.0
5.157	41.7578	0.0
5.257	41.7578	0.0
5.358	41.7344	0.0
5.459	41.7344	0.0
5.56	41.7031	0.0
5.661	41.6719	0.0
5.762	41.7109	0.0
5.863	41.7031	0.0
5.963	41.6641	0.0
6.065	41.6406	0.0
6.165	41.625	0.0
6.267	41.6016	0.0
6.367	41.5781	0.0
6.468	41.5781	0.0
6.57	41.5469	0.0
6.67	41.5547	0.0
6.771	41.5547	0.0
6.872	41.5078	0.0
6.973	41.6016	0.0
7.074	41.5078	0.0
7.175	41.5	0.0
7.275	41.5078	0.0
7.377	41.4531	0.0
7.478	41.4063	0.0
7.578	41.4297	0.0
7.68	41.3828	0.0
7.78	41.4375	0.0
7.881	41.4141	0.0
7.982	41.3438	0.0
8.083	41.3594	0.0
8.184	41.3438	0.0
8.285	41.3125	0.0
8.386	41.2813	0.0
8.487	41.3594	0.0
8.588	41.2813	0.0
8.688	41.3203	0.0
8.79	41.2813	0.0
8.89	41.3125	0.0
8.991	41.2813	0.0
9.092	41.3438	0.0
9.193	41.2344	0.0
9.295	41.2734	0.0
9.395	41.2813	0.0
9.496	41.2109	0.0
9.597	41.2344	0.0
9.698	41.2266	0.0
9.798	41.2031	0.0
9.9	41.1016	0.0
10.0	41.1328	0.0
10.101	41.1328	0.0
10.203	41.1016	0.0
10.303	41.0781	0.0
10.405	41.0781	0.0
10.505	41.0469	0.0
10.606	41.0	0.0
10.708	41.0469	0.0
10.808	41.0547	0.0
10.909	41.0703	0.0
11.01	41.0313	0.0
11.111	41.0703	0.0
11.213	41.0234	0.0
11.313	40.8984	0.0
11.414	40.9375	0.0
11.515	40.9531	0.0
11.616	40.8906	0.0
11.717	40.8984	0.0
11.818	40.9297	0.0
11.919	40.8906	0.0
12.019	40.9141	0.0
12.121	40.9141	0.0
12.222	40.8516	0.0
12.323	40.8672	0.0
12.424	40.8438	0.0
12.524	40.8438	0.0
12.626	40.8672	0.0
12.727	40.8203	0.0
12.827	40.7813	0.0
12.929	40.7813	0.0
13.029	40.7578	0.0
13.13	40.7734	0.0
13.232	40.75	0.0
13.332	40.6953	0.0
13.434	40.7109	0.0
13.534	40.7109	0.0
13.635	40.6328	0.0
13.737	40.6484	0.0
13.837	40.7188	0.0
13.938	40.6719	0.0
14.039	40.6484	0.0
14.14	40.6641	0.0
14.242	40.6406	0.0
14.342	40.6172	0.0
14.443	40.5625	0.0
14.544	40.6094	0.0
14.645	40.6641	0.0
14.746	40.5938	0.0
14.847	40.5078	0.0
14.948	40.5078	0.0
15.048	40.5859	0.0
15.15	40.5234	0.0
15.251	40.4609	0.0
15.352	40.5078	0.0
15.453	40.4844	0.0
15.553	40.4297	0.0
15.655	40.4766	0.0
15.756	40.4844	0.0
15.856	40.4609	0.0
15.958	40.4375	0.0
16.058	40.4844	0.0
16.159	40.4063	0.0
16.261	40.4141	0.0
16.361	40.4063	0.0
16.463	40.4063	0.0
16.563	40.3672	0.0
16.664	40.4063	0.0
16.766	40.3047	0.0
16.866	40.2734	0.0
16.967	40.3203	0.0
17.068	40.3203	0.0
17.169	40.3203	0.0
17.271	40.25	0.0
17.371	40.2031	0.0
17.472	40.1641	0.0
17.573	40.2578	0.0
17.674	40.2031	0.0
17.775	40.25	0.0
17.876	40.2266	0.0
17.977	40.1406	0.0
18.077	40.2734	0.0
18.179	40.25	0.0
18.28	40.1875	0.0
18.381	40.125	0.0
18.482	40.1719	0.0
18.582	40.125	0.0
18.684	40.0469	0.0
18.785	40.0547	0.0
18.885	40.125	0.0
18.987	40.0703	0.0
19.087	40.125	0.0
19.188	40.1172	0.0
19.29	40.0781	0.0
19.39	40.0547	0.0
19.492	40.0313	0.0
19.592	40.0234	0.0
19.693	40.0234	0.0
