DataboxPlot_Note	'Note'
self.combo_binary	0
self.combo_autoscript	1
self.button_enabled	True
self.button_multi	True
self.button_link_x	True
self.button_script	False
self.number_file	0
self.script	"x = ( d[0] )\ny = ( d[1], d[2] )\n\nxlabels = 'Time(s)'\nylabels = ( 'Temperature(C)', 'Power(%)' )\n"
self.number_history	0
self.text_log_note	'Note'

Time(s)	Temperature(C)	Power(%)
2.834	40.7188	0.0
2.935	40.7188	0.0
3.036	40.7109	0.0
3.137	40.6875	0.0
3.237	40.7813	0.0
3.339	40.6953	0.0
3.439	40.6484	0.0
3.541	40.6641	0.0
3.642	40.7578	0.0
3.742	40.7109	0.0
3.844	40.6328	0.0
3.944	40.6641	0.0
4.045	40.6875	0.0
4.146	40.6484	0.0
4.247	40.5938	0.0
4.347	40.6484	0.0
4.449	40.6406	0.0
4.55	40.6094	0.0
4.651	40.6406	0.0
4.752	40.5625	0.0
4.852	40.5625	0.0
4.954	40.5625	0.0
5.054	40.5938	0.0
5.155	40.5859	0.0
5.256	40.5	0.0
5.357	40.4844	0.0
5.458	40.5625	0.0
5.559	40.5234	0.0
5.66	40.4609	0.0
5.761	40.5078	0.0
5.862	40.5	0.0
5.962	40.5	0.0
6.064	40.4766	0.0
6.164	40.5078	0.0
6.265	40.5	0.0
6.366	40.4063	0.0
6.467	40.3906	0.0
6.569	40.4531	0.0
6.669	40.3906	0.0
6.77	40.2813	0.0
6.871	40.3438	0.0
6.972	40.3516	0.0
7.072	40.3906	0.0
7.174	40.3438	0.0
7.274	40.3828	0.0
7.375	40.2813	0.0
7.477	40.2813	0.0
7.577	40.25	0.0
7.679	40.2813	0.0
7.779	40.25	0.0
7.88	40.3281	0.0
7.981	40.3203	0.0
8.082	40.2813	0.0
8.182	40.1875	0.0
8.284	40.2109	0.0
8.384	40.2031	0.0
8.485	40.2266	0.0
8.587	40.1875	0.0
8.687	40.1406	0.0
8.789	40.1875	0.0
8.889	40.1875	0.0
8.99	40.1172	0.0
9.091	40.1016	0.0
9.192	40.0547	0.0
9.292	40.0781	0.0
9.394	40.1016	0.0
9.495	40.1406	0.0
9.595	40.0547	0.0
9.697	40.0703	0.0
9.797	40.0078	0.0
9.899	40.0703	0.0
9.999	39.9609	0.0
10.1	40.0234	0.0
10.201	39.9609	0.0
10.302	39.9922	0.0
10.403	39.9609	0.0
10.504	40.0234	0.0
10.605	40.0469	0.0
10.705	39.9922	0.0
10.807	39.8516	0.0
10.908	39.8359	0.0
11.009	39.8906	0.0
11.11	39.9375	0.0
11.21	39.8516	0.0
11.312	39.8047	0.0
11.413	39.8906	0.0
11.513	39.9141	0.0
11.615	39.8203	0.0
11.715	39.8516	0.0
11.817	39.8203	0.0
11.918	39.7969	0.0
12.018	39.8203	0.0
12.12	39.75	0.0
12.22	39.7578	0.0
12.321	39.7031	0.0
12.423	39.7109	0.0
12.523	39.7734	0.0
12.624	39.7734	0.0
12.725	39.7031	0.0
12.826	39.6875	0.0
12.928	39.6563	0.0
13.028	39.6797	0.0
13.129	39.6641	0.0
13.23	39.6875	0.0
13.331	39.625	0.0
13.432	39.6797	0.0
13.533	39.6016	0.0
13.634	39.6016	0.0
13.734	39.6016	0.0
13.836	39.6016	0.0
13.937	39.5547	0.0
14.038	39.5313	0.0
14.139	39.5234	0.0
14.239	39.5234	0.0
14.341	39.5	0.0
14.442	39.4766	0.0
14.542	39.5234	0.0
14.644	39.4844	0.0
14.744	39.4844	0.0
14.846	39.4844	0.0
14.947	39.4375	0.0
15.047	39.375	0.0
15.149	39.4219	0.0
15.249	39.3984	0.0
15.35	39.4375	0.0
15.452	39.375	0.0
15.552	39.3672	0.0
15.653	39.3438	0.0
15.754	39.3906	0.0
15.855	39.2813	0.0
15.957	39.2969	0.0
16.057	39.3281	0.0
16.158	39.3047	0.0
16.259	39.3047	0.0
16.36	39.3438	0.0
16.461	39.2813	0.0
16.562	39.2813	0.0
16.663	39.3047	0.0
16.763	39.1953	0.0
16.865	39.1953	0.0
16.966	39.2109	0.0
17.067	39.2344	0.0
17.168	39.2109	0.0
17.268	39.1719	0.0
17.37	39.1719	0.0
17.471	39.0859	0.0
17.571	39.0781	0.0
17.673	39.0781	0.0
17.773	39.1016	0.0
17.874	39.0859	0.0
17.976	39.1016	0.0
18.076	39.1172	0.0
18.178	39.0547	0.0
18.278	39.0547	0.0
18.379	39.1016	0.0
18.481	39.0547	0.0
18.581	39.0313	0.0
18.682	39.0313	0.0
18.783	39.0469	0.0
18.884	39.0	0.0
18.986	38.9141	0.0
19.086	38.9375	0.0
19.187	39.0	0.0
19.288	38.9141	0.0
19.389	38.9453	0.0
19.49	38.9609	0.0
19.591	38.9141	0.0
19.692	38.875	0.0
19.792	38.8984	0.0
19.894	38.8203	0.0
19.995	38.8438	0.0
20.096	38.8516	0.0
20.197	38.8672	0.0
20.297	38.8906	0.0
20.399	38.8047	0.0
20.5	38.8047	0.0
20.6	38.8203	0.0
20.702	38.6875	0.0
20.802	38.7578	0.0
20.903	38.7813	0.0
21.005	38.7422	0.0
21.105	38.6719	0.0
21.207	38.7656	0.0
21.307	38.7188	0.0
21.408	38.7188	0.0
21.51	38.7422	0.0
21.61	38.625	0.0
21.711	38.625	0.0
21.812	38.625	0.0
21.913	38.6719	0.0
22.015	38.6406	0.0
22.115	38.5391	0.0
22.216	38.5547	0.0
22.317	38.5547	0.0
22.418	38.5391	0.0
22.519	38.5313	0.0
22.62	38.4844	0.0
22.721	38.5391	0.0
22.821	38.5781	0.0
22.923	38.5625	0.0
23.024	38.5156	0.0
23.125	38.5313	0.0
23.226	38.5078	0.0
23.326	38.4453	0.0
23.428	38.5313	0.0
23.529	38.4688	0.0
23.629	38.3984	0.0
23.731	38.3516	0.0
23.831	38.3516	0.0
23.932	38.4844	0.0
24.034	38.3125	0.0
24.134	38.375	0.0
24.236	38.4219	0.0
24.336	38.2578	0.0
24.437	38.375	0.0
24.539	38.3047	0.0
24.639	38.2969	0.0
24.74	38.3281	0.0
24.841	38.1875	0.0
24.942	38.2969	0.0
25.044	38.2813	0.0
25.144	38.3281	0.0
25.245	38.2813	0.0
25.346	38.2813	0.0
25.447	38.1641	0.0
25.548	38.1875	0.0
25.649	38.2656	0.0
