DataboxPlot_Note	'Note'
self.combo_binary	0
self.combo_autoscript	1
self.button_enabled	True
self.button_multi	True
self.button_link_x	True
self.button_script	False
self.number_file	0
self.script	"x = ( d[0] )\ny = ( d[1], d[2] )\n\nxlabels = 'Time(s)'\nylabels = ( 'Temperature(C)', 'Power(%)' )\n"
self.number_history	0
self.text_log_note	'Note'

Time(s)	Temperature(C)	Power(%)
2.835	77.125	0.0
2.937	77.0781	0.0
3.037	77.0469	0.0
3.138	77.0	0.0
3.239	76.9844	0.0
3.34	76.9297	0.0
3.44	77.0234	0.0
3.542	76.7969	0.0
3.642	76.7891	0.0
3.743	76.7969	0.0
3.845	76.7188	0.0
3.945	76.7188	0.0
4.047	76.6563	0.0
4.147	76.6563	0.0
4.248	76.5547	0.0
4.349	76.5859	0.0
4.45	76.4922	0.0
4.55	76.4688	0.0
4.652	76.4609	0.0
4.753	76.3984	0.0
4.853	76.375	0.0
4.955	76.3281	0.0
5.055	76.2578	0.0
5.157	76.3047	0.0
5.257	76.3047	0.0
5.358	76.1484	0.0
5.46	76.1016	0.0
5.56	76.0547	0.0
5.661	76.0781	0.0
5.762	76.0078	0.0
5.863	75.9531	0.0
5.963	75.9297	0.0
6.065	75.9297	0.0
6.165	75.8203	0.0
6.267	75.7734	0.0
6.368	75.8438	0.0
6.468	75.7266	0.0
6.57	75.6875	0.0
6.67	75.6797	0.0
6.771	75.6797	0.0
6.872	75.5859	0.0
6.973	75.5	0.0
7.074	75.5	0.0
7.175	75.4453	0.0
7.276	75.5	0.0
7.377	75.3828	0.0
7.478	75.375	0.0
7.578	75.2578	0.0
7.68	75.2656	0.0
7.78	75.3047	0.0
7.881	75.1484	0.0
7.982	75.2109	0.0
8.083	75.0859	0.0
8.185	75.0859	0.0
8.285	74.9844	0.0
8.386	75.0313	0.0
8.487	74.9609	0.0
8.588	74.875	0.0
8.688	74.875	0.0
8.79	74.8438	0.0
8.891	74.7734	0.0
8.991	74.7266	0.0
9.093	74.75	0.0
9.193	74.6797	0.0
9.295	74.5703	0.0
9.395	74.6172	0.0
9.496	74.5391	0.0
9.597	74.5156	0.0
9.698	74.4922	0.0
9.799	74.4063	0.0
9.9	74.3828	0.0
10.001	74.3594	0.0
10.101	74.3359	0.0
10.203	74.375	0.0
10.303	74.3047	0.0
10.405	74.2813	0.0
10.506	74.2578	0.0
10.606	74.2109	0.0
10.708	74.0703	0.0
10.808	74.0313	0.0
10.909	73.9766	0.0
11.011	73.9922	0.0
11.111	73.9219	0.0
11.213	73.9531	0.0
11.313	73.8828	0.0
11.414	73.8047	0.0
11.516	73.7891	0.0
11.616	73.7578	0.0
11.717	73.7109	0.0
11.819	73.6875	0.0
11.919	73.6641	0.0
12.02	73.625	0.0
12.121	73.5938	0.0
12.222	73.5781	0.0
12.324	73.4531	0.0
12.424	73.3906	0.0
12.525	73.4063	0.0
12.626	73.4609	0.0
12.727	73.3906	0.0
12.828	73.2969	0.0
12.929	73.2891	0.0
13.03	73.2734	0.0
13.13	73.2031	0.0
13.232	73.125	0.0
13.333	73.1328	0.0
13.434	73.0156	0.0
13.535	73.0859	0.0
13.635	73.0625	0.0
13.737	72.9453	0.0
13.838	72.8828	0.0
13.938	72.8828	0.0
14.04	72.8359	0.0
14.14	72.7656	0.0
14.242	72.8359	0.0
14.343	72.7813	0.0
14.443	72.6719	0.0
14.545	72.6484	0.0
14.645	72.5938	0.0
14.746	72.6719	0.0
14.848	72.5469	0.0
14.948	72.5547	0.0
15.049	72.5078	0.0
15.15	72.4844	0.0
15.251	72.3281	0.0
