DataboxPlot_Note	'Note'
self.combo_binary	0
self.combo_autoscript	1
self.button_enabled	True
self.button_multi	True
self.button_link_x	True
self.button_script	False
self.number_file	0
self.script	"x = ( d[0] )\ny = ( d[1], d[2] )\n\nxlabels = 'Time(s)'\nylabels = ( 'Temperature(C)', 'Power(%)' )\n"
self.number_history	0
self.text_log_note	'Note'

Time(s)	Temperature(C)	Power(%)
49.682	99.1016	0.0
49.783	98.9141	0.0
49.884	98.8672	0.0
49.985	98.8672	0.0
50.085	98.8438	0.0
50.187	98.7109	0.0
50.288	98.7344	0.0
50.389	98.6875	0.0
50.49	98.6875	0.0
50.59	98.5938	0.0
50.692	98.4531	0.0
50.793	98.4531	0.0
50.893	98.4297	0.0
50.995	98.4297	0.0
51.096	98.2969	0.0
51.196	98.2734	0.0
51.298	98.2656	0.0
51.398	98.1797	0.0
51.5	98.2031	0.0
51.601	97.9922	0.0
51.701	97.9453	0.0
51.803	98.0078	0.0
51.903	97.9688	0.0
52.004	97.8984	0.0
52.106	97.8594	0.0
52.206	97.7578	0.0
52.308	97.6719	0.0
52.408	97.6406	0.0
52.509	97.6719	0.0
52.611	97.5703	0.0
52.711	97.5391	0.0
52.812	97.4844	0.0
52.913	97.3438	0.0
53.014	97.3672	0.0
53.115	97.2344	0.0
53.216	97.2344	0.0
53.317	97.2266	0.0
53.418	97.1016	0.0
53.519	97.1016	0.0
53.62	97.1172	0.0
53.721	97.0	0.0
53.822	96.8594	0.0
53.922	96.8438	0.0
54.024	96.7734	0.0
54.125	96.7734	0.0
54.225	96.6797	0.0
54.327	96.6406	0.0
54.427	96.6797	0.0
54.529	96.5469	0.0
54.63	96.5391	0.0
54.73	96.4766	0.0
54.832	96.4688	0.0
54.932	96.3594	0.0
55.033	96.3594	0.0
55.135	96.2031	0.0
55.235	96.1797	0.0
55.337	96.1719	0.0
55.437	96.1016	0.0
55.538	96.1328	0.0
55.64	95.9922	0.0
55.74	95.9531	0.0
55.841	95.8359	0.0
55.942	95.7813	0.0
56.043	95.7813	0.0
56.144	95.7891	0.0
56.245	95.7344	0.0
56.346	95.6641	0.0
56.447	95.6016	0.0
56.548	95.5625	0.0
56.649	95.4844	0.0
56.75	95.5078	0.0
56.851	95.4375	0.0
56.951	95.3516	0.0
57.053	95.3516	0.0
57.154	95.25	0.0
57.254	95.2109	0.0
57.356	95.2109	0.0
57.456	95.0234	0.0
57.558	95.0469	0.0
57.659	94.9531	0.0
57.759	94.9531	0.0
57.861	94.9375	0.0
57.961	94.8125	0.0
58.062	94.7734	0.0
58.164	94.7422	0.0
58.264	94.7031	0.0
58.366	94.6328	0.0
58.466	94.5859	0.0
58.567	94.5859	0.0
58.669	94.5625	0.0
58.769	94.4297	0.0
58.87	94.375	0.0
58.971	94.2891	0.0
59.072	94.3516	0.0
59.173	94.1719	0.0
59.274	94.1563	0.0
59.375	94.1484	0.0
59.476	94.0781	0.0
59.577	94.0547	0.0
59.678	93.9609	0.0
59.779	93.8359	0.0
59.88	93.8359	0.0
59.98	93.7891	0.0
60.082	93.7109	0.0
60.183	93.5781	0.0
60.283	93.625	0.0
60.385	93.625	0.0
60.485	93.5703	0.0
60.587	93.4531	0.0
60.688	93.4141	0.0
60.788	93.3438	0.0
60.89	93.2969	0.0
60.99	93.2969	0.0
61.091	93.2109	0.0
61.193	93.1797	0.0
61.293	93.1172	0.0
61.394	93.1406	0.0
61.495	93.0234	0.0
61.596	92.9297	0.0
61.698	92.9063	0.0
61.798	92.8828	0.0
61.899	92.75	0.0
62.0	92.7266	0.0
62.101	92.7188	0.0
62.202	92.7188	0.0
62.303	92.6484	0.0
62.404	92.5391	0.0
